,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
1384,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0574848874844393,0.1435047267588733,0.1496826699782194,0.0698975527364439,0.1374163793116531,0000SET_000_DJI_9091.T,-0.6424720953526311,5.585114762998015,-0.061029475143512,-0.3633529297647787,-0.0427249435235207,0.9180513638061694,0.4669715789183531,0.4245099643674637,3.089223908342815,0.4279815133646691,2.4963904956362466,0.9587263961803656,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,58.917
1390,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0574848874844393,0.1435047267588733,0.1496826699782194,0.0698975527364439,0.1374163793116531,0000SET_000_DJI_9091.T,-0.6424720953526311,5.585114762998015,-0.061029475143512,-0.3633529297647787,-0.0427249435235207,0.9180513638061694,0.4669715789183531,0.4245099643674637,3.089223908342815,0.4279815133646691,2.4963904956362466,0.9587263961803656,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,63.502
1391,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0574848874844393,0.1435047267588733,0.1496826699782194,0.0698975527364439,0.1374163793116531,0000SET_000_DJI_9091.T,-0.6424720953526311,5.585114762998015,-0.061029475143512,-0.3633529297647787,-0.0427249435235207,0.9180513638061694,0.4669715789183531,0.4245099643674637,3.089223908342815,0.4279815133646691,2.4963904956362466,0.9587263961803656,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,61.28
1392,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0574848874844393,0.1435047267588733,0.1496826699782194,0.0698975527364439,0.1374163793116531,0000SET_000_DJI_9091.T,-0.6424720953526311,5.585114762998015,-0.061029475143512,-0.3633529297647787,-0.0427249435235207,0.9180513638061694,0.4669715789183531,0.4245099643674637,3.089223908342815,0.4279815133646691,2.4963904956362466,0.9587263961803656,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,92.713
1414,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.057690540513734,0.1440547820951899,0.1506254912976254,0.0703433109879038,0.1379888261679313,0000SET_000_DJI_9101.T,-0.6451361727268515,5.585505596599426,-0.0626367192373021,-0.3633190725538865,-0.043783916337422,0.9161054014109408,0.4670080102770278,0.4302314318191627,3.11787152457964,0.4280854716461997,2.497026042959257,0.9563771766264167,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,73.011
1420,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.057690540513734,0.1440547820951899,0.1506254912976254,0.0703433109879038,0.1379888261679313,0000SET_000_DJI_9101.T,-0.6451361727268515,5.585505596599426,-0.0626367192373021,-0.3633190725538865,-0.043783916337422,0.9161054014109408,0.4670080102770278,0.4302314318191627,3.11787152457964,0.4280854716461997,2.497026042959257,0.9563771766264167,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,69.209
1421,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.057690540513734,0.1440547820951899,0.1506254912976254,0.0703433109879038,0.1379888261679313,0000SET_000_DJI_9101.T,-0.6451361727268515,5.585505596599426,-0.0626367192373021,-0.3633190725538865,-0.043783916337422,0.9161054014109408,0.4670080102770278,0.4302314318191627,3.11787152457964,0.4280854716461997,2.497026042959257,0.9563771766264167,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,71.606
1444,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0578110026914775,0.1446453229266374,0.1509631723317276,0.0704520076643584,0.138223234869043,0000SET_000_DJI_9111.T,-0.6440040213916624,5.592751284701722,-0.0629268432279829,-0.3636207990291921,-0.044054413158637,0.9156089709436568,0.4666834074574601,0.4290014688618377,3.1036856377170388,0.428903962225176,2.5020379545840505,0.9581497307753488,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,87.766
1450,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0578110026914775,0.1446453229266374,0.1509631723317276,0.0704520076643584,0.138223234869043,0000SET_000_DJI_9111.T,-0.6440040213916624,5.592751284701722,-0.0629268432279829,-0.3636207990291921,-0.044054413158637,0.9156089709436568,0.4666834074574601,0.4290014688618377,3.1036856377170388,0.428903962225176,2.5020379545840505,0.9581497307753488,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,77.804
1451,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0578110026914775,0.1446453229266374,0.1509631723317276,0.0704520076643584,0.138223234869043,0000SET_000_DJI_9111.T,-0.6440040213916624,5.592751284701722,-0.0629268432279829,-0.3636207990291921,-0.044054413158637,0.9156089709436568,0.4666834074574601,0.4290014688618377,3.1036856377170388,0.428903962225176,2.5020379545840505,0.9581497307753488,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,83.772
1483,-19.8514709444444,-43.983569,836.33,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9121.TIF,0.0535309840402829,0.1459784394253154,0.1403045130331252,0.0620768872226824,0.1265994308317116,0000SET_000_DJI_9121.T,-0.5944270217879458,5.930488750148992,-0.0686939091063875,-0.3865356485900584,-0.0513483690160606,0.9023190209271608,0.4424439804586069,0.3255776341581433,2.5717148333070554,0.4633738786828451,2.7269896498720136,1.0404400847095392,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,51.487
1513,-19.8518141111111,-43.9834405833333,836.644,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9131.TIF,0.0526723213737828,0.1445516947823433,0.1445311221103201,0.0642457424142779,0.1320333720198879,0000SET_000_DJI_9131.T,-0.6354737028497134,5.957074414507705,-0.0633682972997504,-0.3845511325158493,-0.0451892790133363,0.9135290039408072,0.4445114759798194,0.4515633193970707,3.420069581568004,0.4658630079605879,2.744357776763807,1.0001423407756256,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,21.36
1543,-19.8520639166667,-43.9834188333333,836.532,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9141.TIF,0.0541103558664204,0.1435972545242081,0.1418974728319544,0.0644337429208195,0.1287011673227702,0000SET_000_DJI_9141.T,-0.6113425862939081,5.825907418341291,-0.0667465733014074,-0.3754338849238979,-0.0487670799145136,0.9070011237986442,0.4540866136293122,0.3810754283322345,2.960932183128797,0.4526224280440215,2.6537850698801475,1.0119789426712815,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,23.977
1573,-19.8526466944444,-43.9833986111111,836.386,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9151.TIF,0.0518482239941132,0.1379254742752848,0.1390190678359469,0.0598602198155312,0.1272174432852958,0000SET_000_DJI_9151.T,-0.6320140952921417,5.841834381902232,-0.0621878830326518,-0.3980245954980289,-0.0443275961698457,0.9151078716440688,0.4305899956556379,0.3284091020655372,2.5814785581647968,0.4535783992520316,2.660177411109486,0.9921334995430078,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,82.134
1633,-19.8525426111111,-43.9841379444444,850.286,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9171.TIF,0.0528156908235411,0.1367104428438897,0.1447567299579986,0.0654124128031426,0.1354296008002009,0000SET_000_DJI_9171.T,-0.6725238922636321,5.735546262520568,-0.0492128920551104,-0.377526006493881,-0.0332890228176299,0.935566870289872,0.45187821541784,0.4937965018977513,3.646148987962009,0.4426553235532263,2.5884437126959794,0.9444151086001766,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,88.026
1651,-19.8511765277778,-43.9877666111111,852.211,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9181.TIF,0.0549209621459502,0.1422751523780461,0.1532975248510926,0.0680157776093376,0.1318881618466897,0000SET_000_DJI_9181.T,-0.6914528718531352,5.732357820846826,-0.1085688886724877,-0.385343972972447,-0.0750716603357828,0.8603411044946802,0.4436847736152657,0.4623356616751149,3.5055129679686203,0.4429812952600848,2.5905436980502223,0.9280981706406988,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,70.821
1681,-19.8511663055556,-43.9878009722222,851.796,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9191.TIF,0.0546021716723912,0.1412243201554356,0.1527648156540498,0.0675466795613751,0.1312950009848126,0000SET_000_DJI_9191.T,-0.6950831405923423,5.7272719356017685,-0.1096369263874357,-0.3868074882309102,-0.075582019742457,0.8594583800116801,0.4421612350473479,0.4608077921020036,3.509713154694344,0.4423413179418222,2.5864231372109256,0.9244558018860264,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.651
1711,-19.8511363055556,-43.9879860555556,851.942,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9201.TIF,0.0538587139002448,0.1379232313546847,0.1441534507643981,0.0627510545379756,0.129008323004327,0000SET_000_DJI_9201.T,-0.6546738789200094,5.691881414496408,-0.0789705607581525,-0.3934297907503738,-0.0554438036886298,0.8949374594936057,0.4353073353792608,0.3394351500145289,2.6311104749663645,0.4383338449440362,2.5608341040252323,0.9567806432889632,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.404
1741,-19.8511061388889,-43.9881932777778,852.111,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9211.TIF,0.0551759135115597,0.1431734041217829,0.1490145208969013,0.0658008680636813,0.1351175113176335,0000SET_000_DJI_9211.T,-0.6554192656166974,5.737900015520077,-0.0700633092419154,-0.3873728657702881,-0.0489103937734651,0.9067405679954996,0.441573530335389,0.3954190272200856,2.9264824622956294,0.4436490715480575,2.594853351939287,0.9608016940902042,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,75.775
1771,-19.8510652777778,-43.9883711111111,851.937,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9221.TIF,0.0549028103011277,0.1425753610878833,0.1489170799316034,0.0656543011685815,0.1351070918657198,0000SET_000_DJI_9221.T,-0.6594005367626278,5.741627852693466,-0.0699317193831991,-0.3880423304175217,-0.0486225801786275,0.9072639077248462,0.4408782471341505,0.4029851829534213,2.982709326272378,0.443960718139576,2.596868180442756,0.9574144292472508,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,84.293
1801,-19.8510054722222,-43.9885309444444,851.871,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9231.TIF,0.0552352109896711,0.1436340559742489,0.1438914818999656,0.0670309773877703,0.1303347193187304,0000SET_000_DJI_9231.T,-0.6172371190728544,5.745810376967038,-0.0681692188451358,-0.364401708437051,-0.0494364233650439,0.9057848150409628,0.4658439575622045,0.4152357286831767,3.1859180029208325,0.4445073204831373,2.600407482848363,0.99821097175234,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,93.189
1832,-19.8508964166667,-43.9887144166667,852.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9241.TIF,0.0534622085900873,0.1364766116662678,0.1444834470357592,0.064125229927501,0.124860351010363,0000SET_000_DJI_9241.T,-0.6669365346514471,5.681138565646716,-0.1033127193214712,-0.3852103291101872,-0.0728551990717675,0.8641844693770385,0.4438240590399965,0.388355087099945,3.1103155161538254,0.437058643220687,2.5527679320673,0.9445830264036424,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,86.435
1862,-19.8506896944444,-43.9889857222222,852.31,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9251.TIF,0.0555664917997476,0.1415595365920484,0.1523486279637828,0.0653498147317929,0.1280962264345282,0000SET_000_DJI_9251.T,-0.6836850310053331,5.667257293001785,-0.1230299302791813,-0.3996299291568518,-0.0864783259485635,0.8408098461180759,0.4289491517267109,0.3451162320436093,2.694195150393467,0.4362338423487442,2.547570163367618,0.9291815652301164,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,64.036
1892,-19.850586,-43.9891684444444,852.255,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9261.TIF,0.0526477615073642,0.1383901521187818,0.1409075854222031,0.062194859660341,0.1298652018143304,0000SET_000_DJI_9261.T,-0.6377608707235507,5.794254010087903,-0.0578020529970937,-0.3875518373492352,-0.0407809947246531,0.9216338597046688,0.4413875908382489,0.3786428668223197,2.915660712279717,0.44882394800025,2.6286046767520066,0.9821341534178002,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,60.988
1922,-19.8505845555556,-43.9891799444444,851.962,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9271.TIF,0.0524815503823977,0.1374804799878567,0.140084342784701,0.0619119200351946,0.1289364409222115,0000SET_000_DJI_9271.T,-0.6372016769947343,5.781783545331691,-0.0586848952959766,-0.3869993516622962,-0.0414388126778885,0.9204200723586718,0.4419617410801471,0.3742169593775941,2.902336660613756,0.4474522063161141,2.6195963912294715,0.9814121782271824,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,61.529
1952,-19.8505884722222,-43.9892421944444,852.15,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9281.TIF,0.0521230260274577,0.1364264186438691,0.1451269698348682,0.0646007625384691,0.1271556630193099,0000SET_000_DJI_9281.T,-0.681715057332043,5.779698871831204,-0.0953134963981745,-0.3839559336533236,-0.0660023984165854,0.8761683866478653,0.445132718005307,0.4711988826245774,3.70568538935636,0.4471155710024302,2.6173925238339293,0.9400486952845568,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,65.782
1982,-19.8505968888889,-43.9894337222222,852.287,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9291.TIF,0.0532164399066464,0.1417488931200609,0.1429111238167835,0.0632890209191145,0.124502952263763,0000SET_000_DJI_9291.T,-0.632771670634253,5.842569375297448,-0.0944176652702604,-0.3861398982025417,-0.0688377060131863,0.8711914715846728,0.4428558059640828,0.3723455981320067,2.9906567785090115,0.4540933089950247,2.6636297611926,0.9918674581398392,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,80.531
2102,-19.8507131944444,-43.9894691944444,840.378,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9331.TIF,0.0507005848932857,0.1366062996674547,0.1437191336548133,0.0629882826211074,0.1250261562277991,0000SET_000_DJI_9331.T,-0.6809242984252248,5.893696884677387,-0.0997986671491105,-0.3905561420493176,-0.0695564838929056,0.8699339680691976,0.4382734644949472,0.4810593520398304,3.8476696921189415,0.4586361840122926,2.6943732494404715,0.9505087888684166,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,92.022
2132,-19.85044825,-43.9889786666667,844.849,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9341.TIF,0.0508920421990232,0.1370245813931371,0.1371135898440021,0.0594027609416545,0.124171285177028,0000SET_000_DJI_9341.T,-0.6292414599509027,5.8904030308642295,-0.0688725905115402,-0.3954420514713709,-0.049533309824889,0.9056088847086644,0.4332375879680392,0.3495673845665782,2.815203080713939,0.4583550808205734,2.69245594148641,0.9993508415105588,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,38.114
2161,-19.8503934722222,-43.9886752222222,850.387,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF,0.050745610109444,0.1369622938181821,0.1417312676547462,0.0622484248743425,0.1301905507182472,0000SET_000_DJI_9351.T,-0.6643117241164634,5.9000372920646,-0.0614823174465189,-0.3896605676521891,-0.0424413053926723,0.9185732469096948,0.4392003677408579,0.474085579517625,3.641474568639168,0.4593130172183924,2.698997874353919,0.9663519989944548,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,94.006
2162,-19.8503934722222,-43.9886752222222,850.387,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF,0.050745610109444,0.1369622938181821,0.1417312676547462,0.0622484248743425,0.1301905507182472,0000SET_000_DJI_9351.T,-0.6643117241164634,5.9000372920646,-0.0614823174465189,-0.3896605676521891,-0.0424413053926723,0.9185732469096948,0.4392003677408579,0.474085579517625,3.641474568639168,0.4593130172183924,2.698997874353919,0.9663519989944548,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,34.407
2191,-19.8503989166667,-43.9882555555556,850.308,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9361.TIF,0.0517479361920685,0.1385801999643277,0.1409589275197776,0.0631320386323175,0.1240367076166159,0000SET_000_DJI_9361.T,-0.6437499105259853,5.867363762071241,-0.0889107635103219,-0.3813343155495722,-0.0638584854216629,0.8799492859309149,0.4478754183445359,0.4322213122065894,3.4846241932068924,0.4562240009585734,2.6779850591523324,0.9831246761215876,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,51.156
2192,-19.8503989166667,-43.9882555555556,850.308,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9361.TIF,0.0517479361920685,0.1385801999643277,0.1409589275197776,0.0631320386323175,0.1240367076166159,0000SET_000_DJI_9361.T,-0.6437499105259853,5.867363762071241,-0.0889107635103219,-0.3813343155495722,-0.0638584854216629,0.8799492859309149,0.4478754183445359,0.4322213122065894,3.4846241932068924,0.4562240009585734,2.6779850591523324,0.9831246761215876,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,68.661
2221,-19.8504045277778,-43.9877568888889,849.849,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9371.TIF,0.0516121587911822,0.1380504595570688,0.147405620877711,0.0630712875464415,0.1303595213458627,0000SET_000_DJI_9371.T,-0.6939017978924487,5.863237990928082,-0.0898759053328522,-0.4006821174003523,-0.0613687498560487,0.8843592297881918,0.4278757293710394,0.458892156575701,3.520204368948193,0.4557476930281117,2.674766233197251,0.9365345685942104,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,15.457
2251,-19.8503926388889,-43.9875080277778,849.942,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9381.TIF,0.0510216742240384,0.1371064180796641,0.1446288067689611,0.0642544847676689,0.1269764300305654,0000SET_000_DJI_9381.T,-0.6827334114332514,5.882636734060189,-0.0938316894740991,-0.3847810009600392,-0.0649927701925165,0.8779470208407744,0.4442716925011554,0.5125273627054526,4.036397641531412,0.4575858012563894,2.6872191115803807,0.9479883098163582,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,33.737
2281,-19.8503868611111,-43.9872815555556,850.08,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9391.TIF,0.0540477780910009,0.1366225808661914,0.1437429343593276,0.0636069287020791,0.1258324216570071,0000SET_000_DJI_9391.T,-0.656517800349376,5.642259278423573,-0.0939344363763517,-0.3864772538263805,-0.0664397256744613,0.8753990046039554,0.442504732393141,0.3498884353964832,2.780590493205368,0.4330762433490226,2.5278112383483795,0.9504646713602158,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,55.837
2311,-19.8503902777778,-43.9870074166667,849.956,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9401.TIF,0.0507392596499589,0.1432387421405136,0.1431526731742932,0.0633733094061018,0.131567248441741,0000SET_000_DJI_9401.T,-0.6451705184179785,6.069901236816469,-0.0597254566271196,-0.3862921399593654,-0.0421717677567799,0.9190694488921868,0.4426973524199765,0.5169396709543869,3.929090841960504,0.4768555281359638,2.823035714921584,1.000601238973132,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,83.525
2375,-19.8504050555556,-43.98651875,849.53,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9421.TIF,0.0541703594472498,0.1442334934562738,0.144166411576497,0.064460593766945,0.1336260067228907,0000SET_000_DJI_9421.T,-0.6239608427464919,5.838251848785957,-0.0531260088922351,-0.3820493788823752,-0.0379434576297416,0.9268872358107256,0.4471262970483328,0.3937859669035115,2.946926100396998,0.4539384326009956,2.662590666335267,1.0004653086599244,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,96.234
