,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
2405,-19.8504135,-43.986248,849.321,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9431.TIF,0.0611958585165459,0.1634833675740933,0.1658533883786471,0.0754838725564665,0.1487126687035374,0000SET_000_DJI_9431.T,-0.6401723393339614,5.831336106307566,-0.0762897397029259,-0.374453225631319,-0.05449004839906,0.8966513747914691,0.4551240905861693,0.4599849590073396,3.0931121270127413,0.4552601984496909,2.6714776381459098,0.9857101454017748,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,88.615
2435,-19.8504235833333,-43.9859257777778,849.542,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9441.TIF,0.0609478414409353,0.1622581338205281,0.165690200616818,0.0761559924088056,0.1556848687837173,0000SET_000_DJI_9441.T,-0.6455291744679934,5.818900666883257,-0.044825555504867,-0.3702113607325886,-0.0311328811278478,0.9396142210230076,0.4596288261182513,0.5101059732255375,3.276528908754736,0.4538870084500111,2.662245782367417,0.9792862415308008,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,90.937
2464,-19.8504476111111,-43.9855361944444,849.459,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9451.TIF,0.0622155175787953,0.1639787744482068,0.1724875253881947,0.0786556909899885,0.1529370062841314,0000SET_000_DJI_9451.T,-0.6724773262909655,5.777665164353594,-0.0864324158176787,-0.3736188289350799,-0.0600769677798874,0.8866554606771501,0.4560079971752659,0.5137952793730421,3.359522275586436,0.4498931248771894,2.6356571612625324,0.9506703402414848,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,74.134
2467,-19.8504476111111,-43.9855361944444,849.459,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9451.TIF,0.0622155175787953,0.1639787744482068,0.1724875253881947,0.0786556909899885,0.1529370062841314,0000SET_000_DJI_9451.T,-0.6724773262909655,5.777665164353594,-0.0864324158176787,-0.3736188289350799,-0.0600769677798874,0.8866554606771501,0.4560079971752659,0.5137952793730421,3.359522275586436,0.4498931248771894,2.6356571612625324,0.9506703402414848,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,91.302
2471,-19.8504476111111,-43.9855361944444,849.459,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9451.TIF,0.0622155175787953,0.1639787744482068,0.1724875253881947,0.0786556909899885,0.1529370062841314,0000SET_000_DJI_9451.T,-0.6724773262909655,5.777665164353594,-0.0864324158176787,-0.3736188289350799,-0.0600769677798874,0.8866554606771501,0.4560079971752659,0.5137952793730421,3.359522275586436,0.4498931248771894,2.6356571612625324,0.9506703402414848,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,91.519
2472,-19.8504476111111,-43.9855361944444,849.459,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9451.TIF,0.0622155175787953,0.1639787744482068,0.1724875253881947,0.0786556909899885,0.1529370062841314,0000SET_000_DJI_9451.T,-0.6724773262909655,5.777665164353594,-0.0864324158176787,-0.3736188289350799,-0.0600769677798874,0.8866554606771501,0.4560079971752659,0.5137952793730421,3.359522275586436,0.4498931248771894,2.6356571612625324,0.9506703402414848,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,98.855
2494,-19.8504903055556,-43.9852596388889,849.566,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9461.TIF,0.0625902080558317,0.1621508848117954,0.1728022077087255,0.0795837666905399,0.1525566569246169,0000SET_000_DJI_9461.T,-0.6796879325130677,5.711635149449926,-0.0900838850865305,-0.3693487375440183,-0.0622252933139657,0.8828397446273696,0.4605483213772701,0.5204567098200219,3.4115634172371525,0.4430016579771867,2.590674960964399,0.9383611874051752,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,47.292
2497,-19.8504903055556,-43.9852596388889,849.566,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9461.TIF,0.0625902080558317,0.1621508848117954,0.1728022077087255,0.0795837666905399,0.1525566569246169,0000SET_000_DJI_9461.T,-0.6796879325130677,5.711635149449926,-0.0900838850865305,-0.3693487375440183,-0.0622252933139657,0.8828397446273696,0.4605483213772701,0.5204567098200219,3.4115634172371525,0.4430016579771867,2.590674960964399,0.9383611874051752,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,81.164
2501,-19.8504903055556,-43.9852596388889,849.566,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9461.TIF,0.0625902080558317,0.1621508848117954,0.1728022077087255,0.0795837666905399,0.1525566569246169,0000SET_000_DJI_9461.T,-0.6796879325130677,5.711635149449926,-0.0900838850865305,-0.3693487375440183,-0.0622252933139657,0.8828397446273696,0.4605483213772701,0.5204567098200219,3.4115634172371525,0.4430016579771867,2.590674960964399,0.9383611874051752,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,67.765
2502,-19.8504903055556,-43.9852596388889,849.566,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9461.TIF,0.0625902080558317,0.1621508848117954,0.1728022077087255,0.0795837666905399,0.1525566569246169,0000SET_000_DJI_9461.T,-0.6796879325130677,5.711635149449926,-0.0900838850865305,-0.3693487375440183,-0.0622252933139657,0.8828397446273696,0.4605483213772701,0.5204567098200219,3.4115634172371525,0.4430016579771867,2.590674960964399,0.9383611874051752,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,82.976
2524,-19.8505552777778,-43.9850299444444,850.156,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF,0.0554686416126147,0.118085403563427,0.1057256934261647,0.0625040548914922,0.1579831658657626,0000SET_000_DJI_9471.T,-0.4255991875113973,4.9888412350050615,0.3011020134194591,-0.256920306704971,0.1981635072098528,1.4942741044880712,0.5911907774352216,0.3205861112581469,2.029242226545499,0.3607911408074529,2.128867773401034,1.1169035618186218,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,25.992
2527,-19.8505552777778,-43.9850299444444,850.156,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF,0.0554686416126147,0.118085403563427,0.1057256934261647,0.0625040548914922,0.1579831658657626,0000SET_000_DJI_9471.T,-0.4255991875113973,4.9888412350050615,0.3011020134194591,-0.256920306704971,0.1981635072098528,1.4942741044880712,0.5911907774352216,0.3205861112581469,2.029242226545499,0.3607911408074529,2.128867773401034,1.1169035618186218,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,77.11
2530,-19.8505552777778,-43.9850299444444,850.156,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF,0.0554686416126147,0.118085403563427,0.1057256934261647,0.0625040548914922,0.1579831658657626,0000SET_000_DJI_9471.T,-0.4255991875113973,4.9888412350050615,0.3011020134194591,-0.256920306704971,0.1981635072098528,1.4942741044880712,0.5911907774352216,0.3205861112581469,2.029242226545499,0.3607911408074529,2.128867773401034,1.1169035618186218,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,96.479
2531,-19.8505552777778,-43.9850299444444,850.156,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF,0.0554686416126147,0.118085403563427,0.1057256934261647,0.0625040548914922,0.1579831658657626,0000SET_000_DJI_9471.T,-0.4255991875113973,4.9888412350050615,0.3011020134194591,-0.256920306704971,0.1981635072098528,1.4942741044880712,0.5911907774352216,0.3205861112581469,2.029242226545499,0.3607911408074529,2.128867773401034,1.1169035618186218,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,49.422
2532,-19.8505552777778,-43.9850299444444,850.156,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF,0.0554686416126147,0.118085403563427,0.1057256934261647,0.0625040548914922,0.1579831658657626,0000SET_000_DJI_9471.T,-0.4255991875113973,4.9888412350050615,0.3011020134194591,-0.256920306704971,0.1981635072098528,1.4942741044880712,0.5911907774352216,0.3205861112581469,2.029242226545499,0.3607911408074529,2.128867773401034,1.1169035618186218,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,72.832
2554,-19.8506538888889,-43.9848874166667,849.74,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF,0.0630608636051717,0.1653342366548492,0.1677339939318503,0.0773362814922181,0.150162938620031,0000SET_000_DJI_9481.T,-0.6331001518166719,5.755608673932212,-0.0769327156835465,-0.3688644503426963,-0.0552728054680164,0.8952445184190967,0.4610650451907772,0.4395501054239115,2.9271543928434927,0.4477914496994128,2.621820051339892,0.9856930773497464,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,12.033
2557,-19.8506538888889,-43.9848874166667,849.74,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF,0.0630608636051717,0.1653342366548492,0.1677339939318503,0.0773362814922181,0.150162938620031,0000SET_000_DJI_9481.T,-0.6331001518166719,5.755608673932212,-0.0769327156835465,-0.3688644503426963,-0.0552728054680164,0.8952445184190967,0.4610650451907772,0.4395501054239115,2.9271543928434927,0.4477914496994128,2.621820051339892,0.9856930773497464,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,72.955
2560,-19.8506538888889,-43.9848874166667,849.74,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF,0.0630608636051717,0.1653342366548492,0.1677339939318503,0.0773362814922181,0.150162938620031,0000SET_000_DJI_9481.T,-0.6331001518166719,5.755608673932212,-0.0769327156835465,-0.3688644503426963,-0.0552728054680164,0.8952445184190967,0.4610650451907772,0.4395501054239115,2.9271543928434927,0.4477914496994128,2.621820051339892,0.9856930773497464,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,90.21
2561,-19.8506538888889,-43.9848874166667,849.74,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF,0.0630608636051717,0.1653342366548492,0.1677339939318503,0.0773362814922181,0.150162938620031,0000SET_000_DJI_9481.T,-0.6331001518166719,5.755608673932212,-0.0769327156835465,-0.3688644503426963,-0.0552728054680164,0.8952445184190967,0.4610650451907772,0.4395501054239115,2.9271543928434927,0.4477914496994128,2.621820051339892,0.9856930773497464,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,35.267
2562,-19.8506538888889,-43.9848874166667,849.74,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF,0.0630608636051717,0.1653342366548492,0.1677339939318503,0.0773362814922181,0.150162938620031,0000SET_000_DJI_9481.T,-0.6331001518166719,5.755608673932212,-0.0769327156835465,-0.3688644503426963,-0.0552728054680164,0.8952445184190967,0.4610650451907772,0.4395501054239115,2.9271543928434927,0.4477914496994128,2.621820051339892,0.9856930773497464,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,64.132
2584,-19.8507889166667,-43.9848011388889,849.639,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF,0.0617960290739109,0.1617142354776165,0.162972790415568,0.0741438523300719,0.1205051120609066,0000SET_000_DJI_9491.T,-0.6256515454117912,5.751755179821345,-0.1900032575231954,-0.374621271020545,-0.1498094842090407,0.739418597138994,0.4549462038479602,0.3247582252636448,2.6949746754270727,0.4470407952144442,2.616903349634308,0.9922775149474812,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,11.831
2587,-19.8507889166667,-43.9848011388889,849.639,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF,0.0617960290739109,0.1617142354776165,0.162972790415568,0.0741438523300719,0.1205051120609066,0000SET_000_DJI_9491.T,-0.6256515454117912,5.751755179821345,-0.1900032575231954,-0.374621271020545,-0.1498094842090407,0.739418597138994,0.4549462038479602,0.3247582252636448,2.6949746754270727,0.4470407952144442,2.616903349634308,0.9922775149474812,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,66.366
2590,-19.8507889166667,-43.9848011388889,849.639,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF,0.0617960290739109,0.1617142354776165,0.162972790415568,0.0741438523300719,0.1205051120609066,0000SET_000_DJI_9491.T,-0.6256515454117912,5.751755179821345,-0.1900032575231954,-0.374621271020545,-0.1498094842090407,0.739418597138994,0.4549462038479602,0.3247582252636448,2.6949746754270727,0.4470407952144442,2.616903349634308,0.9922775149474812,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,94.344
2591,-19.8507889166667,-43.9848011388889,849.639,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF,0.0617960290739109,0.1617142354776165,0.162972790415568,0.0741438523300719,0.1205051120609066,0000SET_000_DJI_9491.T,-0.6256515454117912,5.751755179821345,-0.1900032575231954,-0.374621271020545,-0.1498094842090407,0.739418597138994,0.4549462038479602,0.3247582252636448,2.6949746754270727,0.4470407952144442,2.616903349634308,0.9922775149474812,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,21.056
2592,-19.8507889166667,-43.9848011388889,849.639,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF,0.0617960290739109,0.1617142354776165,0.162972790415568,0.0741438523300719,0.1205051120609066,0000SET_000_DJI_9491.T,-0.6256515454117912,5.751755179821345,-0.1900032575231954,-0.374621271020545,-0.1498094842090407,0.739418597138994,0.4549462038479602,0.3247582252636448,2.6949746754270727,0.4470407952144442,2.616903349634308,0.9922775149474812,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,53.57
2614,-19.8508904166667,-43.9847459166667,849.672,89.8,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF,0.0554393474835604,0.1519447953900854,0.1554121427104765,0.0830754326215182,0.1144432011267657,0000SET_000_DJI_9501.T,-0.6579547194772782,5.943895147551323,-0.1975509844485659,-0.3033143759722473,-0.1518181593187955,0.736385195717728,0.534549174682462,0.6867138355587752,6.000477344199071,0.4653463209350748,2.7407392454455217,0.9776893410005256,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,22.468
2617,-19.8508904166667,-43.9847459166667,849.672,89.8,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF,0.0554393474835604,0.1519447953900854,0.1554121427104765,0.0830754326215182,0.1144432011267657,0000SET_000_DJI_9501.T,-0.6579547194772782,5.943895147551323,-0.1975509844485659,-0.3033143759722473,-0.1518181593187955,0.736385195717728,0.534549174682462,0.6867138355587752,6.000477344199071,0.4653463209350748,2.7407392454455217,0.9776893410005256,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,63.351
2620,-19.8508904166667,-43.9847459166667,849.672,89.8,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF,0.0554393474835604,0.1519447953900854,0.1554121427104765,0.0830754326215182,0.1144432011267657,0000SET_000_DJI_9501.T,-0.6579547194772782,5.943895147551323,-0.1975509844485659,-0.3033143759722473,-0.1518181593187955,0.736385195717728,0.534549174682462,0.6867138355587752,6.000477344199071,0.4653463209350748,2.7407392454455217,0.9776893410005256,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,99.941
2621,-19.8508904166667,-43.9847459166667,849.672,89.8,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF,0.0554393474835604,0.1519447953900854,0.1554121427104765,0.0830754326215182,0.1144432011267657,0000SET_000_DJI_9501.T,-0.6579547194772782,5.943895147551323,-0.1975509844485659,-0.3033143759722473,-0.1518181593187955,0.736385195717728,0.534549174682462,0.6867138355587752,6.000477344199071,0.4653463209350748,2.7407392454455217,0.9776893410005256,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,14.855
2622,-19.8508904166667,-43.9847459166667,849.672,89.8,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF,0.0554393474835604,0.1519447953900854,0.1554121427104765,0.0830754326215182,0.1144432011267657,0000SET_000_DJI_9501.T,-0.6579547194772782,5.943895147551323,-0.1975509844485659,-0.3033143759722473,-0.1518181593187955,0.736385195717728,0.534549174682462,0.6867138355587752,6.000477344199071,0.4653463209350748,2.7407392454455217,0.9776893410005256,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,47.689
2644,-19.8509219166667,-43.9847264166667,849.563,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9511.TIF,0.055301090789359,0.1521562775530986,0.1562773507105705,0.0687261933053867,0.1438449258953301,0000SET_000_DJI_9511.T,-0.663635188406692,5.958990617811938,-0.0599276126684386,-0.389110126189722,-0.0414245318802702,0.9204464066052312,0.4397706576986278,0.5081081612108088,3.532332878954227,0.4668679041751708,2.751415485323057,0.9736297477610544,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,26.321
2647,-19.8509219166667,-43.9847264166667,849.563,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9511.TIF,0.055301090789359,0.1521562775530986,0.1562773507105705,0.0687261933053867,0.1438449258953301,0000SET_000_DJI_9511.T,-0.663635188406692,5.958990617811938,-0.0599276126684386,-0.389110126189722,-0.0414245318802702,0.9204464066052312,0.4397706576986278,0.5081081612108088,3.532332878954227,0.4668679041751708,2.751415485323057,0.9736297477610544,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,63.118
2651,-19.8509219166667,-43.9847264166667,849.563,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9511.TIF,0.055301090789359,0.1521562775530986,0.1562773507105705,0.0687261933053867,0.1438449258953301,0000SET_000_DJI_9511.T,-0.663635188406692,5.958990617811938,-0.0599276126684386,-0.389110126189722,-0.0414245318802702,0.9204464066052312,0.4397706576986278,0.5081081612108088,3.532332878954227,0.4668679041751708,2.751415485323057,0.9736297477610544,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,14.959
2652,-19.8509219166667,-43.9847264166667,849.563,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9511.TIF,0.055301090789359,0.1521562775530986,0.1562773507105705,0.0687261933053867,0.1438449258953301,0000SET_000_DJI_9511.T,-0.663635188406692,5.958990617811938,-0.0599276126684386,-0.389110126189722,-0.0414245318802702,0.9204464066052312,0.4397706576986278,0.5081081612108088,3.532332878954227,0.4668679041751708,2.751415485323057,0.9736297477610544,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,46.599
2674,-19.8509073333333,-43.9846930555556,849.505,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF,0.0586541781272951,0.1515553081998432,0.1616684232637075,0.0683214087501573,0.1429667190200876,0000SET_000_DJI_9521.T,-0.6797138705334967,5.712098507216854,-0.0889669851269956,-0.4058745280005371,-0.0613905017767043,0.884320612114127,0.4226020602595595,0.3448905250282559,2.4123832972609307,0.4419454692352505,2.5838791547113327,0.937445328780326,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,27.986
2677,-19.8509073333333,-43.9846930555556,849.505,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF,0.0586541781272951,0.1515553081998432,0.1616684232637075,0.0683214087501573,0.1429667190200876,0000SET_000_DJI_9521.T,-0.6797138705334967,5.712098507216854,-0.0889669851269956,-0.4058745280005371,-0.0613905017767043,0.884320612114127,0.4226020602595595,0.3448905250282559,2.4123832972609307,0.4419454692352505,2.5838791547113327,0.937445328780326,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,66.94
2680,-19.8509073333333,-43.9846930555556,849.505,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF,0.0586541781272951,0.1515553081998432,0.1616684232637075,0.0683214087501573,0.1429667190200876,0000SET_000_DJI_9521.T,-0.6797138705334967,5.712098507216854,-0.0889669851269956,-0.4058745280005371,-0.0613905017767043,0.884320612114127,0.4226020602595595,0.3448905250282559,2.4123832972609307,0.4419454692352505,2.5838791547113327,0.937445328780326,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,98.631
2681,-19.8509073333333,-43.9846930555556,849.505,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF,0.0586541781272951,0.1515553081998432,0.1616684232637075,0.0683214087501573,0.1429667190200876,0000SET_000_DJI_9521.T,-0.6797138705334967,5.712098507216854,-0.0889669851269956,-0.4058745280005371,-0.0613905017767043,0.884320612114127,0.4226020602595595,0.3448905250282559,2.4123832972609307,0.4419454692352505,2.5838791547113327,0.937445328780326,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,18.799
