Latitude,Longitude,Degree,DateTime,Image Index
-19.84701825,-43.9888629166667,89.9,2022:08:24 09:22:39, _Pampulha_2022-08-24_0001SET_000_DJI_7181.TIF
-19.8473020277778,-43.9894393611111,90.0,2022:08:24 09:23:00, _Pampulha_2022-08-24_0001SET_000_DJI_7191.TIF
-19.8473005555556,-43.98944075,89.9,2022:08:24 09:23:01, _Pampulha_2022-08-24_0001SET_000_DJI_7201.TIF
-19.8475573055556,-43.9894698055556,90.0,2022:08:24 09:23:09, _Pampulha_2022-08-24_0001SET_000_DJI_7211.TIF
-19.8494274722222,-43.9916723611111,90.0,2022:08:24 09:24:16, _Pampulha_2022-08-24_0001SET_000_DJI_7271.TIF
-19.8495656944444,-43.9917754444444,90.0,2022:08:24 09:24:18, _Pampulha_2022-08-24_0001SET_000_DJI_7281.TIF
-19.8497464722222,-43.9919113888889,90.0,2022:08:24 09:24:24, _Pampulha_2022-08-24_0001SET_000_DJI_7291.TIF
-19.8497454444444,-43.9919114444444,90.0,2022:08:24 09:24:30, _Pampulha_2022-08-24_0001SET_000_DJI_7301.TIF
-19.8498282222222,-43.9918615833333,89.9,2022:08:24 09:24:34, _Pampulha_2022-08-24_0001SET_000_DJI_7311.TIF
-19.8498408333333,-43.9918586111111,90.0,2022:08:24 09:24:35, _Pampulha_2022-08-24_0001SET_000_DJI_7321.TIF
-19.8498723611111,-43.9918992777778,89.9,2022:08:24 09:24:38, _Pampulha_2022-08-24_0001SET_000_DJI_7331.TIF
-19.8499645555556,-43.9919850555556,89.9,2022:08:24 09:24:41, _Pampulha_2022-08-24_0001SET_000_DJI_7341.TIF
-19.8500295833333,-43.9920279722222,89.9,2022:08:24 09:24:45, _Pampulha_2022-08-24_0001SET_000_DJI_7351.TIF
-19.8500164166667,-43.9920261666667,90.0,2022:08:24 09:24:47, _Pampulha_2022-08-24_0001SET_000_DJI_7361.TIF
-19.8499577777778,-43.9919947777778,90.0,2022:08:24 09:24:48, _Pampulha_2022-08-24_0001SET_000_DJI_7371.TIF
-19.8498696666667,-43.9919212777778,90.0,2022:08:24 09:24:50, _Pampulha_2022-08-24_0001SET_000_DJI_7381.TIF
-19.8498033611111,-43.9918560833333,90.0,2022:08:24 09:24:51, _Pampulha_2022-08-24_0001SET_000_DJI_7391.TIF
-19.8495641111111,-43.99176925,89.9,2022:08:24 09:24:55, _Pampulha_2022-08-24_0001SET_000_DJI_7401.TIF
-19.8493256666667,-43.9918311111111,89.9,2022:08:24 09:24:58, _Pampulha_2022-08-24_0001SET_000_DJI_7411.TIF
-19.8491453055556,-43.9919406944444,89.9,2022:08:24 09:25:00, _Pampulha_2022-08-24_0001SET_000_DJI_7421.TIF
-19.8489753333333,-43.9920733055556,89.9,2022:08:24 09:25:02, _Pampulha_2022-08-24_0001SET_000_DJI_7431.TIF
-19.8488256666667,-43.9922024722222,90.0,2022:08:24 09:25:04, _Pampulha_2022-08-24_0001SET_000_DJI_7441.TIF
-19.8486829166667,-43.9923320277778,89.9,2022:08:24 09:25:05, _Pampulha_2022-08-24_0001SET_000_DJI_7451.TIF
-19.8485146111111,-43.9924879444444,90.0,2022:08:24 09:25:07, _Pampulha_2022-08-24_0001SET_000_DJI_7461.TIF
-19.8483514166667,-43.9926412777778,89.9,2022:08:24 09:25:09, _Pampulha_2022-08-24_0001SET_000_DJI_7471.TIF
-19.8481545555556,-43.9926505833333,90.0,2022:08:24 09:25:32, _Pampulha_2022-08-24_0001SET_000_DJI_7481.TIF
-19.8483974722222,-43.9924802777778,90.0,2022:08:24 09:25:39, _Pampulha_2022-08-24_0001SET_000_DJI_7491.TIF
-19.8486065555556,-43.9922355,89.9,2022:08:24 09:25:43, _Pampulha_2022-08-24_0001SET_000_DJI_7501.TIF
-19.8487231388889,-43.9919035555556,90.0,2022:08:24 09:25:46, _Pampulha_2022-08-24_0001SET_000_DJI_7511.TIF
-19.8487368888889,-43.9916955555556,89.9,2022:08:24 09:25:48, _Pampulha_2022-08-24_0001SET_000_DJI_7521.TIF
-19.8487268333333,-43.9914712777778,90.0,2022:08:24 09:25:51, _Pampulha_2022-08-24_0001SET_000_DJI_7531.TIF
-19.8484339444444,-43.9906275555556,89.9,2022:08:24 09:25:58, _Pampulha_2022-08-24_0001SET_000_DJI_7541.TIF
-19.8482834444444,-43.9904652777778,89.9,2022:08:24 09:26:00, _Pampulha_2022-08-24_0001SET_000_DJI_7551.TIF
-19.8481206666667,-43.9903463888889,90.0,2022:08:24 09:26:02, _Pampulha_2022-08-24_0001SET_000_DJI_7561.TIF
-19.8479543333333,-43.9902584166667,90.0,2022:08:24 09:26:04, _Pampulha_2022-08-24_0001SET_000_DJI_7571.TIF
-19.8476107222222,-43.9901296388889,90.0,2022:08:24 09:26:08, _Pampulha_2022-08-24_0001SET_000_DJI_7581.TIF
-19.84748325,-43.9900854444444,89.9,2022:08:24 09:26:11, _Pampulha_2022-08-24_0001SET_000_DJI_7591.TIF
-19.84731875,-43.9900411666667,89.9,2022:08:24 09:26:13, _Pampulha_2022-08-24_0001SET_000_DJI_7601.TIF
-19.8471191944444,-43.98999575,90.0,2022:08:24 09:26:15, _Pampulha_2022-08-24_0001SET_000_DJI_7611.TIF
-19.8468988611111,-43.9899634444444,90.0,2022:08:24 09:26:17, _Pampulha_2022-08-24_0001SET_000_DJI_7621.TIF
-19.8465563333333,-43.9900296944444,89.9,2022:08:24 09:26:22, _Pampulha_2022-08-24_0001SET_000_DJI_7631.TIF
-19.8464812777778,-43.99008075,89.9,2022:08:24 09:26:23, _Pampulha_2022-08-24_0001SET_000_DJI_7641.TIF
-19.8461925277778,-43.9904246666667,90.0,2022:08:24 09:26:28, _Pampulha_2022-08-24_0001SET_000_DJI_7651.TIF
-19.8461741666667,-43.9906122777778,89.9,2022:08:24 09:26:30, _Pampulha_2022-08-24_0001SET_000_DJI_7661.TIF
-19.8461990833333,-43.9908132777778,89.9,2022:08:24 09:26:32, _Pampulha_2022-08-24_0001SET_000_DJI_7671.TIF
-19.8462205833333,-43.9910408055556,90.0,2022:08:24 09:26:34, _Pampulha_2022-08-24_0001SET_000_DJI_7681.TIF
-19.8462371111111,-43.9912113611111,90.0,2022:08:24 09:26:36, _Pampulha_2022-08-24_0001SET_000_DJI_7691.TIF
-19.8462655833333,-43.9913964722222,89.9,2022:08:24 09:26:37, _Pampulha_2022-08-24_0001SET_000_DJI_7701.TIF
-19.8463125,-43.9915909166667,90.0,2022:08:24 09:26:39, _Pampulha_2022-08-24_0001SET_000_DJI_7711.TIF
-19.8463598888889,-43.9917582777778,90.0,2022:08:24 09:26:41, _Pampulha_2022-08-24_0001SET_000_DJI_7721.TIF
-19.8451193333333,-43.9924407777778,43.4,2022:08:24 09:27:10, _Pampulha_2022-08-24_0001SET_000_DJI_7781.TIF
-19.84488575,-43.9925486944444,90.0,2022:08:24 09:27:15, _Pampulha_2022-08-24_0001SET_000_DJI_7791.TIF
-19.8447410833333,-43.9926115,90.0,2022:08:24 09:27:17, _Pampulha_2022-08-24_0001SET_000_DJI_7801.TIF
-19.8446182222222,-43.9926815555556,90.0,2022:08:24 09:27:19, _Pampulha_2022-08-24_0001SET_000_DJI_7811.TIF
-19.844626,-43.9926974722222,89.9,2022:08:24 09:27:24, _Pampulha_2022-08-24_0001SET_000_DJI_7821.TIF
-19.8446241388889,-43.9926971111111,89.9,2022:08:24 09:27:26, _Pampulha_2022-08-24_0001SET_000_DJI_7831.TIF
-19.8442975277778,-43.9929348055556,90.0,2022:08:24 09:27:36, _Pampulha_2022-08-24_0001SET_000_DJI_7841.TIF
-19.8443110555556,-43.9929978611111,89.9,2022:08:24 09:27:39, _Pampulha_2022-08-24_0001SET_000_DJI_7851.TIF
-19.8443545277778,-43.9930098888889,89.9,2022:08:24 09:27:42, _Pampulha_2022-08-24_0001SET_000_DJI_7861.TIF
-19.8444237777778,-43.9929946666667,89.9,2022:08:24 09:27:45, _Pampulha_2022-08-24_0001SET_000_DJI_7871.TIF
-19.8444411944444,-43.99297275,90.0,2022:08:24 09:27:48, _Pampulha_2022-08-24_0001SET_000_DJI_7881.TIF
-19.8444253888889,-43.99292475,90.0,2022:08:24 09:27:51, _Pampulha_2022-08-24_0001SET_000_DJI_7891.TIF
-19.8444156944444,-43.9929076666667,90.0,2022:08:24 09:27:53, _Pampulha_2022-08-24_0001SET_000_DJI_7901.TIF
-19.8443082222222,-43.9929234166667,89.9,2022:08:24 09:27:57, _Pampulha_2022-08-24_0001SET_000_DJI_7911.TIF
-19.8442188333333,-43.9929380555556,89.9,2022:08:24 09:27:59, _Pampulha_2022-08-24_0001SET_000_DJI_7921.TIF
-19.8442155277778,-43.9929756388889,89.9,2022:08:24 09:28:00, _Pampulha_2022-08-24_0001SET_000_DJI_7931.TIF
-19.8441831388889,-43.9931831666667,90.0,2022:08:24 09:28:05, _Pampulha_2022-08-24_0001SET_000_DJI_7941.TIF
-19.8441438333333,-43.9932607777778,89.9,2022:08:24 09:28:20, _Pampulha_2022-08-24_0001SET_000_DJI_7961.TIF
-19.8441922222222,-43.9932974722222,90.0,2022:08:24 09:28:23, _Pampulha_2022-08-24_0001SET_000_DJI_7971.TIF
-19.8442836111111,-43.9933577222222,90.0,2022:08:24 09:28:24, _Pampulha_2022-08-24_0001SET_000_DJI_7981.TIF
-19.8443763888889,-43.9934203888889,90.0,2022:08:24 09:28:26, _Pampulha_2022-08-24_0001SET_000_DJI_7991.TIF
-19.8444740277778,-43.9934873055556,90.0,2022:08:24 09:28:27, _Pampulha_2022-08-24_0001SET_000_DJI_8001.TIF
-19.8442174166667,-43.9936094444444,89.9,2022:08:24 09:28:40, _Pampulha_2022-08-24_0001SET_000_DJI_8011.TIF
-19.8442162222222,-43.9936088611111,89.9,2022:08:24 09:28:43, _Pampulha_2022-08-24_0001SET_000_DJI_8021.TIF
-19.84426725,-43.9935575,89.9,2022:08:24 09:28:48, _Pampulha_2022-08-24_0001SET_000_DJI_8031.TIF
-19.8443783055556,-43.9934938333333,90.0,2022:08:24 09:28:50, _Pampulha_2022-08-24_0001SET_000_DJI_8041.TIF
-19.8444812777778,-43.9934388611111,89.9,2022:08:24 09:28:51, _Pampulha_2022-08-24_0001SET_000_DJI_8051.TIF
-19.8446719722222,-43.9933382777778,89.9,2022:08:24 09:28:53, _Pampulha_2022-08-24_0001SET_000_DJI_8061.TIF
-19.84479475,-43.9932708888889,90.0,2022:08:24 09:28:55, _Pampulha_2022-08-24_0001SET_000_DJI_8071.TIF
-19.8449552222222,-43.9931803333333,90.0,2022:08:24 09:28:56, _Pampulha_2022-08-24_0001SET_000_DJI_8081.TIF
-19.84507725,-43.9931125,90.0,2022:08:24 09:28:58, _Pampulha_2022-08-24_0001SET_000_DJI_8091.TIF
-19.8452513611111,-43.9930145555556,90.0,2022:08:24 09:29:00, _Pampulha_2022-08-24_0001SET_000_DJI_8101.TIF
-19.8455591944444,-43.9928690833333,89.9,2022:08:24 09:29:03, _Pampulha_2022-08-24_0001SET_000_DJI_8111.TIF
-19.8457529722222,-43.9927949722222,90.0,2022:08:24 09:29:05, _Pampulha_2022-08-24_0001SET_000_DJI_8121.TIF
-19.8460922222222,-43.9926749444444,90.0,2022:08:24 09:29:08, _Pampulha_2022-08-24_0001SET_000_DJI_8131.TIF
-19.8463729444444,-43.9925741666667,89.9,2022:08:24 09:29:11, _Pampulha_2022-08-24_0001SET_000_DJI_8141.TIF
-19.8468079166667,-43.9924261666667,89.9,2022:08:24 09:29:15, _Pampulha_2022-08-24_0001SET_000_DJI_8151.TIF
-19.8470902777778,-43.9923543333333,89.9,2022:08:24 09:29:18, _Pampulha_2022-08-24_0001SET_000_DJI_8161.TIF
-19.8474946111111,-43.992257,89.9,2022:08:24 09:29:21, _Pampulha_2022-08-24_0001SET_000_DJI_8171.TIF
-19.8477753333333,-43.9921525,89.9,2022:08:24 09:29:24, _Pampulha_2022-08-24_0001SET_000_DJI_8181.TIF
-19.8478866111111,-43.9920615,89.9,2022:08:24 09:29:26, _Pampulha_2022-08-24_0001SET_000_DJI_8191.TIF
-19.8482180277778,-43.9916751944444,89.9,2022:08:24 09:29:30, _Pampulha_2022-08-24_0001SET_000_DJI_8201.TIF
-19.8515104166667,-43.9900474444444,89.9,2022:08:24 09:30:18, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8211.TIF
-19.8515085555556,-43.9900466944444,89.9,2022:08:24 09:30:22, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8221.TIF
-19.8515098333333,-43.99004725,89.9,2022:08:24 09:30:24, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8231.TIF
-19.8515096388889,-43.9900476666667,89.9,2022:08:24 09:30:26, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8241.TIF
-19.85151075,-43.9900478333333,89.9,2022:08:24 09:30:28, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8251.TIF
-19.85151075,-43.9900481111111,89.9,2022:08:24 09:30:30, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8261.TIF
-19.8515101944444,-43.9900476388889,89.9,2022:08:24 09:30:32, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8271.TIF
-19.8515104444444,-43.9900468055556,89.9,2022:08:24 09:30:33, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8281.TIF
-19.8515106388889,-43.9900473888889,89.9,2022:08:24 09:30:35, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8291.TIF
-19.8515105277778,-43.9900478055556,89.9,2022:08:24 09:30:36, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8301.TIF
-19.8515124444444,-43.9900453611111,89.9,2022:08:24 09:30:38, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8311.TIF
-19.8515121388889,-43.9900445277778,89.9,2022:08:24 09:30:40, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8321.TIF
-19.8515115833333,-43.9900456388889,89.9,2022:08:24 09:30:41, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8331.TIF
-19.8515123888889,-43.990043,89.9,2022:08:24 09:30:42, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8341.TIF
-19.8515122777778,-43.9900423888889,89.9,2022:08:24 09:30:43, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8351.TIF
-19.8515114166667,-43.9900426666667,89.9,2022:08:24 09:30:45, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8361.TIF
-19.8515118333333,-43.9900426666667,89.9,2022:08:24 09:30:46, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8371.TIF
-19.8515139166667,-43.9900408333333,89.9,2022:08:24 09:30:48, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8381.TIF
-19.8515134166667,-43.9900403055556,89.9,2022:08:24 09:30:51, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8391.TIF
-19.8515144444444,-43.9900403333333,89.9,2022:08:24 09:30:53, _Pampulha_2022-08-24_0001SET_experimento-painel_DJI_8401.TIF
-19.8502593333333,-43.9905441666667,90.0,2022:08:24 09:13:07, _Pampulha_2022-08-24_0001SET_ignore_DJI_5491.TIF
-19.8474459444444,-43.9919683611111,90.0,2022:08:24 09:15:18, _Pampulha_2022-08-24_0001SET_ignore_DJI_5891.TIF
-19.8475337222222,-43.99194625,89.9,2022:08:24 09:15:20, _Pampulha_2022-08-24_0001SET_ignore_DJI_5901.TIF
-19.8476001944444,-43.9919318611111,89.9,2022:08:24 09:15:21, _Pampulha_2022-08-24_0001SET_ignore_DJI_5911.TIF
-19.8476205277778,-43.9919289722222,89.9,2022:08:24 09:15:23, _Pampulha_2022-08-24_0001SET_ignore_DJI_5921.TIF
-19.8476178611111,-43.9919286388889,90.0,2022:08:24 09:15:24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5931.TIF
-19.8476490555556,-43.9919412777778,89.9,2022:08:24 09:15:25, _Pampulha_2022-08-24_0001SET_ignore_DJI_5941.TIF
-19.8477148055556,-43.9919682777778,90.0,2022:08:24 09:15:26, _Pampulha_2022-08-24_0001SET_ignore_DJI_5951.TIF
-19.8477952222222,-43.9920000277778,90.0,2022:08:24 09:15:28, _Pampulha_2022-08-24_0001SET_ignore_DJI_5961.TIF
-19.8497771388889,-43.9917128055556,90.0,2022:08:24 09:16:11, _Pampulha_2022-08-24_0001SET_ignore_DJI_6221.TIF
-19.8498168888889,-43.9913604166667,90.0,2022:08:24 09:16:17, _Pampulha_2022-08-24_0001SET_ignore_DJI_6231.TIF
-19.84987425,-43.9908562222222,90.0,2022:08:24 09:16:24, _Pampulha_2022-08-24_0001SET_ignore_DJI_6241.TIF
-19.8508152222222,-43.9851806111111,89.6,2022:08:24 09:20:35, _Pampulha_2022-08-24_0001SET_ignore_DJI_7021.TIF
-19.8508183611111,-43.9851869166667,89.6,2022:08:24 09:20:37, _Pampulha_2022-08-24_0001SET_ignore_DJI_7031.TIF
-19.8486869166667,-43.9910450833333,25.8,2022:08:24 09:23:56, _Pampulha_2022-08-24_0001SET_ignore_DJI_7221.TIF
-19.84890025,-43.9912319166667,25.8,2022:08:24 09:24:02, _Pampulha_2022-08-24_0001SET_ignore_DJI_7231.TIF
-19.8490434166667,-43.9913577777778,25.8,2022:08:24 09:24:04, _Pampulha_2022-08-24_0001SET_ignore_DJI_7241.TIF
-19.8492188055556,-43.9915178888889,33.7,2022:08:24 09:24:09, _Pampulha_2022-08-24_0001SET_ignore_DJI_7251.TIF
-19.8492182777778,-43.9915158333333,43.0,2022:08:24 09:24:11, _Pampulha_2022-08-24_0001SET_ignore_DJI_7261.TIF
-19.8463748611111,-43.9918359722222,26.9,2022:08:24 09:26:51, _Pampulha_2022-08-24_0001SET_ignore_DJI_7731.TIF
-19.8463058333333,-43.9918727777778,26.9,2022:08:24 09:26:55, _Pampulha_2022-08-24_0001SET_ignore_DJI_7741.TIF
-19.8459443055556,-43.9920627222222,26.9,2022:08:24 09:27:00, _Pampulha_2022-08-24_0001SET_ignore_DJI_7751.TIF
-19.8457598888889,-43.9921474444444,26.9,2022:08:24 09:27:02, _Pampulha_2022-08-24_0001SET_ignore_DJI_7761.TIF
-19.8455696388889,-43.9922331388889,26.9,2022:08:24 09:27:04, _Pampulha_2022-08-24_0001SET_ignore_DJI_7771.TIF
-19.8441838055556,-43.9931873333333,62.9,2022:08:24 09:28:15, _Pampulha_2022-08-24_0001SET_ignore_DJI_7951.TIF
