,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
89237,-18.3062865555556,-45.1807054444444,687.825,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_0971.TIF,64.9, _Campo2022-03-TM_0006SET_000_DJI_0971.TIF,0.0403130592075115,0.1162271163736953,0.0784336099330334,0.0157152484119569,0.0188875655061634,0006SET_000_DJI_0971.T,-0.3279832789015955,6.18630405541311,-0.3803882562785289,-0.6661616786818294,-0.6118508552547487,0.2408095907135933,0.2003637015480299,-0.7333401000798192,-38.82660789928248,0.4849493549137014,2.8831132803743853,1.4818534614552357,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,60.505
89401,-18.3064436388889,-45.1809190277778,688.225,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_0981.TIF,44.4, _Campo2022-03-TM_0006SET_000_DJI_0981.TIF,0.0745679929675018,0.1167385914713965,0.1062187998881611,0.0211169461855939,0.0245572819106314,0006SET_000_DJI_0981.T,-0.2711254823424389,3.779660579245858,-0.4268620351831731,-0.6683265016036799,-0.6244377171597116,0.2311952492071838,0.1988061078436976,-0.8335908587911138,-33.94475259211133,0.2204346422658736,1.5655321650171472,1.0990388857180815,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,31.999
89562,-18.3068542777778,-45.181297,688.644,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_0991.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_0991.TIF,0.0323330347855035,0.096870021316467,0.0602988580889878,0.0206723988177523,0.0241475281223967,0006SET_000_DJI_0991.T,-0.2886943031851111,6.366787339994364,-0.2798024370109288,-0.4893892077885845,-0.4280980109213651,0.4004641030972805,0.3428323433131089,-0.4212671295088869,-17.445559121977542,0.4995004644474446,2.9960077041669666,1.6064984377234517,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,59.882
89565,-18.3068542777778,-45.181297,688.644,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_0991.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_0991.TIF,0.0323330347855035,0.096870021316467,0.0602988580889878,0.0206723988177523,0.0241475281223967,0006SET_000_DJI_0991.T,-0.2886943031851111,6.366787339994364,-0.2798024370109288,-0.4893892077885845,-0.4280980109213651,0.4004641030972805,0.3428323433131089,-0.4212671295088869,-17.445559121977542,0.4995004644474446,2.9960077041669666,1.6064984377234517,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,29.373
89726,-18.3069839444444,-45.1814138055556,688.69,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1001.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1001.TIF,0.0382828674449192,0.0961271522396805,0.0695615111963509,0.0197706542161795,0.0231774392578048,0006SET_000_DJI_1001.T,-0.3253882282234107,5.672170579726734,-0.3450938557065076,-0.557367626209891,-0.5001573956940074,0.3331934407287669,0.2842182965285642,-0.5668893465159704,-24.458670356565616,0.4303569401336002,2.5109705373555617,1.381901436389772,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,40.911
89729,-18.3069839444444,-45.1814138055556,688.69,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1001.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1001.TIF,0.0382828674449192,0.0961271522396805,0.0695615111963509,0.0197706542161795,0.0231774392578048,0006SET_000_DJI_1001.T,-0.3253882282234107,5.672170579726734,-0.3450938557065076,-0.557367626209891,-0.5001573956940074,0.3331934407287669,0.2842182965285642,-0.5668893465159704,-24.458670356565616,0.4303569401336002,2.5109705373555617,1.381901436389772,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,48.213
89890,-18.3071263333333,-45.1815426111111,688.664,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1011.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1011.TIF,0.0512615726354148,0.0957057526305295,0.0847182280651581,0.0183802077158467,0.0219071863754852,0006SET_000_DJI_1011.T,-0.349578311754176,4.505324109682512,-0.4273809948981064,-0.6434435192617514,-0.5890813369324703,0.2585888170210081,0.2169569422735116,-0.7645292388503561,-34.89855911875051,0.3024085790136743,1.8670077352330348,1.1296949288991351,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,20.044
89893,-18.3071263333333,-45.1815426111111,688.664,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1011.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1011.TIF,0.0512615726354148,0.0957057526305295,0.0847182280651581,0.0183802077158467,0.0219071863754852,0006SET_000_DJI_1011.T,-0.349578311754176,4.505324109682512,-0.4273809948981064,-0.6434435192617514,-0.5890813369324703,0.2585888170210081,0.2169569422735116,-0.7645292388503561,-34.89855911875051,0.3024085790136743,1.8670077352330348,1.1296949288991351,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,69.02
90054,-18.3072102222222,-45.1816170555556,688.592,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1021.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1021.TIF,0.0464234208118409,0.0951848426180552,0.0809246814485631,0.0171637358530541,0.0209383513864472,0006SET_000_DJI_1021.T,-0.3624659104093303,4.875295021895415,-0.4236075537485314,-0.6500354205884181,-0.5888920483967626,0.2587387557374065,0.2120951920455024,-0.7688881508282367,-36.72152294310602,0.3443402286361197,2.0503625315301424,1.1762152277183329,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,7.866
90057,-18.3072102222222,-45.1816170555556,688.592,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1021.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1021.TIF,0.0464234208118409,0.0951848426180552,0.0809246814485631,0.0171637358530541,0.0209383513864472,0006SET_000_DJI_1021.T,-0.3624659104093303,4.875295021895415,-0.4236075537485314,-0.6500354205884181,-0.5888920483967626,0.2587387557374065,0.2120951920455024,-0.7688881508282367,-36.72152294310602,0.3443402286361197,2.0503625315301424,1.1762152277183329,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,81.201
90218,-18.3072833888889,-45.1816830277778,688.535,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1031.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1031.TIF,0.044897367640212,0.0952840246321851,0.0774226781882341,0.016708806267351,0.0206655819028598,0006SET_000_DJI_1031.T,-0.3413511412178078,5.010925911841232,-0.4048832399601601,-0.6449900612109254,-0.5786329192980318,0.2669189749883948,0.2158128168432467,-0.7765228649249499,-37.57565930517016,0.3594389824154618,2.1222630555036077,1.2306991551044717,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,2.942
90221,-18.3072833888889,-45.1816830277778,688.535,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1031.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1031.TIF,0.044897367640212,0.0952840246321851,0.0774226781882341,0.016708806267351,0.0206655819028598,0006SET_000_DJI_1031.T,-0.3413511412178078,5.010925911841232,-0.4048832399601601,-0.6449900612109254,-0.5786329192980318,0.2669189749883948,0.2158128168432467,-0.7765228649249499,-37.57565930517016,0.3594389824154618,2.1222630555036077,1.2306991551044717,,Chuvoso,Foto Gabi (escuma? + bolhas),Campanha 11,,,2022-03-25,08:28:38,,,-18.30663,-45.18115,0.64,160,28.428,7.4,135.7,63.4,6.97,0.97,,-0.05,,4.75,14.76,2.44,-128,39,566.4,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1520,91.896
90382,-18.3074681666667,-45.1818495277778,688.475,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1041.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1041.TIF,0.0299158808814143,0.113164404502162,0.0579671086999385,0.0160513396498585,0.0201398947695986,0006SET_000_DJI_1041.T,-0.2478803113216424,7.260607829554129,-0.2643775404062896,-0.5662881347092567,-0.4842998994974001,0.3474365932903596,0.276904265364464,-0.5814998684115328,-28.873034097939453,0.5818308469092801,3.7827535465441406,1.9522175081725623,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,29.916
90546,-18.3075906388889,-45.1819591388889,688.597,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1051.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1051.TIF,0.0328776563416191,0.1132334134002869,0.0578690489552007,0.0157044354254204,0.0199301856611724,0006SET_000_DJI_1051.T,-0.220706873202131,6.890961177738356,-0.2596576930210996,-0.5730952378393304,-0.4876508551929114,0.3444014723069208,0.2713788408304062,-0.6628876400324206,-33.26048493987918,0.549963512009118,3.4440840984443053,1.9567180633631371,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,47.785
90710,-18.30774625,-45.1820985277778,688.475,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1061.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1061.TIF,0.0446662893850369,0.1014071745693316,0.0866890195421112,0.0227584714145292,0.0213480807395205,0006SET_000_DJI_1061.T,-0.4143960260754879,5.266681459413876,-0.4473155974654123,-0.5841207282943492,-0.6048009307197213,0.2462604935697787,0.262530035923105,-0.4600817389132881,-21.5514333361858,0.3884407451446474,2.270329054987557,1.169781076138146,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,70.498
90874,-18.3079225,-45.1822574166667,688.485,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1071.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1071.TIF,0.0474362874406517,0.1127747071969271,0.0541987695905996,0.0131624502309146,0.0248184169492035,0006SET_000_DJI_1071.T,-0.0599645285546098,5.431236208379213,-0.1833853706973035,-0.6091979846626617,-0.3718223076266632,0.4579147670080702,0.2428551483795591,-1.36235212027117,-54.89278881322413,0.4078273148736181,2.377393200047987,2.0807613908727385,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:01:06,,,-18.30726,-45.18167,0.51,150,28.365,7.46,125.9,63.3,6.98,0.9,,0.07,,4.74,14.74,2.47,-127,39,569.3,,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1517,96.292
92026,-18.3092765555556,-45.1835608888889,688.576,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1141.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1141.TIF,0.0558472222125541,0.0927278311446256,0.0819256119139952,0.0128261590060756,0.0174759124836261,0006SET_000_DJI_1141.T,-0.2812358423520894,4.048266399272025,-0.4337854705354185,-0.7292681945354818,-0.6483773747026298,0.2133143967477736,0.1565585987876464,-1.0495975400667883,-60.059670191768205,0.2482288116256583,1.660383945180016,1.1318539950848396,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,87.093
92190,-18.3093391944444,-45.1837916944444,688.298,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1151.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1151.TIF,0.0552093624458916,0.0899100466290771,0.0758542014582099,0.0138098196009519,0.0180683250958552,0006SET_000_DJI_1151.T,-0.229616597770084,3.976879226799383,-0.3981953670477152,-0.691965195452478,-0.6152504461119999,0.2381980793220731,0.1820574119227937,-0.9810987087687376,-54.299372164484566,0.2391181469410417,1.6285289785259556,1.18530081262026,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,64.338
92354,-18.3093544444444,-45.1840433333333,687.738,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1161.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1161.TIF,0.0315626021955559,0.1059175673025684,0.0928151780423126,0.0127248464198871,0.0180622903169091,0006SET_000_DJI_1161.T,-0.5783042172011005,6.799326492740409,-0.543735783846436,-0.7588621665623237,-0.6741936737157318,0.194604920206853,0.1370987664763849,-0.8471818239461163,-46.90334443096748,0.5408413837315421,3.355793246904144,1.1411664507531591,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,48.406
92518,-18.3093666666667,-45.1842474166667,687.626,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1171.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1171.TIF,0.0308337275215478,0.1088607341981505,0.048730549916127,0.0124699319818282,0.0178756720066775,0006SET_000_DJI_1171.T,-0.1644010811281416,6.994983154252466,-0.2208740241353366,-0.592489091748644,-0.4632431778702264,0.3668268065401348,0.2558955727626905,-0.8537578527738938,-47.760881518466576,0.5585547609837715,3.5305732698738552,2.2339319869264163,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,43.915
92682,-18.3093820277778,-45.1844964166667,687.751,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1181.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1181.TIF,0.0560685960061482,0.099460614450141,0.0883042973084841,0.0124376479929439,0.0178545209787487,0006SET_000_DJI_1181.T,-0.3241051895823091,4.29763126128111,-0.4529681345584596,-0.753079058465082,-0.6636262297035012,0.2021931154310116,0.140849860901944,-1.1170816293362895,-62.56575747206512,0.2789959411270074,1.77390948828529,1.126339458913117,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,51.775
92846,-18.3093964722222,-45.18474725,687.425,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1191.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1191.TIF,0.0337014718385222,0.1129115835264744,0.0482806934338798,0.0113289309538247,0.0168335447811855,0006SET_000_DJI_1191.T,-0.1291206901897643,6.782694439373849,-0.214490780336075,-0.619895912105043,-0.4829534908913125,0.3486599628946706,0.2346472295253924,-0.9864000622223228,-58.59728744267822,0.5402664277799598,3.3503457673148778,2.338648753690879,,Chuvoso,,Campanha 11,,,2022-03-25,08:31:25,,,-18.30976,-45.18421,0.588,170,28.421,7.38,139,63.9,6.99,0.95,,-0.01,,4.8,14.93,2.31,-132,39,567.7,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1521,69.646
93016,-18.3094151944444,-45.1850885,687.465,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1201.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1201.TIF,0.0461446000249697,0.1172307083786635,0.0860328407521063,0.0134203664429631,0.0233410136339435,0006SET_000_DJI_1201.T,-0.3402541985696678,5.686491651444705,-0.3837288983918981,-0.7301169701517993,-0.5731884230474635,0.2713035328125214,0.1559912043545364,-1.2333999767573485,-52.84260555692772,0.4351092527278924,2.54050762852485,1.3626274263853528,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,91.599
93180,-18.3093121111111,-45.1853603611111,687.557,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1211.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1211.TIF,0.0459550566880604,0.1168748835364864,0.0890839209097895,0.0104065321648017,0.0159779915529452,0006SET_000_DJI_1211.T,-0.3690173877971394,5.691218203066267,-0.4489710507541137,-0.7908034018701355,-0.6958366513913866,0.1793588718341804,0.1168171770901264,-1.1876936370320417,-74.33309956989656,0.435545371757956,2.5432431588502795,1.311963846481783,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,60.759
93344,-18.3092075277778,-45.1856359722222,687.647,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1221.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1221.TIF,0.0470508833886357,0.1162173468404793,0.0570634869709202,0.0098492274831648,0.0155283377421971,0006SET_000_DJI_1221.T,-0.0861541228955077,5.577042862178082,-0.2543982327145744,-0.705609686783122,-0.5721739244449344,0.2721238845798261,0.1726012202546263,-1.246571776366124,-80.27721943338842,0.4236370012388939,2.470035384469519,2.036632407334381,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,29.627
93508,-18.3090931111111,-45.1859376666667,687.744,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1231.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1231.TIF,0.0474245370349019,0.1168973322927403,0.0596742799144022,0.0097992000854447,0.0155707141965734,0006SET_000_DJI_1231.T,-0.1047906110365621,5.567929275626426,-0.2683974196391989,-0.7179009865212943,-0.5861328881597405,0.2609283969393229,0.1642114508880683,-1.260651966910472,-80.96301499053266,0.4227848401560978,2.4649124609631965,1.9589232155028904,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,6.967
93672,-18.3091665,-45.1859595,688.275,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1241.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1241.TIF,0.0474789877363533,0.1172057356582,0.0567478595056215,0.009710513814356,0.01546501794672,0006SET_000_DJI_1241.T,-0.0790820663956109,5.5733675614576725,-0.2506780271294239,-0.7077715469320099,-0.571682544933167,0.2725216084174597,0.1711168297615536,-1.2668821111996271,-81.91921377422793,0.4233953610547996,2.4685811818279126,2.065377208572765,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,5.538
93836,-18.3093995277778,-45.1858965,688.315,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1251.TIF,90.0, _Campo2022-03-TM_0006SET_000_DJI_1251.TIF,0.0475785171413649,0.1179250935460041,0.0570468545098873,0.0097521618635736,0.0154344594184617,0006SET_000_DJI_1251.T,-0.080291116028063,5.588245942568799,-0.2514289260433724,-0.708014806414182,-0.5741120412436411,0.27055758903914,0.1709500365508034,-1.2582707965046382,-81.52347694144547,0.4250455691720323,2.4785365461396376,2.067162064572122,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,27.783
93991,-18.3096845555556,-45.1858164444444,688.344,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1261.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1261.TIF,0.0485590299351617,0.1143609434820882,0.05864187505595,0.0108779418184421,0.0164045749978934,0006SET_000_DJI_1261.T,-0.0881668584901761,5.391866329367554,-0.2592518226717592,-0.6870549346211229,-0.5628154300137141,0.2797416518868446,0.1854978512890915,-1.1702312325902002,-71.33566293186357,0.4038910157344735,2.355091187669694,1.9501583701574488,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:05:32,,,-18.31039,-45.18597,0.913,170,28.254,7.51,124.2,64.2,7.02,0.98,,0.03,,4.89,15.21,2.27,-134,39,566.2,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1518,80.099
94000,-18.3096845555556,-45.1858164444444,688.344,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1261.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1261.TIF,0.0485590299351617,0.1143609434820882,0.05864187505595,0.0108779418184421,0.0164045749978934,0006SET_000_DJI_1261.T,-0.0881668584901761,5.391866329367554,-0.2592518226717592,-0.6870549346211229,-0.5628154300137141,0.2797416518868446,0.1854978512890915,-1.1702312325902002,-71.33566293186357,0.4038910157344735,2.355091187669694,1.9501583701574488,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,60.255
94155,-18.3099186388889,-45.1857511111111,688.377,2022-03-25, _Campo2022-03-TM_0006SET_000_DJI_1271.TIF,89.9, _Campo2022-03-TM_0006SET_000_DJI_1271.TIF,0.048660662512118,0.1141678384001952,0.0587919510523194,0.011569509120502,0.0169211703234864,0006SET_000_DJI_1271.T,-0.0887403027171974,5.377240502467178,-0.2571465099428837,-0.6711407326657225,-0.5530188158668737,0.2878144035129591,0.1967872967884023,-1.1148277873659789,-65.88361006086028,0.4023077994395728,2.3462039459854025,1.9418957247837612,,Chuvoso,sonda e secchi,Campanha 11,,,2022-03-25,08:05:32,,,-18.31039,-45.18597,0.913,170,28.254,7.51,124.2,64.2,7.02,0.98,,0.03,,4.89,15.21,2.27,-134,39,566.2,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1,1518,57.28
