,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
53066,-18.3087607222222,-45.1924374166667,686.048,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,0.0793755828475224,0.1746191607842918,0.1629363320856714,0.7063104572436005,0.7224672470669065,0005SET_000_DJI_8681.T,-0.4785313871790516,5.055584982474955,2.202923206128707,0.6251091540725822,0.6319501390730357,4.43404634079424,4.3348861988143,8.079007822196601,11.1825246819091,0.3749824763099532,2.1999102812224867,1.071701802471395,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,71.204
53067,-18.3087607222222,-45.1924374166667,686.048,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,0.0793755828475224,0.1746191607842918,0.1629363320856714,0.7063104572436005,0.7224672470669065,0005SET_000_DJI_8681.T,-0.4785313871790516,5.055584982474955,2.202923206128707,0.6251091540725822,0.6319501390730357,4.43404634079424,4.3348861988143,8.079007822196601,11.1825246819091,0.3749824763099532,2.1999102812224867,1.071701802471395,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,75.728
53068,-18.3087607222222,-45.1924374166667,686.048,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,0.0793755828475224,0.1746191607842918,0.1629363320856714,0.7063104572436005,0.7224672470669065,0005SET_000_DJI_8681.T,-0.4785313871790516,5.055584982474955,2.202923206128707,0.6251091540725822,0.6319501390730357,4.43404634079424,4.3348861988143,8.079007822196601,11.1825246819091,0.3749824763099532,2.1999102812224867,1.071701802471395,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:12,,,-18.3083,-45.19181,0.056,,28.094,7.52,101.1,65.1,7.07,0.66,,0.1,,4.84,15.05,5.29,-62,40,567.5,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1431,83.734
53069,-18.3087607222222,-45.1924374166667,686.048,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF,0.0793755828475224,0.1746191607842918,0.1629363320856714,0.7063104572436005,0.7224672470669065,0005SET_000_DJI_8681.T,-0.4785313871790516,5.055584982474955,2.202923206128707,0.6251091540725822,0.6319501390730357,4.43404634079424,4.3348861988143,8.079007822196601,11.1825246819091,0.3749824763099532,2.1999102812224867,1.071701802471395,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:17,,,-18.30833,-45.19168,0.053,,28.096,7.52,101.5,65.1,7.08,0.55,,0.23,,4.85,15.09,5.03,-67,40,567.2,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1432,93.204
53706,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:42,,,-18.3076,-45.19392,0.076,,28.087,7.54,95.2,65.3,7.06,0.53,,-0.02,,4.92,15.3,3.29,-105,40,566.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1413,95.25
53707,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:47,,,-18.30764,-45.19381,0.075,,28.085,7.54,95.4,65.3,7.04,0.54,,-0.02,,4.92,15.3,3.15,-109,40,566.1,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1414,91.332
53708,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:52,,,-18.30768,-45.1937,0.074,,28.088,7.54,95.7,65.4,7.03,0.55,,-0.03,,4.94,15.36,3.57,-98,40,566.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1415,88.993
53709,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:57,,,-18.30772,-45.19359,0.073,,28.087,7.53,96,65.4,7.03,0.55,,-0.08,,4.94,15.36,3.36,-103,40,566.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1416,88.358
53710,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:02,,,-18.30775,-45.19347,0.072,,28.082,7.53,96.3,65.4,7.03,0.59,,-0.02,,4.94,15.35,3.37,-103,40,566.4,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1417,90.957
53711,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:07,,,-18.30779,-45.19336,0.071,,28.082,7.53,96.6,65.3,7.03,0.58,,-0.02,,4.93,15.32,3.23,-107,40,566.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1418,93.775
53712,-18.3084564722222,-45.1939043055556,685.204,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF,0.0794626589399808,0.2711622045330302,0.1576503627187722,0.0167833219362096,0.0425364106539546,0005SET_000_DJI_8721.T,-0.2883429271178808,6.714880177581288,-0.3283108645650235,-0.8075678792269292,-0.575032756287487,0.2698148606853131,0.1064591393687363,-1.9991446348599888,-46.99843273386605,0.5467368848125207,3.412448163077989,1.7200227126451235,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:12,,,-18.30783,-45.19324,0.07,,28.082,7.53,97,65.2,7.04,0.68,,0.1,,4.87,15.14,4.1,-86,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1419,98.846
53867,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:27,,,-18.30748,-45.19425,0.083,,28.08,7.54,94.8,65.3,7.08,0.57,,-0.02,,4.93,15.31,2.56,-125,40,566.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1410,94.154
53868,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:32,,,-18.30752,-45.19414,0.079,,28.082,7.54,94.8,65.3,7.07,0.56,,-0.07,,4.93,15.32,3.09,-110,40,566.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1411,85.182
53869,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:37,,,-18.30756,-45.19403,0.076,,28.086,7.54,95.1,65.2,7.07,0.54,,-0.03,,4.92,15.28,3.25,-106,40,566.0,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1412,77.176
53870,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:42,,,-18.3076,-45.19392,0.076,,28.087,7.54,95.2,65.3,7.06,0.53,,-0.02,,4.92,15.3,3.29,-105,40,566.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1413,70.466
53871,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:47,,,-18.30764,-45.19381,0.075,,28.085,7.54,95.4,65.3,7.04,0.54,,-0.02,,4.92,15.3,3.15,-109,40,566.1,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1414,65.454
53872,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:52,,,-18.30768,-45.1937,0.074,,28.088,7.54,95.7,65.4,7.03,0.55,,-0.03,,4.94,15.36,3.57,-98,40,566.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1415,62.547
53873,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:57,,,-18.30772,-45.19359,0.073,,28.087,7.53,96,65.4,7.03,0.55,,-0.08,,4.94,15.36,3.36,-103,40,566.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1416,62.043
53874,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:02,,,-18.30775,-45.19347,0.072,,28.082,7.53,96.3,65.4,7.03,0.59,,-0.02,,4.94,15.35,3.37,-103,40,566.4,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1417,65.517
53875,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:07,,,-18.30779,-45.19336,0.071,,28.082,7.53,96.6,65.3,7.03,0.58,,-0.02,,4.93,15.32,3.23,-107,40,566.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1418,69.733
53876,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:12,,,-18.30783,-45.19324,0.07,,28.082,7.53,97,65.2,7.04,0.68,,0.1,,4.87,15.14,4.1,-86,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1419,76.637
53877,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:17,,,-18.30787,-45.19313,0.068,,28.079,7.53,97.4,65.2,7.04,0.67,,0.2,,4.92,15.28,4.17,-84,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1420,84.182
53878,-18.30822825,-45.1938325,685.29,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF,0.0830230583564564,0.2027700606050173,0.1082953764504,0.0144446257848456,0.0393689461947819,0005SET_000_DJI_8731.T,-0.1246353530621682,5.443548968447542,-0.2411759615000027,-0.7646305112955631,-0.4667778175588108,0.3635330286959494,0.1333817403687713,-2.251315295232585,-57.18505352147279,0.418998899216686,2.442334269769148,1.8723796643145456,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,93.763
54030,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:22,,,-18.30744,-45.19436,0.087,,28.071,7.53,95.3,65.3,7.09,0.55,,-0.02,,4.92,15.29,2.4,-130,40,566.5,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1409,89.488
54031,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:27,,,-18.30748,-45.19425,0.083,,28.08,7.54,94.8,65.3,7.08,0.57,,-0.02,,4.93,15.31,2.56,-125,40,566.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1410,78.338
54032,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:32,,,-18.30752,-45.19414,0.079,,28.082,7.54,94.8,65.3,7.07,0.56,,-0.07,,4.93,15.32,3.09,-110,40,566.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1411,67.639
54033,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:37,,,-18.30756,-45.19403,0.076,,28.086,7.54,95.1,65.2,7.07,0.54,,-0.03,,4.92,15.28,3.25,-106,40,566.0,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1412,57.64
54034,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:42,,,-18.3076,-45.19392,0.076,,28.087,7.54,95.2,65.3,7.06,0.53,,-0.02,,4.92,15.3,3.29,-105,40,566.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1413,48.775
54035,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:47,,,-18.30764,-45.19381,0.075,,28.085,7.54,95.4,65.3,7.04,0.54,,-0.02,,4.92,15.3,3.15,-109,40,566.1,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1414,41.771
54036,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:52,,,-18.30768,-45.1937,0.074,,28.088,7.54,95.7,65.4,7.03,0.55,,-0.03,,4.94,15.36,3.57,-98,40,566.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1415,37.683
54037,-18.3080132222222,-45.193765,685.283,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF,0.0832412280427689,0.2027269526884276,0.1080096749454779,0.0132080811003888,0.0383744333602717,0005SET_000_DJI_8741.T,-0.122176388360041,5.4324052411845125,-0.2435069573375428,-0.782076792522193,-0.4757021946655606,0.3552869997955525,0.1222860924917707,-2.444372628550791,-63.69794716190916,0.4178287400372439,2.4354152077654065,1.8769332727902568,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:57,,,-18.30772,-45.19359,0.073,,28.087,7.53,96,65.4,7.03,0.55,,-0.08,,4.94,15.36,3.36,-103,40,566.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1416,37.475
