,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0626348663461889,0.101511029244109,0.1002998857064459,0.0153480143591909,0.0262292817868528,0000SET_000_DJI_0311.T,3519992130253402.0,48580752220.169945,50349.78768750098,279871.3393954747,-0.3710436160555708,3.938424776685679,-0.4512485898792778,-0.7345734016704146,-0.5854033926487034,0.2615085909830418,0.153021254721176,-1.2902041954856374,-49.18945955021693,0.2368390800032769,1.6206792664495815,1.0120752235073112,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0596128697536434,0.1015726998408098,0.0983739425663176,0.011955857145677,0.0202677173122838,0000SET_000_DJI_0391.T,1.578987412298701e+19,20126789595748.14,56552.62720862539,120612.95389420676,-0.3816091614520697,4.135555920375458,-0.484573311683862,-0.7832705728300673,-0.6583372597277805,0.20602729527304,0.1215347970588563,-1.355223446861345,-66.86611155958718,0.2603200161946156,1.7038720038235018,1.032516306564981,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0590361891362407,0.1034536412549507,0.0990453447510232,0.0114999471158333,0.0196340522503364,0000SET_000_DJI_0401.T,1.7094885106496523e+20,83413168342076.58,73215.68932024932,128702.94449812676,-0.3867351127466273,4.2432145730073785,-0.4887154618200136,-0.7919414400807929,-0.6691245027119328,0.1982329638984226,0.1161079013328841,-1.3747401902302934,-70.01815889568793,0.2733552740610028,1.7523766823127027,1.0445078616769816,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0586512566300235,0.102385159987019,0.0969841100219442,0.0113115877391007,0.0193511328735313,0000SET_000_DJI_0411.T,5.278787636403719e+19,34912666293164.21,49527.67914135764,101127.2345888906,-0.3743985299899005,4.229745310320537,-0.4820833621318732,-0.7910981142748665,-0.667321227997644,0.1995289008596645,0.1166334127986664,-1.3807998176257936,-71.35498612148271,0.2715777230748882,1.7456601251167083,1.0556900502964115,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0582356591481178,0.1005668387578218,0.0991679909669468,0.011325589564875,0.0193194082385506,0000SET_000_DJI_0421.T,3.937878418564987e+20,152412915620180.06,87840.65858277913,128766.83229481366,-0.4070161926576955,4.190028557385414,-0.5028169190115094,-0.7950000441588863,-0.6738993619896377,0.1948149604542241,0.1142061007230637,-1.3740738747376564,-71.12401465774624,0.266564948082726,1.7268944874829697,1.0141058397698228,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0582738385790472,0.0997805775381893,0.0987726040619569,0.0115198069251361,0.0195453740280544,0000SET_000_DJI_0431.T,1.221519168554306e+20,80813587413558.78,79641.51860739817,122419.8496098001,-0.4058782428615378,4.157777042051919,-0.5012655260143816,-0.7911042686974318,-0.6696127783186913,0.1978825425701464,0.1166295759288688,-1.3612698489221475,-69.64665127248281,0.2626104349299203,1.7122705483497385,1.0102049903999708,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0570531287830358,0.1017894284881304,0.0951733713277286,0.0116848461704182,0.0191168308268756,0000SET_000_DJI_0451.T,2.4335720841073746e+18,15916338853683.77,44444.512295300905,66016.25026211067,-0.3745009979021346,4.316533784889646,-0.478817149556551,-0.7813018700106831,-0.6654685971940864,0.200863230546357,0.1227743223488589,-1.3009654742948649,-68.05340728683379,0.2816392563406263,1.7841165008709656,1.0695158432248812,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0566259621306352,0.1008740471170795,0.0935613241226126,0.011404957163803,0.0186900518022177,0000SET_000_DJI_0461.T,1.602238895470656e+18,11213402748841.43,33541.76257778675,53957.79162921419,-0.3661532678381424,4.311997331219295,-0.4753731296779671,-0.7826929367406484,-0.6669964773575053,0.1997625832841387,0.1218982017490127,-1.30870409734128,-70.02142697036257,0.2809402056405678,1.7814098572729706,1.0781596782970229,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0771279351486866,0.197533983654389,0.0962859904748816,0.0150859568023848,0.0239271078566177,0000SET_000_DJI_0491.T,376706755023667.3,62491082845.237045,3303.2589768948837,49095.99908907526,-0.0969861234597205,5.634848837002743,-0.2634470877273054,-0.7290887486266626,-0.6019217840865165,0.248500407365697,0.1566786271604104,-1.2758255070854316,-53.32134225042024,0.4383791136041322,2.56112112004016,2.0515340048968005,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0576422304114276,0.1023774587020131,0.0956151793436935,0.0118956655933765,0.0194528687779915,0000SET_000_DJI_0501.T,1.692245108641067e+18,12431404549679.717,43967.05367254129,70188.6383021813,-0.3709112280545328,4.297833900035768,-0.4759558713534884,-0.778707615955591,-0.6618893064489979,0.2034495873094291,0.1244118943773241,-1.2978144966440963,-66.71584080762484,0.2795607749173411,1.776084269662763,1.0707239102068955,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0622457939392514,0.1017665054938329,0.0951205424642067,0.0126605575311929,0.0218960755145107,0000SET_000_DJI_0511.T,8.921500251434354e+16,326103511779.1838,18003.628757189286,103739.15406561976,-0.3230409491357403,3.9724767225817583,-0.4464571693879031,-0.7650690606844189,-0.6257612654897771,0.2301929209744578,0.1331001401296359,-1.3777037121334974,-62.92012060428283,0.2409618771957138,1.634913767718211,1.069868851222406,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0616452765811276,0.1017241692704005,0.0983536396258244,0.0122183063587449,0.0214074490041545,0000SET_000_DJI_0531.T,6.001281474904395e+18,3892992772090.533,39252.79079763913,155816.6621874883,-0.3608617628237356,4.0090996269740025,-0.4709949906520428,-0.7789980767734702,-0.6424974213403111,0.2176579238510825,0.1242283092443564,-1.4048116243802955,-65.62256082486365,0.2453267346312542,1.650153505865571,1.034269495845796,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0623803807178929,0.0986117651919847,0.0997089319785956,0.0127713188650815,0.022072007774875,0000SET_000_DJI_0541.T,2.9083546605256806e+18,3548634838938.2925,46313.8154684218,176352.51840902687,-0.3785405442041191,3.8449330168104936,-0.4822404457369073,-0.772914466863506,-0.6375129339688647,0.2213643987242103,0.1280860060543332,-1.3744187952357974,-62.26976762849483,0.2250506338015638,1.5808137760162686,0.988996303893352,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0611913317158581,0.0993594797929473,0.0957648679272736,0.012501378127343,0.0214285568684423,0000SET_000_DJI_0551.T,2.5096639645186547e+17,840367788346.3658,24407.939171519767,103695.82650556472,-0.3479641427618423,3.949312779863732,-0.4630080057537069,-0.769062314748837,-0.634304451708017,0.2237621930906407,0.130542425400063,-1.3639061516562956,-63.64899699171583,0.2377325142015609,1.6237508975016752,1.0375358097752878,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0569802109658143,0.0997139067891184,0.0978124477975063,0.0109564585371731,0.018440271616255,0000SET_000_DJI_0561.T,5.141623776787272e+20,285591793306090.06,82306.51485666519,97144.94472460415,-0.4094939025711501,4.243700441034424,-0.5065421556244263,-0.7985369365862642,-0.682755436444919,0.1885268391854429,0.1120149713445003,-1.35942447966854,-73.72041518467736,0.272720485207613,1.7499743349308148,1.019439846711009,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0569717780919062,0.1000728183552528,0.0971810380658695,0.0106686142373444,0.018132087694159,0000SET_000_DJI_0571.T,9.912299837406304e+20,325276105043373.6,71268.22564479796,92063.16766977547,-0.4018000155768845,4.257864945145819,-0.5033535197010628,-0.8021576517029443,-0.6855156327668606,0.186580510509355,0.1097808219553406,-1.3813085241391485,-76.18033551559083,0.2744509600357301,1.756533176721578,1.029756630994446,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0587885398369265,0.098573435491324,0.0933765090289281,0.0108696578900983,0.0188547264651077,0000SET_000_DJI_0581.T,1.0613759648752855e+19,7668461905354.119,21973.772415589723,68107.75716402795,-0.3508852970336606,4.077120755739751,-0.4735691860017077,-0.7914617254264831,-0.6640021580069003,0.2019215181761238,0.1164067708585129,-1.4138989234780492,-74.98909761934713,0.2528240737408632,1.6767457699197292,1.055655608851107,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0598798447968565,0.0978450536049669,0.0929567817050445,0.0110821605039307,0.0193068025030425,0000SET_000_DJI_0591.T,3.116439809320027e+18,2952167521695.858,16770.174787363347,67587.26532764809,-0.3380542571086998,3.976617208013135,-0.4669521422950592,-0.7869612999011314,-0.6560451434143376,0.2076965461681294,0.1192184185022113,-1.419725769002654,-73.53500243134117,0.2407052354625038,1.6340231665079976,1.0525865010627529,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0599089238537434,0.0978660421451049,0.0928341732922674,0.0110401246164668,0.0191927846271078,0000SET_000_DJI_0601.T,3.2744267222327173e+18,3244535296309.8813,16268.803707529678,64942.19947564844,-0.3364318073648681,3.975515069081324,-0.4667495137707534,-0.7874329870096093,-0.6573541764666916,0.2067426675593227,0.1189230670661488,-1.4180912063175424,-73.88668366103775,0.2405775723104169,1.6335803725005449,1.0542027647189338,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0599971435898632,0.0979142832984867,0.0932738414109801,0.0113288670022829,0.0195834389640356,0000SET_000_DJI_0611.T,1.6388778052773978e+18,2387787544516.532,17582.854060216585,69087.35954057644,-0.3398553990297266,3.971580251873,-0.4666565548739341,-0.7833924728311056,-0.6529521374436563,0.2099563893562366,0.1214581369321547,-1.4022255413400246,-71.60262014833911,0.2401165036361334,1.6319824151600073,1.0497507320092034,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
