,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0673091226117526,0.1089617882205202,0.107695800599775,0.0162367820557216,0.0278300741169112,0000SET_000_DJI_0311.T,8.764009243703667e+16,409152514579.4357,110799.24499157806,676905.8661009099,-0.3706499190916966,3.92258509581513,-0.453085118274895,-0.7379739579726822,-0.5893024239822935,0.2584137353724203,0.1507652291481783,-1.300547544635142,-46.73173126207567,0.2362991455147207,1.6188264531247176,1.0117552180650935,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0641753659793647,0.1091394534240054,0.106119539549895,0.0127629321666619,0.0217115321596624,0000SET_000_DJI_0391.T,8.470058344478548e+20,282962397197303.44,137127.31192481858,297757.036206213,-0.384317240508597,4.116588287170915,-0.4870212927019401,-0.7852848787146408,-0.6603090020399301,0.2045950467911155,0.1202693888495535,-1.3628241489870316,-62.76959815480026,0.2594359074395826,1.7006440362038402,1.028457660925776,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.063488360491167,0.111127652934789,0.1067035800842685,0.0122647580689608,0.0209868587871567,0000SET_000_DJI_0401.T,1.0430776053303098e+22,1305461097124614.0,177839.09020559382,310855.2697170942,-0.3888790814151424,4.22723464421655,-0.49088694453249,-0.7938147534150811,-0.6712853527226278,0.1966837361087834,0.1149423295757722,-1.3805891640030108,-65.78350662214814,0.2728231592792772,1.7503626188338877,1.0414613347277253,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0631404022807385,0.110127474810516,0.104726567787283,0.0121122697205153,0.0207190431299786,0000SET_000_DJI_0411.T,2.9990625303911025e+21,561093180592921.1,121661.64429900092,243465.94381953368,-0.3776184424286232,4.21471282295218,-0.4848418879920851,-0.7926670621024131,-0.6696728888562874,0.197839417138757,0.1156561317383887,-1.3824406377167149,-66.72318934055632,0.271181671516821,1.744168089409074,1.0515715079501426,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0625448519723443,0.1076306820643203,0.1062061835190874,0.0121563337454278,0.020643183700083,0000SET_000_DJI_0421.T,1.0187732492296015e+22,1676797783182666.5,190395.714002152,278866.7722543982,-0.405658783437338,4.165365915895901,-0.5027926035511644,-0.7945914969303844,-0.6745244512821936,0.1943689436535774,0.1144597550032768,-1.3680881484347254,-66.27311796044448,0.2649372035010754,1.7208559724773476,1.0134125763494448,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0627080179918589,0.1074401031295496,0.1068556963185877,0.0123104565030287,0.0208641686531692,0000SET_000_DJI_0431.T,9.980930231823654e+21,1770244723900057.5,214054.7207785313,302387.4584014221,-0.4109050255982741,4.148401606958659,-0.5053921671227835,-0.793390048910002,-0.6732823252235199,0.1952555584024569,0.1152063664095676,-1.3621137462390371,-65.2848320430029,0.2629008468790101,1.713339164116111,1.0054691217323548,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0618352585352536,0.1101409944441216,0.1038757076699014,0.0131855179648379,0.0211672079698702,0000SET_000_DJI_0451.T,2.5678516768218927e+19,159634625777273.88,128367.21089047455,163691.00891676187,-0.3816966547907499,4.297472117407057,-0.4809297694720111,-0.7747244163326966,-0.6614409083222355,0.2037743804079375,0.1269355295921462,-1.2630214601821037,-59.66877927310546,0.2808860820723964,1.781200516552023,1.060315225905658,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0612354467078023,0.108938881461076,0.1020182290422219,0.0127657696780934,0.0205621906447045,0000SET_000_DJI_0461.T,2.1737205442002547e+19,126710529580296.52,94548.81780949344,130511.24251024528,-0.374363879887929,4.294394428665642,-0.4786623180711589,-0.7775688280524414,-0.6645110092260921,0.2015540834000804,0.1251322415409708,-1.274939605227998,-62.004074724224026,0.2803209818224378,1.7790166858894747,1.067837409880835,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0824276408885091,0.211902124650334,0.102959924237493,0.0158903057464436,0.0253446648030853,0000SET_000_DJI_0491.T,6652990216115072.0,450661363797.634,5820.598044915911,103749.1462492388,-0.0968951273276039,5.63842336031231,-0.2637016996643675,-0.7325994952034797,-0.604929722426847,0.2461604841960052,0.154334862463478,-1.2874987943833027,-50.79959843172086,0.439895990556001,2.5707653690702,2.058102958210701,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0617740621417435,0.109400065362491,0.1018468945763867,0.0128860121339857,0.0207957167101944,0000SET_000_DJI_0501.T,1.237291538165774e+19,79003464496404.86,82360.63151799854,130109.80589184072,-0.3662962385064771,4.275859001725362,-0.4735013348567368,-0.7753737353396845,-0.6608728974043012,0.2041860657282711,0.126523368116256,-1.277179417410955,-61.4155037409632,0.2782313186878626,1.770970882754438,1.074162013653144,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0672356617267682,0.1101702272511122,0.103624440883881,0.0136635295364371,0.0236452180655892,0000SET_000_DJI_0511.T,4.365464218224141e+18,4499949883514.543,47362.98700532896,282356.46465057135,-0.3302959435144982,3.968578811474046,-0.4508262001847294,-0.7670088503113849,-0.6284233294759272,0.22818186389141,0.1318562437576683,-1.3788584087565614,-58.31447208191364,0.242013192299931,1.6385683493206502,1.0631683636736458,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.066404522655749,0.1092510836160327,0.1060473971293723,0.0132407607858732,0.0230077559301036,0000SET_000_DJI_0531.T,1.3971041601710391e+20,41591375263713.56,90766.61771362998,363997.07265714754,-0.3628602404800832,3.985918373692126,-0.4727411948969411,-0.7780037680642065,-0.6434430491977283,0.2169572903523066,0.1248570086988571,-1.391167320111593,-60.4651459419984,0.2439236746818641,1.6452355840641562,1.0302099492621404,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.067088961095769,0.1061283157896802,0.1071116069113572,0.0134065076809876,0.0233043454634161,0000SET_000_DJI_0541.T,1.983804214760464e+20,52106510967207.5,101468.79010113503,416474.16872986255,-0.3771156219505365,3.835896748620785,-0.483827381164547,-0.7775187949739272,-0.6426151089791999,0.2175706829111636,0.1251639114338232,-1.390921235128379,-59.68505905097791,0.2253779495663612,1.5819042962698855,0.9908199386599554,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0658182836963882,0.1069269169108999,0.1033021640558283,0.0132338610622317,0.0227596675147043,0000SET_000_DJI_0551.T,1.335678706182727e+19,11584814896812.396,55777.82827824351,247341.42138081035,-0.3505560755172122,3.939574333194754,-0.4662502706759768,-0.7728794842826537,-0.6389126315054356,0.2203213042313822,0.128108265525586,-1.374010017637635,-60.3703905933569,0.2379726502964698,1.624577714668782,1.0350888375689076,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0614266360574605,0.1073758599524383,0.1055639494337625,0.0117532647627117,0.0197480162733193,0000SET_000_DJI_0561.T,3.0786741572018507e+22,5280898005598814.0,204620.90830678664,229317.5974840588,-0.411054341225788,4.227485016403159,-0.5083807123054083,-0.7996327334703295,-0.6848183465658735,0.1870715938466328,0.1113378651116728,-1.3587259210350997,-68.80315988349757,0.2722070169642709,1.7480341891422375,1.0171641031658512,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0612586404478031,0.1073345457277188,0.1039831907805475,0.0113626303272472,0.0191477435858551,0000SET_000_DJI_0571.T,3.715778931706947e+22,5415078408585458.0,146965.68541103686,183615.09868608945,-0.3980503205475525,4.236820595191897,-0.5031961796271556,-0.8029815000124119,-0.688985652803107,0.1841426815442283,0.1092737224348846,-1.3725784962483898,-71.68356365824465,0.2732963669833382,1.752153572836403,1.0322297760052797,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0630564863682123,0.1055964266589468,0.0999665710268789,0.0116918707157395,0.0201435338522054,0000SET_000_DJI_0581.T,1.8735204138120017e+20,66484324343145.25,43608.14662557149,139035.00496316483,-0.3495391447087319,4.061139697748265,-0.4732977079489826,-0.7905779351159101,-0.6645821952701809,0.2015026988050758,0.1169578049505749,-1.4034144172041108,-69.67071555076016,0.2522336526964349,1.6746322660975208,1.0563173826433851,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0645411720074174,0.1053656565172078,0.100328146869003,0.0120190221771586,0.0208638653956273,0000SET_000_DJI_0591.T,7.307429887528888e+19,27682192098206.83,36786.62878902358,156536.68976286222,-0.3396455357893684,3.961176552454884,-0.4676932773296905,-0.786037827580325,-0.6556891002012616,0.2079562520263525,0.1197971113016934,-1.4126392939500256,-67.70745818970295,0.2402757138385028,1.6325339816435105,1.050210332846895,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0645468030053361,0.1053349603095232,0.0998140889839999,0.0117756660780116,0.0204285405631257,0000SET_000_DJI_0601.T,1.166918667199228e+20,38754718672507.85,33008.71130119431,139736.26431318163,-0.3348108346462758,3.959731426886545,-0.4672988252055096,-0.7889471829834602,-0.6602113470061908,0.2046659020892368,0.1179759911438877,-1.4183178664977767,-69.42825220994469,0.2400973271544763,1.6319159959140832,1.0553115435077336,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0643970585492956,0.1045517097874435,0.099895439891554,0.0121883425650751,0.020893853354773,0000SET_000_DJI_0611.T,2.625550899138539e+19,20294269932953.797,34397.081470494435,139562.07974092517,-0.3395294195994267,3.9406702191917615,-0.4676067621831933,-0.7825137179004217,-0.6540446128422338,0.2091572285727483,0.1220110004851743,-1.3897954066377671,-66.51695037001309,0.2376735363830172,1.6235479095277268,1.0466114359268484,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
