,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
52250,-18.30753825,-45.1917950833333,685.859,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0963741000071895,0.2504002102047132,0.1246410742883826,0.0134524113398959,0.0423364509580571,0005SET_000_DJI_8631.T,-0.1128871827147573,5.653553730159223,-0.2373434851042794,-0.8051695012448705,-0.4929083911673341,0.3396669292187186,0.1079291992362886,-2.7078344702647903,-63.95988348072571,0.4441681683496199,2.598210620758413,2.0089702502512226,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:22,,,-18.30837,-45.19156,0.051,,28.096,7.52,101.8,65.0,7.08,0.67,,0.26,,4.81,14.95,5.77,-54,40,567.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1433,95.758
52403,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,96.725
52404,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:32,,,-18.30798,-45.19278,0.067,,28.081,7.53,98.7,65.3,7.05,0.62,,0.12,,4.88,15.18,4.05,-87,40,567.4,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1423,85.591
52405,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:37,,,-18.30802,-45.19266,0.066,,28.084,7.53,99,65.3,7.05,0.72,,0.04,,4.86,15.1,4.62,-75,40,567.2,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1424,73.834
52406,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:42,,,-18.30806,-45.19254,0.066,,28.082,7.53,99.3,65.3,7.06,0.71,,0.14,,4.88,15.16,4.91,-69,40,567.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1425,62.75
52407,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:47,,,-18.3081,-45.19242,0.064,,28.084,7.53,99.5,65.3,7.06,0.57,,0.13,,4.91,15.27,3.84,-92,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1426,52.765
52408,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:52,,,-18.30814,-45.1923,0.063,,28.086,7.53,99.8,65.3,7.06,0.54,,0.14,,4.94,15.36,3.53,-99,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1427,44.624
52409,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:57,,,-18.30818,-45.19218,0.062,,28.083,7.53,100.1,65.2,7.06,0.52,,0.21,,4.92,15.3,4.09,-86,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1428,39.485
52410,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,39.648
52411,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,43.25
52412,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:12,,,-18.3083,-45.19181,0.056,,28.094,7.52,101.1,65.1,7.07,0.66,,0.1,,4.84,15.05,5.29,-62,40,567.5,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1431,49.609
52413,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:17,,,-18.30833,-45.19168,0.053,,28.096,7.52,101.5,65.1,7.08,0.55,,0.23,,4.85,15.09,5.03,-67,40,567.2,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1432,58.741
52414,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:22,,,-18.30837,-45.19156,0.051,,28.096,7.52,101.8,65.0,7.08,0.67,,0.26,,4.81,14.95,5.77,-54,40,567.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1433,69.745
52415,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:27,,,-18.30841,-45.19143,0.048,,28.096,7.52,102.2,65.0,7.08,0.75,,0.17,,4.82,14.97,5.93,-51,40,567.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4,1434,82.215
52416,-18.3078825277778,-45.19197575,685.98,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0972186050867458,0.2507992484390094,0.1255844123889574,0.0143037882477768,0.0436878091457054,0005SET_000_DJI_8641.T,-0.1131016439593108,5.625197786555153,-0.2353229939601107,-0.7954968584531114,-0.4838159651994735,0.3478760485847275,0.1138977997004549,-2.604905389629612,-59.62545251335129,0.4413010476225405,2.579745391483732,1.9970571480020884,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:32,,,-18.30845,-45.1913,0.046,,28.103,7.52,102.5,65.0,7.08,0.74,,0.27,,4.79,14.89,6.14,-48,40,567.5,,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1435,95.239
52566,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,99.133
52567,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,86.041
52568,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:32,,,-18.30798,-45.19278,0.067,,28.081,7.53,98.7,65.3,7.05,0.62,,0.12,,4.88,15.18,4.05,-87,40,567.4,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1423,73.761
52569,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:37,,,-18.30802,-45.19266,0.066,,28.084,7.53,99,65.3,7.05,0.72,,0.04,,4.86,15.1,4.62,-75,40,567.2,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1424,60.501
52570,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:42,,,-18.30806,-45.19254,0.066,,28.082,7.53,99.3,65.3,7.06,0.71,,0.14,,4.88,15.16,4.91,-69,40,567.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1425,47.334
52571,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:47,,,-18.3081,-45.19242,0.064,,28.084,7.53,99.5,65.3,7.06,0.57,,0.13,,4.91,15.27,3.84,-92,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1426,34.369
52572,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:52,,,-18.30814,-45.1923,0.063,,28.086,7.53,99.8,65.3,7.06,0.54,,0.14,,4.94,15.36,3.53,-99,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1427,21.966
52573,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:57,,,-18.30818,-45.19218,0.062,,28.083,7.53,100.1,65.2,7.06,0.52,,0.21,,4.92,15.3,4.09,-86,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1428,12.012
52574,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,13.976
52575,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,24.249
52576,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:12,,,-18.3083,-45.19181,0.056,,28.094,7.52,101.1,65.1,7.07,0.66,,0.1,,4.84,15.05,5.29,-62,40,567.5,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1431,36.81
52577,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:17,,,-18.30833,-45.19168,0.053,,28.096,7.52,101.5,65.1,7.08,0.55,,0.23,,4.85,15.09,5.03,-67,40,567.2,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1432,50.209
52578,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:22,,,-18.30837,-45.19156,0.051,,28.096,7.52,101.8,65.0,7.08,0.67,,0.26,,4.81,14.95,5.77,-54,40,567.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1433,63.473
52579,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:27,,,-18.30841,-45.19143,0.048,,28.096,7.52,102.2,65.0,7.08,0.75,,0.17,,4.82,14.97,5.93,-51,40,567.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4,1434,77.746
52580,-18.3081086666667,-45.1920945555556,685.965,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0979746395179138,0.2393718361045454,0.1299325988634321,0.0156420884103936,0.0458908009072364,0005SET_000_DJI_8651.T,-0.1335075999983586,5.418397284277891,-0.2491260589016823,-0.7850987873877981,-0.4779898356294658,0.3531892789697119,0.1203861736563468,-2.465407990488842,-53.72335940426088,0.4191453203289903,2.443202009033964,1.842276982053913,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:32,,,-18.30845,-45.1913,0.046,,28.103,7.52,102.5,65.0,7.08,0.74,,0.27,,4.79,14.89,6.14,-48,40,567.5,,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1435,92.066
52730,-18.3083921666667,-45.1922436388889,686.1,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8661.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8661.TIF,0.0975368500240414,0.2396954444020266,0.1311398021203714,0.0196221579043947,0.0490169179667043,0005SET_000_DJI_8661.T,-0.1401901991928132,5.441148971209645,-0.243520224815453,-0.7396935155105265,-0.4558413592008913,0.3737760555846527,0.1496277833817668,-1.9954914322467967,-40.71025913139364,0.4215450202357498,2.457486010086908,1.827785619060287,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,97.055
