,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
49157,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:17,,,-18.30905,-45.18883,0.23,,28.181,7.5,106.1,65.2,7.04,0.7,,-0.09,,4.93,15.31,2.02,-141,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1456,95.783
49158,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:22,,,-18.30905,-45.18881,0.311,,28.186,7.51,105.8,65.2,7.04,0.74,,-0.11,,4.94,15.35,2.02,-141,40,570.1,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1457,94.209
49159,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:27,,,-18.30905,-45.18879,0.402,,28.189,7.51,105.8,65.2,7.03,0.81,,-0.08,,4.92,15.3,2.03,-141,40,570.3,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1458,92.656
49160,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:32,,,-18.30905,-45.18878,0.49,,28.191,7.51,106.2,65.2,7.03,0.85,,-0.07,,4.92,15.28,2.04,-140,40,570.0,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1459,91.888
49161,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:37,,,-18.30905,-45.18877,0.561,,28.189,7.5,106.7,65.2,7.02,0.84,,-0.08,,4.92,15.28,2.04,-140,40,569.9,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1460,91.126
49162,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:42,,,-18.30905,-45.18876,0.62,,28.188,7.5,107.1,65.2,7.02,0.83,,-0.06,,4.91,15.25,2.04,-140,40,569.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1461,90.369
49163,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:47,,,-18.30905,-45.18876,0.67,,28.19,7.5,107.5,65.2,7.02,0.79,,-0.06,,4.93,15.33,2.09,-139,40,569.3,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1462,90.369
49164,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:52,,,-18.30905,-45.18875,0.707,,28.192,7.49,107.8,65.2,7.02,0.81,,-0.06,,4.93,15.33,2.1,-138,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1463,89.619
49165,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:57,,,-18.30905,-45.18874,0.724,,28.194,7.49,107.9,65.2,7.02,0.83,,-0.04,,4.92,15.3,2.12,-138,40,568.8,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1464,88.875
49166,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:02,,,-18.30904,-45.18874,0.728,,28.195,7.5,108,65.2,7.02,0.82,,-0.03,,4.94,15.35,2.08,-139,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1465,88.086
49167,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:07,,,-18.30904,-45.18874,0.719,,28.196,7.49,108.2,65.2,7.02,0.86,,-0.04,,4.94,15.34,2.09,-139,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1466,88.086
49168,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:12,,,-18.30901,-45.18872,0.674,,28.195,7.49,108.5,65.2,7.02,0.84,,-0.03,,4.94,15.36,2.08,-139,40,569.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1467,84.24
49169,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:17,,,-18.30896,-45.18869,0.604,,28.193,7.49,108.6,65.2,7.02,0.75,,-0.05,,4.94,15.37,2.06,-140,40,569.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1468,78.11
49170,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:22,,,-18.3089,-45.18866,0.53,,28.186,7.49,108.5,65.2,7.02,0.66,,-0.06,,4.92,15.28,2.06,-140,40,570.1,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1469,71.295
49171,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:27,,,-18.30882,-45.18863,0.448,,28.176,7.5,108.5,65.2,7.03,0.62,,-0.07,,4.89,15.21,2.07,-139,40,570.2,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1470,63.253
49172,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:32,,,-18.30875,-45.18861,0.366,,28.164,7.5,108.7,65.2,7.05,0.61,,-0.09,,4.87,15.15,2.12,-138,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1471,57.134
49173,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:37,,,-18.30867,-45.1886,0.288,,28.159,7.51,108.7,65.2,7.06,0.6,,-0.09,,4.87,15.13,2.17,-136,40,568.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1472,52.049
49174,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:42,,,-18.3086,-45.18859,0.215,,28.164,7.51,108.8,65.2,7.07,0.63,,-0.1,,4.86,15.09,2.22,-135,40,568.1,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1473,48.401
49175,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:47,,,-18.30852,-45.18858,0.156,,28.173,7.52,109,65.2,7.06,0.63,,-0.08,,4.85,15.06,2.2,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1474,45.702
49176,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:52,,,-18.30844,-45.18857,0.14,,28.183,7.52,109,65.1,7.06,0.61,,-0.08,,4.83,15.02,2.19,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1475,44.668
49177,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:57,,,-18.30836,-45.18855,0.127,,28.188,7.52,109,65.1,7.05,0.59,,-0.09,,4.81,14.95,2.43,-129,40,568.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1476,44.404
49178,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:02,,,-18.30828,-45.18854,0.123,,28.189,7.51,109.7,65.0,7.04,0.61,,-0.07,,4.79,14.9,2.82,-117,40,568.6,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1477,46.919
49179,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:07,,,-18.30819,-45.18852,0.126,,28.195,7.49,110.9,65.0,7.03,0.64,,-0.07,,4.76,14.8,3.41,-102,40,568.6,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1478,50.779
49180,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:12,,,-18.30811,-45.1885,0.128,,28.203,7.46,112.4,64.9,7.02,0.65,,-0.07,,4.77,14.83,3.22,-107,40,568.4,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1479,55.424
49181,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:17,,,-18.30802,-45.18849,0.128,,28.208,7.44,113.6,64.9,7.02,0.62,,-0.06,,4.79,14.88,2.72,-120,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1480,62.61
49182,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:22,,,-18.30793,-45.18847,0.125,,28.21,7.43,114.1,65.0,7.01,0.61,,-0.08,,4.81,14.96,2.28,-133,40,568.8,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1481,69.985
49183,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:27,,,-18.30785,-45.18846,0.125,,28.211,7.43,114.2,64.9,7,0.62,,-0.07,,4.84,15.04,4.53,-77,40,569.1,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1482,77.435
49184,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:32,,,-18.30777,-45.18845,0.129,,28.21,7.43,114.2,64.9,6.98,0.62,,-0.08,,4.85,15.07,4.58,-76,40,569.0,,,,,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1483,85.175
49185,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:37,,,-18.30768,-45.18844,0.136,,28.209,7.43,113.9,64.9,6.98,0.63,,-0.06,,4.87,15.15,4.26,-82,40,568.7,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1484,94.185
49191,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:07,,,-18.30774,-45.18865,0.251,,28.211,7.46,111.7,65.0,6.96,0.68,,-0.01,,4.42,13.74,2.41,-129,40,569.3,,,,,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1490,97.88
49192,-18.3084807222222,-45.1881490555556,685.675,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF,0.0846376326822875,0.2107182186362992,0.1126040889739683,0.0128284549647,0.0388149842276844,0005SET_000_DJI_8371.T,-0.1327196882769356,5.512999935187434,-0.2498311931754858,-0.7954525267226882,-0.4873171073238249,0.3447031504926753,0.1139253030826053,-2.5670924307924445,-66.13663464949938,0.4268768855979576,2.4896516119170373,1.871319421491104,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:12,,,-18.30784,-45.18869,0.248,,28.201,7.46,112.2,64.9,6.97,0.68,,-0.04,,4.77,14.84,2.7,-121,40,569.7,,,,,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1491,91.307
