Latitude,Longitude,Altitude,Gimbal Degree,DateTime,Image Index
-18.2716946111111,-45.3633685833333,695.492,89.9,2022:03:24 07:33:37, _Campo2022-03-TM_0001SET_000_DJI_1831.TIF
-18.2717355277778,-45.3630833611111,695.395,90.0,2022:03:24 07:33:42, _Campo2022-03-TM_0001SET_000_DJI_1841.TIF
-18.2717939722222,-45.3629782222222,695.438,90.0,2022:03:24 07:33:45, _Campo2022-03-TM_0001SET_000_DJI_1851.TIF
-18.2720049166667,-45.3629558055556,695.906,90.0,2022:03:24 07:33:57, _Campo2022-03-TM_0001SET_000_DJI_1861.TIF
-18.2723680833333,-45.36303425,696.066,90.0,2022:03:24 07:34:02, _Campo2022-03-TM_0001SET_000_DJI_1871.TIF
-18.2728493888889,-45.3631238055556,696.436,90.0,2022:03:24 07:34:06, _Campo2022-03-TM_0001SET_000_DJI_1881.TIF
-18.2734347222222,-45.36322775,696.534,89.9,2022:03:24 07:34:12, _Campo2022-03-TM_0001SET_000_DJI_1891.TIF
-18.2737108333333,-45.3632709722222,696.503,89.9,2022:03:24 07:34:14, _Campo2022-03-TM_0001SET_000_DJI_1901.TIF
-18.2740504722222,-45.3633195277778,696.6,89.9,2022:03:24 07:34:18, _Campo2022-03-TM_0001SET_000_DJI_1911.TIF
-18.2743906944444,-45.3633825277778,696.556,90.0,2022:03:24 07:34:21, _Campo2022-03-TM_0001SET_000_DJI_1921.TIF
-18.2747689444444,-45.3634630555556,696.398,89.9,2022:03:24 07:34:24, _Campo2022-03-TM_0001SET_000_DJI_1931.TIF
-18.2751925555556,-45.3635540277778,696.396,90.0,2022:03:24 07:34:28, _Campo2022-03-TM_0001SET_000_DJI_1941.TIF
-18.2757111666667,-45.3636468055556,696.35,90.0,2022:03:24 07:34:33, _Campo2022-03-TM_0001SET_000_DJI_1951.TIF
-18.2758955833333,-45.3636804166667,696.46,73.3,2022:03:24 07:34:42, _Campo2022-03-TM_0001SET_000_DJI_1961.TIF
-18.2759241388889,-45.36368575,696.3,90.0,2022:03:24 07:34:49, _Campo2022-03-TM_0001SET_000_DJI_1971.TIF
-18.2763618888889,-45.363758,709.153,90.0,2022:03:24 07:34:54, _Campo2022-03-TM_0001SET_000_DJI_1981.TIF
-18.2769816111111,-45.3638587222222,739.513,89.9,2022:03:24 07:35:00, _Campo2022-03-TM_0001SET_000_DJI_1991.TIF
-18.2775132777778,-45.3639453611111,765.75,89.9,2022:03:24 07:35:05, _Campo2022-03-TM_0001SET_000_DJI_2001.TIF
-18.277854,-45.3640019444444,783.049,89.9,2022:03:24 07:35:09, _Campo2022-03-TM_0001SET_000_DJI_2011.TIF
-18.2782320555556,-45.3640695,797.404,89.9,2022:03:24 07:35:13, _Campo2022-03-TM_0001SET_000_DJI_2021.TIF
-18.2782353333333,-45.3640708333333,797.863,90.0,2022:03:24 07:35:40, _Campo2022-03-TM_0001SET_000_DJI_2041.TIF
-18.2782390833333,-45.3641098611111,794.562,90.0,2022:03:24 07:35:49, _Campo2022-03-TM_0001SET_000_DJI_2051.TIF
-18.2782671666667,-45.3641156666667,769.009,44.9,2022:03:24 07:36:36, _Campo2022-03-TM_0001SET_000_DJI_2111.TIF
-18.2782683611111,-45.3641146111111,696.367,89.9,2022:03:24 07:37:29, _Campo2022-03-TM_0001SET_000_DJI_2151.TIF
-18.2785006944444,-45.3641283611111,693.795,90.0,2022:03:24 07:37:37, _Campo2022-03-TM_0001SET_000_DJI_2161.TIF
-18.2789314166667,-45.3641658888889,693.907,90.0,2022:03:24 07:37:42, _Campo2022-03-TM_0001SET_000_DJI_2171.TIF
-18.2793501944444,-45.3642020277778,693.75,89.9,2022:03:24 07:37:46, _Campo2022-03-TM_0001SET_000_DJI_2181.TIF
-18.2797719444444,-45.3642140277778,693.902,89.9,2022:03:24 07:37:50, _Campo2022-03-TM_0001SET_000_DJI_2191.TIF
