Latitude,Longitude,Altitude,DateTime,Image Index
-18.4626102,-45.3459262,730.039,2021:10:29 13:05:52, _Campo2021-10-TM_0003SET_002_IMG_0516
-18.462625,-45.3460503,730.084,2021:10:29 13:05:53, _Campo2021-10-TM_0003SET_002_IMG_0517
-18.4626372,-45.3461542,730.083,2021:10:29 13:05:54, _Campo2021-10-TM_0003SET_002_IMG_0518
-18.4626522,-45.3462789,730.297,2021:10:29 13:05:55, _Campo2021-10-TM_0003SET_002_IMG_0519
-18.4626727,-45.3464452,730.564,2021:10:29 13:05:57, _Campo2021-10-TM_0003SET_002_IMG_0520
-18.462683,-45.3465286,730.739,2021:10:29 13:05:58, _Campo2021-10-TM_0003SET_002_IMG_0521
-18.4626986,-45.3466533,731.078,2021:10:29 13:05:59, _Campo2021-10-TM_0003SET_002_IMG_0522
-18.4627139,-45.3467776,731.3,2021:10:29 13:06:00, _Campo2021-10-TM_0003SET_002_IMG_0523
-18.4627287,-45.3469013,731.404,2021:10:29 13:06:01, _Campo2021-10-TM_0003SET_002_IMG_0524
-18.4627429,-45.3470248,731.231,2021:10:29 13:06:02, _Campo2021-10-TM_0003SET_002_IMG_0525
-18.4627569,-45.3471484,731.084,2021:10:29 13:06:03, _Campo2021-10-TM_0003SET_002_IMG_0526
-18.4627712,-45.3472718,730.743,2021:10:29 13:06:05, _Campo2021-10-TM_0003SET_002_IMG_0527
-18.4627883,-45.347416,730.652,2021:10:29 13:06:06, _Campo2021-10-TM_0003SET_002_IMG_0528
-18.4628006,-45.3475186,730.731,2021:10:29 13:06:07, _Campo2021-10-TM_0003SET_002_IMG_0529
-18.4628148,-45.3476416,730.944,2021:10:29 13:06:08, _Campo2021-10-TM_0003SET_002_IMG_0530
-18.4628311,-45.3477853,731.092,2021:10:29 13:06:10, _Campo2021-10-TM_0003SET_002_IMG_0531
-18.4628449,-45.3479075,730.972,2021:10:29 13:06:11, _Campo2021-10-TM_0003SET_002_IMG_0532
-18.4628596,-45.3480302,730.826,2021:10:29 13:06:12, _Campo2021-10-TM_0003SET_002_IMG_0533
-18.4628747,-45.3481535,730.795,2021:10:29 13:06:13, _Campo2021-10-TM_0003SET_002_IMG_0534
-18.462887,-45.3482564,730.751,2021:10:29 13:06:14, _Campo2021-10-TM_0003SET_002_IMG_0535
-18.4629064,-45.3484214,730.76,2021:10:29 13:06:16, _Campo2021-10-TM_0003SET_002_IMG_0536
-18.4629215,-45.3485451,730.916,2021:10:29 13:06:17, _Campo2021-10-TM_0003SET_002_IMG_0537
-18.4629387,-45.3486895,730.927,2021:10:29 13:06:18, _Campo2021-10-TM_0003SET_002_IMG_0538
-18.4629484,-45.3487725,730.806,2021:10:29 13:06:19, _Campo2021-10-TM_0003SET_002_IMG_0539
-18.4629652,-45.3489177,730.67,2021:10:29 13:06:21, _Campo2021-10-TM_0003SET_002_IMG_0540
-18.4629772,-45.3490212,730.705,2021:10:29 13:06:22, _Campo2021-10-TM_0003SET_002_IMG_0541
-18.4629918,-45.349145,731.062,2021:10:29 13:06:23, _Campo2021-10-TM_0003SET_002_IMG_0542
-18.4630038,-45.3492478,731.255,2021:10:29 13:06:24, _Campo2021-10-TM_0003SET_002_IMG_0543
-18.4630187,-45.3493712,731.435,2021:10:29 13:06:25, _Campo2021-10-TM_0003SET_002_IMG_0544
-18.4630338,-45.3494948,731.307,2021:10:29 13:06:26, _Campo2021-10-TM_0003SET_002_IMG_0545
-18.4630518,-45.3496393,731.365,2021:10:29 13:06:28, _Campo2021-10-TM_0003SET_002_IMG_0546
-18.4630643,-45.3497421,731.438,2021:10:29 13:06:29, _Campo2021-10-TM_0003SET_002_IMG_0547
-18.4630794,-45.3498662,731.517,2021:10:29 13:06:30, _Campo2021-10-TM_0003SET_002_IMG_0548
-18.4630994,-45.3500316,731.373,2021:10:29 13:06:31, _Campo2021-10-TM_0003SET_002_IMG_0549
-18.463112,-45.3501345,731.388,2021:10:29 13:06:32, _Campo2021-10-TM_0003SET_002_IMG_0550
-18.4631287,-45.3502771,731.488,2021:10:29 13:06:34, _Campo2021-10-TM_0003SET_002_IMG_0551
-18.4631434,-45.3504263,731.958,2021:10:29 13:06:36, _Campo2021-10-TM_0003SET_002_IMG_0552
-18.4631494,-45.3504864,732.458,2021:10:29 13:06:37, _Campo2021-10-TM_0003SET_002_IMG_0553
-18.4631598,-45.3505485,733.122,2021:10:29 13:06:38, _Campo2021-10-TM_0003SET_002_IMG_0554
-18.4631734,-45.3505637,733.665,2021:10:29 13:06:39, _Campo2021-10-TM_0003SET_002_IMG_0555
-18.4632044,-45.3505522,734.249,2021:10:29 13:06:41, _Campo2021-10-TM_0003SET_002_IMG_0556
-18.4632576,-45.3505216,734.548,2021:10:29 13:06:42, _Campo2021-10-TM_0003SET_002_IMG_0557
-18.4633808,-45.3504498,734.166,2021:10:29 13:06:44, _Campo2021-10-TM_0003SET_002_IMG_0558
-18.46346,-45.350405,733.987,2021:10:29 13:06:46, _Campo2021-10-TM_0003SET_002_IMG_0559
-18.4635437,-45.3503568,733.58,2021:10:29 13:06:47, _Campo2021-10-TM_0003SET_002_IMG_0560
-18.4636163,-45.3503143,733.163,2021:10:29 13:06:48, _Campo2021-10-TM_0003SET_002_IMG_0561
-18.4636916,-45.3502704,732.794,2021:10:29 13:06:49, _Campo2021-10-TM_0003SET_002_IMG_0562
-18.463784,-45.3502154,732.428,2021:10:29 13:06:50, _Campo2021-10-TM_0003SET_002_IMG_0563
-18.4638938,-45.3501489,732.103,2021:10:29 13:06:51, _Campo2021-10-TM_0003SET_002_IMG_0564
-18.4639925,-45.3500773,731.969,2021:10:29 13:06:53, _Campo2021-10-TM_0003SET_002_IMG_0565
-18.464042,-45.350017,732.087,2021:10:29 13:06:54, _Campo2021-10-TM_0003SET_002_IMG_0566
-18.4640879,-45.3499049,732.169,2021:10:29 13:06:55, _Campo2021-10-TM_0003SET_002_IMG_0567
-18.4641007,-45.3498255,732.432,2021:10:29 13:06:57, _Campo2021-10-TM_0003SET_002_IMG_0568
-18.4641059,-45.3497072,732.537,2021:10:29 13:06:58, _Campo2021-10-TM_0003SET_002_IMG_0569
-18.4641018,-45.3495837,732.495,2021:10:29 13:06:59, _Campo2021-10-TM_0003SET_002_IMG_0570
-18.4640939,-45.3494746,732.341,2021:10:29 13:07:01, _Campo2021-10-TM_0003SET_002_IMG_0571
-18.4640838,-45.3493634,732.231,2021:10:29 13:07:02, _Campo2021-10-TM_0003SET_002_IMG_0572
-18.4640725,-45.3492505,732.208,2021:10:29 13:07:03, _Campo2021-10-TM_0003SET_002_IMG_0573
-18.4640634,-45.3491558,732.026,2021:10:29 13:07:04, _Campo2021-10-TM_0003SET_002_IMG_0574
-18.4640454,-45.3489811,731.929,2021:10:29 13:07:06, _Campo2021-10-TM_0003SET_002_IMG_0575
-18.4640328,-45.3488626,731.967,2021:10:29 13:07:07, _Campo2021-10-TM_0003SET_002_IMG_0576
-18.4640175,-45.3487244,731.877,2021:10:29 13:07:09, _Campo2021-10-TM_0003SET_002_IMG_0577
-18.464004,-45.3486043,731.749,2021:10:29 13:07:10, _Campo2021-10-TM_0003SET_002_IMG_0578
-18.4639884,-45.3484639,731.356,2021:10:29 13:07:11, _Campo2021-10-TM_0003SET_002_IMG_0579
-18.4639728,-45.348323,730.823,2021:10:29 13:07:12, _Campo2021-10-TM_0003SET_002_IMG_0580
-18.4639563,-45.3481815,730.629,2021:10:29 13:07:14, _Campo2021-10-TM_0003SET_002_IMG_0581
-18.463937,-45.3480192,730.688,2021:10:29 13:07:15, _Campo2021-10-TM_0003SET_002_IMG_0582
-18.4639225,-45.3478974,730.598,2021:10:29 13:07:17, _Campo2021-10-TM_0003SET_002_IMG_0583
-18.4639107,-45.347795,730.64,2021:10:29 13:07:18, _Campo2021-10-TM_0003SET_002_IMG_0584
-18.4638949,-45.3476517,730.821,2021:10:29 13:07:19, _Campo2021-10-TM_0003SET_002_IMG_0585
-18.463881,-45.3475287,730.825,2021:10:29 13:07:20, _Campo2021-10-TM_0003SET_002_IMG_0586
-18.4638642,-45.3473848,730.774,2021:10:29 13:07:22, _Campo2021-10-TM_0003SET_002_IMG_0587
-18.4638468,-45.3472415,730.7,2021:10:29 13:07:23, _Campo2021-10-TM_0003SET_002_IMG_0588
-18.4638295,-45.3470984,730.777,2021:10:29 13:07:24, _Campo2021-10-TM_0003SET_002_IMG_0589
-18.4638119,-45.3469554,730.815,2021:10:29 13:07:26, _Campo2021-10-TM_0003SET_002_IMG_0590
-18.4637942,-45.3468122,730.822,2021:10:29 13:07:27, _Campo2021-10-TM_0003SET_002_IMG_0591
-18.4637791,-45.3466895,730.844,2021:10:29 13:07:28, _Campo2021-10-TM_0003SET_002_IMG_0592
-18.463762,-45.346547,730.905,2021:10:29 13:07:30, _Campo2021-10-TM_0003SET_002_IMG_0593
-18.4637451,-45.3464039,730.984,2021:10:29 13:07:31, _Campo2021-10-TM_0003SET_002_IMG_0594
-18.4637282,-45.3462603,730.964,2021:10:29 13:07:32, _Campo2021-10-TM_0003SET_002_IMG_0595
-18.4637159,-45.3461574,730.966,2021:10:29 13:07:33, _Campo2021-10-TM_0003SET_002_IMG_0596
-18.4636969,-45.3459924,731.105,2021:10:29 13:07:35, _Campo2021-10-TM_0003SET_002_IMG_0597
-18.4636821,-45.3458688,731.278,2021:10:29 13:07:36, _Campo2021-10-TM_0003SET_002_IMG_0598
-18.4636643,-45.3457255,731.473,2021:10:29 13:07:38, _Campo2021-10-TM_0003SET_002_IMG_0599
-18.4636491,-45.3456029,731.56,2021:10:29 13:07:39, _Campo2021-10-TM_0003SET_003_IMG_0600
-18.4636289,-45.3454383,731.682,2021:10:29 13:07:40, _Campo2021-10-TM_0003SET_003_IMG_0601
-18.4636117,-45.3452933,731.725,2021:10:29 13:07:42, _Campo2021-10-TM_0003SET_003_IMG_0602
-18.4635964,-45.3451691,731.675,2021:10:29 13:07:43, _Campo2021-10-TM_0003SET_003_IMG_0603
-18.4635814,-45.3450448,731.571,2021:10:29 13:07:44, _Campo2021-10-TM_0003SET_003_IMG_0604
-18.4635647,-45.3448991,731.596,2021:10:29 13:07:46, _Campo2021-10-TM_0003SET_003_IMG_0605
-18.4635502,-45.3447746,731.566,2021:10:29 13:07:47, _Campo2021-10-TM_0003SET_003_IMG_0606
-18.4635326,-45.3446296,731.571,2021:10:29 13:07:48, _Campo2021-10-TM_0003SET_003_IMG_0607
-18.4635145,-45.3444851,731.483,2021:10:29 13:07:50, _Campo2021-10-TM_0003SET_003_IMG_0608
-18.4634958,-45.3443412,731.486,2021:10:29 13:07:51, _Campo2021-10-TM_0003SET_003_IMG_0609
-18.4634723,-45.3441564,731.472,2021:10:29 13:07:53, _Campo2021-10-TM_0003SET_003_IMG_0610
-18.4634492,-45.3439713,731.355,2021:10:29 13:07:55, _Campo2021-10-TM_0003SET_003_IMG_0611
-18.4634313,-45.3438274,731.328,2021:10:29 13:07:56, _Campo2021-10-TM_0003SET_003_IMG_0612
-18.4634129,-45.3436839,731.209,2021:10:29 13:07:57, _Campo2021-10-TM_0003SET_003_IMG_0613
-18.4633898,-45.3434995,731.166,2021:10:29 13:07:59, _Campo2021-10-TM_0003SET_003_IMG_0614
-18.4633689,-45.3433354,731.033,2021:10:29 13:08:01, _Campo2021-10-TM_0003SET_003_IMG_0615
-18.4633449,-45.3431513,731.147,2021:10:29 13:08:03, _Campo2021-10-TM_0003SET_003_IMG_0616
-18.4633266,-45.3430077,731.02,2021:10:29 13:08:04, _Campo2021-10-TM_0003SET_003_IMG_0617
-18.4632953,-45.3427607,731.09,2021:10:29 13:08:07, _Campo2021-10-TM_0003SET_003_IMG_0618
-18.4632698,-45.3425556,731.024,2021:10:29 13:08:08, _Campo2021-10-TM_0003SET_003_IMG_0619
-18.4632516,-45.3424124,730.871,2021:10:29 13:08:10, _Campo2021-10-TM_0003SET_003_IMG_0620
-18.4632336,-45.3422683,730.71,2021:10:29 13:08:11, _Campo2021-10-TM_0003SET_003_IMG_0621
-18.4632207,-45.3421655,730.698,2021:10:29 13:08:12, _Campo2021-10-TM_0003SET_003_IMG_0622
-18.4632051,-45.3420424,730.609,2021:10:29 13:08:13, _Campo2021-10-TM_0003SET_003_IMG_0623
-18.4631897,-45.3419193,730.637,2021:10:29 13:08:15, _Campo2021-10-TM_0003SET_003_IMG_0624
-18.463174,-45.3417959,730.754,2021:10:29 13:08:16, _Campo2021-10-TM_0003SET_003_IMG_0625
-18.4631587,-45.341673,730.898,2021:10:29 13:08:17, _Campo2021-10-TM_0003SET_003_IMG_0626
-18.4631438,-45.3415501,730.891,2021:10:29 13:08:18, _Campo2021-10-TM_0003SET_003_IMG_0627
-18.4631293,-45.3414263,730.831,2021:10:29 13:08:19, _Campo2021-10-TM_0003SET_003_IMG_0628
-18.4631046,-45.3412193,730.92,2021:10:29 13:08:21, _Campo2021-10-TM_0003SET_003_IMG_0629
-18.4630898,-45.3410951,731.003,2021:10:29 13:08:23, _Campo2021-10-TM_0003SET_003_IMG_0630
-18.4630774,-45.3409917,731.091,2021:10:29 13:08:24, _Campo2021-10-TM_0003SET_003_IMG_0631
-18.4630624,-45.3408676,731.07,2021:10:29 13:08:25, _Campo2021-10-TM_0003SET_003_IMG_0632
-18.4630501,-45.3407645,731.002,2021:10:29 13:08:26, _Campo2021-10-TM_0003SET_003_IMG_0633
-18.4630403,-45.3406824,730.958,2021:10:29 13:08:27, _Campo2021-10-TM_0003SET_003_IMG_0634
-18.4630257,-45.3405596,730.855,2021:10:29 13:08:28, _Campo2021-10-TM_0003SET_003_IMG_0635
-18.4630068,-45.3403953,730.874,2021:10:29 13:08:30, _Campo2021-10-TM_0003SET_003_IMG_0636
-18.4629873,-45.3402268,730.979,2021:10:29 13:08:31, _Campo2021-10-TM_0003SET_003_IMG_0637
-18.4629779,-45.340154,731.086,2021:10:29 13:08:32, _Campo2021-10-TM_0003SET_003_IMG_0638
-18.4629704,-45.3400965,731.272,2021:10:29 13:08:33, _Campo2021-10-TM_0003SET_003_IMG_0639
-18.4629627,-45.3400462,731.147,2021:10:29 13:08:34, _Campo2021-10-TM_0003SET_003_IMG_0640
-18.4629405,-45.3400085,731.014,2021:10:29 13:08:36, _Campo2021-10-TM_0003SET_003_IMG_0641
-18.4628983,-45.3399725,731.006,2021:10:29 13:08:37, _Campo2021-10-TM_0003SET_003_IMG_0642
-18.4628505,-45.3399391,731.113,2021:10:29 13:08:38, _Campo2021-10-TM_0003SET_003_IMG_0643
-18.4443423,-45.3281057,765.838,2021:10:29 13:27:31, _Campo2021-10-TM_0004SET_000_IMG_0035
-18.4442614,-45.327869,765.909,2021:10:29 13:27:35, _Campo2021-10-TM_0004SET_000_IMG_0036
-18.4442388,-45.3277936,765.81,2021:10:29 13:27:35, _Campo2021-10-TM_0004SET_000_IMG_0037
-18.444212,-45.3276976,765.561,2021:10:29 13:27:36, _Campo2021-10-TM_0004SET_000_IMG_0038
-18.4441915,-45.3276195,765.204,2021:10:29 13:27:37, _Campo2021-10-TM_0004SET_000_IMG_0039
-18.4441669,-45.327521,764.93,2021:10:29 13:27:38, _Campo2021-10-TM_0004SET_000_IMG_0040
-18.4441422,-45.3274226,764.9,2021:10:29 13:27:39, _Campo2021-10-TM_0004SET_000_IMG_0041
-18.4441129,-45.327305,764.973,2021:10:29 13:27:40, _Campo2021-10-TM_0004SET_000_IMG_0042
-18.4440889,-45.3272076,765.037,2021:10:29 13:27:41, _Campo2021-10-TM_0004SET_000_IMG_0043
-18.4440647,-45.3271104,765.324,2021:10:29 13:27:42, _Campo2021-10-TM_0004SET_000_IMG_0044
-18.4440353,-45.3269938,765.48,2021:10:29 13:27:43, _Campo2021-10-TM_0004SET_000_IMG_0045
-18.4440061,-45.3268769,765.458,2021:10:29 13:27:45, _Campo2021-10-TM_0004SET_000_IMG_0046
-18.4439726,-45.3267389,765.2,2021:10:29 13:27:46, _Campo2021-10-TM_0004SET_000_IMG_0047
-18.4439481,-45.3266401,765.25,2021:10:29 13:27:47, _Campo2021-10-TM_0004SET_000_IMG_0048
-18.4439138,-45.326502,765.339,2021:10:29 13:27:48, _Campo2021-10-TM_0004SET_000_IMG_0049
-18.4438851,-45.3263832,765.285,2021:10:29 13:27:50, _Campo2021-10-TM_0004SET_000_IMG_0050
-18.4438514,-45.3262449,765.05,2021:10:29 13:27:51, _Campo2021-10-TM_0004SET_000_IMG_0051
-18.4438218,-45.3261264,764.557,2021:10:29 13:27:52, _Campo2021-10-TM_0004SET_000_IMG_0052
-18.4437825,-45.3259697,764.605,2021:10:29 13:27:54, _Campo2021-10-TM_0004SET_000_IMG_0053
-18.4437533,-45.3258513,764.321,2021:10:29 13:27:55, _Campo2021-10-TM_0004SET_000_IMG_0054
-18.4437241,-45.3257325,764.082,2021:10:29 13:27:56, _Campo2021-10-TM_0004SET_000_IMG_0055
-18.4436898,-45.3255939,764.085,2021:10:29 13:27:58, _Campo2021-10-TM_0004SET_000_IMG_0056
-18.4436651,-45.3254938,763.714,2021:10:29 13:27:59, _Campo2021-10-TM_0004SET_000_IMG_0057
-18.443635,-45.3253728,763.332,2021:10:29 13:28:00, _Campo2021-10-TM_0004SET_000_IMG_0058
-18.4436049,-45.3252534,763.535,2021:10:29 13:28:01, _Campo2021-10-TM_0004SET_000_IMG_0059
-18.4435795,-45.3251541,763.779,2021:10:29 13:28:02, _Campo2021-10-TM_0004SET_000_IMG_0060
-18.4435386,-45.3249957,763.977,2021:10:29 13:28:04, _Campo2021-10-TM_0004SET_000_IMG_0061
-18.4435078,-45.3248768,763.761,2021:10:29 13:28:05, _Campo2021-10-TM_0004SET_000_IMG_0062
-18.4434774,-45.3247584,764.314,2021:10:29 13:28:06, _Campo2021-10-TM_0004SET_000_IMG_0063
-18.4434413,-45.3246208,764.961,2021:10:29 13:28:08, _Campo2021-10-TM_0004SET_000_IMG_0064
-18.4434048,-45.3244832,765.175,2021:10:29 13:28:09, _Campo2021-10-TM_0004SET_000_IMG_0065
-18.4433734,-45.3243655,765.465,2021:10:29 13:28:10, _Campo2021-10-TM_0004SET_000_IMG_0066
-18.4433474,-45.3242672,765.661,2021:10:29 13:28:11, _Campo2021-10-TM_0004SET_000_IMG_0067
-18.443312,-45.3241287,765.793,2021:10:29 13:28:13, _Campo2021-10-TM_0004SET_000_IMG_0068
-18.4432768,-45.3239889,765.94,2021:10:29 13:28:14, _Campo2021-10-TM_0004SET_000_IMG_0069
-18.4432465,-45.3238681,765.867,2021:10:29 13:28:15, _Campo2021-10-TM_0004SET_000_IMG_0070
-18.4432011,-45.3236869,766.256,2021:10:29 13:28:17, _Campo2021-10-TM_0004SET_000_IMG_0071
-18.4431706,-45.3235656,766.36,2021:10:29 13:28:18, _Campo2021-10-TM_0004SET_000_IMG_0072
-18.4431399,-45.3234445,766.566,2021:10:29 13:28:19, _Campo2021-10-TM_0004SET_000_IMG_0073
-18.4431145,-45.3233442,766.692,2021:10:29 13:28:20, _Campo2021-10-TM_0004SET_000_IMG_0074
-18.4430896,-45.3232441,766.599,2021:10:29 13:28:21, _Campo2021-10-TM_0004SET_000_IMG_0075
-18.4430551,-45.3231042,766.292,2021:10:29 13:28:23, _Campo2021-10-TM_0004SET_000_IMG_0076
-18.4430201,-45.3229642,766.277,2021:10:29 13:28:24, _Campo2021-10-TM_0004SET_000_IMG_0077
-18.4429843,-45.3228243,766.111,2021:10:29 13:28:26, _Campo2021-10-TM_0004SET_000_IMG_0078
-18.4429536,-45.3227038,765.894,2021:10:29 13:28:27, _Campo2021-10-TM_0004SET_000_IMG_0079
-18.4429283,-45.3226034,765.563,2021:10:29 13:28:28, _Campo2021-10-TM_0004SET_000_IMG_0080
-18.4429081,-45.3225228,765.357,2021:10:29 13:28:29, _Campo2021-10-TM_0004SET_000_IMG_0081
-18.442868,-45.3223621,764.838,2021:10:29 13:28:30, _Campo2021-10-TM_0004SET_000_IMG_0082
-18.4428383,-45.3222417,764.234,2021:10:29 13:28:31, _Campo2021-10-TM_0004SET_000_IMG_0083
-18.4428082,-45.3221218,764.113,2021:10:29 13:28:33, _Campo2021-10-TM_0004SET_000_IMG_0084
-18.4427732,-45.3219829,763.788,2021:10:29 13:28:34, _Campo2021-10-TM_0004SET_000_IMG_0085
-18.4427375,-45.3218428,763.221,2021:10:29 13:28:35, _Campo2021-10-TM_0004SET_000_IMG_0086
-18.4426972,-45.3216817,762.815,2021:10:29 13:28:37, _Campo2021-10-TM_0004SET_000_IMG_0087
-18.4426716,-45.3215814,762.638,2021:10:29 13:28:38, _Campo2021-10-TM_0004SET_000_IMG_0088
-18.4426404,-45.3214613,762.545,2021:10:29 13:28:39, _Campo2021-10-TM_0004SET_000_IMG_0089
-18.4426044,-45.3213213,762.177,2021:10:29 13:28:41, _Campo2021-10-TM_0004SET_000_IMG_0090
-18.4425789,-45.3212214,762.01,2021:10:29 13:28:41, _Campo2021-10-TM_0004SET_000_IMG_0091
-18.4425381,-45.3210615,761.818,2021:10:29 13:28:43, _Campo2021-10-TM_0004SET_000_IMG_0092
-18.4425119,-45.3209613,761.813,2021:10:29 13:28:44, _Campo2021-10-TM_0004SET_000_IMG_0093
-18.4424757,-45.3208209,761.52,2021:10:29 13:28:45, _Campo2021-10-TM_0004SET_000_IMG_0094
-18.4424407,-45.3206807,761.552,2021:10:29 13:28:47, _Campo2021-10-TM_0004SET_000_IMG_0095
-18.4424103,-45.3205611,761.795,2021:10:29 13:28:48, _Campo2021-10-TM_0004SET_000_IMG_0096
-18.4423796,-45.3204421,762.121,2021:10:29 13:28:49, _Campo2021-10-TM_0004SET_000_IMG_0097
-18.4423491,-45.3203231,762.252,2021:10:29 13:28:50, _Campo2021-10-TM_0004SET_000_IMG_0098
-18.4423186,-45.3202043,762.422,2021:10:29 13:28:52, _Campo2021-10-TM_0004SET_000_IMG_0099
-18.442288,-45.3200849,762.433,2021:10:29 13:28:53, _Campo2021-10-TM_0004SET_000_IMG_0100
-18.4422624,-45.3199854,762.429,2021:10:29 13:28:54, _Campo2021-10-TM_0004SET_000_IMG_0101
-18.4422267,-45.3198465,762.369,2021:10:29 13:28:55, _Campo2021-10-TM_0004SET_000_IMG_0102
-18.4422015,-45.3197472,762.258,2021:10:29 13:28:56, _Campo2021-10-TM_0004SET_000_IMG_0103
-18.4421723,-45.319628,762.04,2021:10:29 13:28:57, _Campo2021-10-TM_0004SET_000_IMG_0104
-18.4421333,-45.3194686,762.016,2021:10:29 13:28:59, _Campo2021-10-TM_0004SET_000_IMG_0105
-18.4420984,-45.3193286,761.855,2021:10:29 13:29:00, _Campo2021-10-TM_0004SET_000_IMG_0106
-18.4420676,-45.3192086,761.755,2021:10:29 13:29:02, _Campo2021-10-TM_0004SET_000_IMG_0107
-18.442037,-45.3190892,761.608,2021:10:29 13:29:03, _Campo2021-10-TM_0004SET_000_IMG_0108
-18.4419963,-45.3189314,761.428,2021:10:29 13:29:05, _Campo2021-10-TM_0004SET_000_IMG_0109
-18.4419659,-45.3188124,761.029,2021:10:29 13:29:06, _Campo2021-10-TM_0004SET_000_IMG_0110
-18.4419305,-45.3186723,760.55,2021:10:29 13:29:07, _Campo2021-10-TM_0004SET_000_IMG_0111
-18.4418944,-45.318531,760.434,2021:10:29 13:29:08, _Campo2021-10-TM_0004SET_000_IMG_0112
-18.4418682,-45.3184307,760.7,2021:10:29 13:29:10, _Campo2021-10-TM_0004SET_000_IMG_0113
-18.4418258,-45.3182715,761.122,2021:10:29 13:29:11, _Campo2021-10-TM_0004SET_000_IMG_0114
-18.4417946,-45.3181522,761.177,2021:10:29 13:29:12, _Campo2021-10-TM_0004SET_000_IMG_0115
-18.4417687,-45.3180524,761.249,2021:10:29 13:29:13, _Campo2021-10-TM_0004SET_000_IMG_0116
-18.4417321,-45.3179128,761.739,2021:10:29 13:29:15, _Campo2021-10-TM_0004SET_000_IMG_0117
-18.4417064,-45.3178128,761.822,2021:10:29 13:29:16, _Campo2021-10-TM_0004SET_000_IMG_0118
-18.4416712,-45.3176715,761.753,2021:10:29 13:29:17, _Campo2021-10-TM_0004SET_000_IMG_0119
-18.4416417,-45.3175501,761.657,2021:10:29 13:29:18, _Campo2021-10-TM_0004SET_000_IMG_0120
-18.4416126,-45.3174289,761.703,2021:10:29 13:29:19, _Campo2021-10-TM_0004SET_000_IMG_0121
-18.4415775,-45.3172877,761.767,2021:10:29 13:29:21, _Campo2021-10-TM_0004SET_000_IMG_0122
-18.4415457,-45.3171668,761.93,2021:10:29 13:29:22, _Campo2021-10-TM_0004SET_000_IMG_0123
-18.4415076,-45.317026,761.955,2021:10:29 13:29:23, _Campo2021-10-TM_0004SET_000_IMG_0124
-18.4414805,-45.3169249,761.676,2021:10:29 13:29:24, _Campo2021-10-TM_0004SET_000_IMG_0125
-18.4414384,-45.3167642,761.202,2021:10:29 13:29:26, _Campo2021-10-TM_0004SET_000_IMG_0126
-18.4414083,-45.3166443,761.034,2021:10:29 13:29:27, _Campo2021-10-TM_0004SET_000_IMG_0127
-18.4413832,-45.316544,761.036,2021:10:29 13:29:28, _Campo2021-10-TM_0004SET_000_IMG_0128
-18.4413484,-45.3164024,761.075,2021:10:29 13:29:30, _Campo2021-10-TM_0004SET_000_IMG_0129
-18.4413184,-45.3162812,761.117,2021:10:29 13:29:31, _Campo2021-10-TM_0004SET_000_IMG_0130
-18.4412835,-45.316139,760.701,2021:10:29 13:29:32, _Campo2021-10-TM_0004SET_000_IMG_0131
-18.4412536,-45.3160176,760.352,2021:10:29 13:29:33, _Campo2021-10-TM_0004SET_000_IMG_0132
-18.4412283,-45.3159164,760.152,2021:10:29 13:29:34, _Campo2021-10-TM_0004SET_000_IMG_0133
-18.4411928,-45.3157748,760.015,2021:10:29 13:29:36, _Campo2021-10-TM_0004SET_000_IMG_0134
-18.4411568,-45.3156334,759.789,2021:10:29 13:29:37, _Campo2021-10-TM_0004SET_000_IMG_0135
-18.4411308,-45.3155323,759.604,2021:10:29 13:29:38, _Campo2021-10-TM_0004SET_000_IMG_0136
-18.4410897,-45.315371,759.32,2021:10:29 13:29:40, _Campo2021-10-TM_0004SET_000_IMG_0137
-18.4410584,-45.3152503,759.147,2021:10:29 13:29:41, _Campo2021-10-TM_0004SET_000_IMG_0138
-18.4410319,-45.3151499,758.929,2021:10:29 13:29:42, _Campo2021-10-TM_0004SET_000_IMG_0139
-18.4410012,-45.3150297,758.778,2021:10:29 13:29:43, _Campo2021-10-TM_0004SET_000_IMG_0140
-18.4409708,-45.3149086,758.748,2021:10:29 13:29:44, _Campo2021-10-TM_0004SET_000_IMG_0141
-18.4409453,-45.3148081,758.827,2021:10:29 13:29:46, _Campo2021-10-TM_0004SET_000_IMG_0142
-18.4409092,-45.3146677,759.215,2021:10:29 13:29:47, _Campo2021-10-TM_0004SET_000_IMG_0143
-18.4408784,-45.3145472,759.731,2021:10:29 13:29:48, _Campo2021-10-TM_0004SET_000_IMG_0144
-18.440847,-45.3144267,760.256,2021:10:29 13:29:49, _Campo2021-10-TM_0004SET_000_IMG_0145
-18.4408155,-45.3143061,760.597,2021:10:29 13:29:50, _Campo2021-10-TM_0004SET_000_IMG_0146
-18.4407896,-45.3142062,760.822,2021:10:29 13:29:52, _Campo2021-10-TM_0004SET_000_IMG_0147
-18.4407433,-45.3140267,760.95,2021:10:29 13:29:53, _Campo2021-10-TM_0004SET_000_IMG_0148
-18.4407126,-45.3139062,760.895,2021:10:29 13:29:54, _Campo2021-10-TM_0004SET_000_IMG_0149
-18.4406829,-45.313786,760.998,2021:10:29 13:29:56, _Campo2021-10-TM_0004SET_000_IMG_0150
-18.4406532,-45.3136652,760.764,2021:10:29 13:29:57, _Campo2021-10-TM_0004SET_000_IMG_0151
