,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,Distance
37606,-18.4588811,-45.3719656,729.077,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0206,0.0083328699473349,0.0125670373788703,0.0041840647898207,0.0028333778332538,0.0006118072095028,0002SET_001_IMG_0206,0.3301339076535119,3.9890938198838057,-0.1709221732212587,-0.1924756680055523,-0.744860909720234,0.1462231681954948,0.6771830685191705,-0.1425076171434885,-232.9289601855147,0.2025926414624059,1.5081283469316131,3.003547509456429,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.016
37626,-18.4588789,-45.3717549,729.191,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0207,0.0084150480670009,0.012562439741169,0.0041940627208607,0.0028448332557604,0.0006089087352314,0002SET_001_IMG_0207,0.3360004452246164,3.9490450290060295,-0.1709048299021308,-0.1916819725112594,-0.7464449910652462,0.1451835072000164,0.6783001221251614,-0.1416807120757804,-232.67971680836277,0.1977067851066921,1.4928541870642242,2.9952913385594173,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.088
37646,-18.4588778,-45.3715453,729.353,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0208,0.00836905498267,0.0125684871172216,0.0042133850721223,0.0028832751066943,0.0006114758347699,0002SET_001_IMG_0208,0.3306420153666319,3.972457661696573,-0.1720311400530174,-0.1874275971954179,-0.7465312071913115,0.1451269761256112,0.6843132202113161,-0.1390129219839067,-227.34000933367665,0.2005694897001946,1.5017809230848005,2.982990375216476,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.505
37666,-18.4588772,-45.3713771,729.527,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0209,0.0084191331936452,0.0126072823320189,0.0042591008997574,0.002931715309505,0.0006271545720933,0002SET_001_IMG_0209,0.3299705824246122,3.960601775189282,-0.1727325479338632,-0.1845945650151106,-0.7432984928003523,0.1472504612720076,0.6883413608895699,-0.1394291089339498,-222.3201665716429,0.199185121841704,1.4974560969690958,2.960080690442674,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.418
37686,-18.4588769,-45.3711879,729.687,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0210,0.0084808746917908,0.012695777842944,0.0043181961196975,0.0030018909152501,0.000655177177548,0002SET_001_IMG_0210,0.3278789707561568,3.958253944597594,-0.1729744083084552,-0.1798209772866208,-0.736526040419741,0.1517247386146733,0.6951724359060352,-0.1410013342870777,-215.21099806128024,0.1990353831532035,1.4969892026860254,2.940065131602538,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869
37706,-18.4588774,-45.3709786,729.79,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0211,0.0084468322036089,0.012554325656063,0.004303128566115,0.0029106382826204,0.0006270032279654,0002SET_001_IMG_0211,0.3300618249848199,3.93174915626474,-0.1750439362778558,-0.1930323384014981,-0.7456444354212836,0.1457086903939471,0.6764004927810502,-0.1411883837335903,-225.17967601497185,0.1955841425458563,1.48627619839532,2.917487930739992,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.824
41366,-18.4600222,-45.3710472,729.326,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0394,0.0084247513184311,0.0130364536282601,0.0043209353787425,0.0029585387856637,0.0006058136034338,0002SET_001_IMG_0394,0.3147954234111991,4.084508778431196,-0.1731087226713,-0.1871559074610622,-0.754071658359102,0.1402042729947298,0.6846986882096601,-0.1328590605772182,-219.3068294012588,0.2148855258259864,1.5473992211188274,3.0170443400738924,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.133
41386,-18.4600247,-45.3711516,729.029,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0395,0.0083716324076845,0.0129952924215427,0.0043012086168114,0.0028970716557434,0.0005864144652273,0002SET_001_IMG_0395,0.3132229471131739,4.0974756976639455,-0.1738572200386431,-0.1950656139941667,-0.7600410443340906,0.1363371362493979,0.6735482776678422,-0.1323684753318096,-225.72511965662773,0.2163933299158534,1.5523008881295417,3.021311817043754,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.696
41406,-18.4600279,-45.3712984,728.897,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0396,0.0086183062847113,0.0132343205873902,0.0043194468251144,0.0029397639723412,0.0006064184042276,0002SET_001_IMG_0396,0.3248266075474172,4.05195487398186,-0.1699122234877444,-0.1900596209792926,-0.7537819749450977,0.1403926078454592,0.6805880686500501,-0.1359173354294531,-224.13128375048603,0.2112338406588549,1.5356057385506958,3.0638924666099325,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44
41426,-18.460031,-45.3714455,728.824,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0397,0.0087507954337712,0.0132454767416366,0.004329004708727,0.0030004043006922,0.0006086048650626,0002SET_001_IMG_0397,0.3338340183063767,3.9950312280806273,-0.1691377436138414,-0.1812697867355176,-0.7534819811216877,0.1405877114976777,0.6930933326645671,-0.1332924328145196,-219.0130911963864,0.2043383202400327,1.5136311712326698,3.059704858933176,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.974
41446,-18.4600336,-45.3716344,728.745,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0398,0.0087314802442338,0.0133681618041619,0.0043373794961619,0.0029419929797666,0.0006119464977856,0002SET_001_IMG_0398,0.3286989499711087,4.038588167561663,-0.1685743592687169,-0.1916904954389376,-0.7527152187857719,0.1410866857112929,0.6782881189828875,-0.1379189838623668,-225.3775197038349,0.2098079937120382,1.5310304129692245,3.08208258373316,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.748
41466,-18.4600342,-45.3717391,728.737,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0399,0.0087223005671452,0.0133582318404637,0.0043304060496021,0.0029645346565792,0.000608805637434,0002SET_001_IMG_0399,0.3287781324650706,4.039923737545159,-0.1685466791953642,-0.1872354345341754,-0.753480645896621,0.1405885800224069,0.6845858385154427,-0.1355642230495299,-222.6724174580698,0.2099555929059468,1.5315032699951816,3.084752720057539,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.513
41486,-18.460035,-45.3719469,728.866,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0400,0.0087026578516763,0.0134136040140596,0.0043361040699289,0.0029967759504011,0.0006044126673954,0002SET_002_IMG_0400,0.325531734586063,4.064443032459629,-0.168730657341099,-0.1826469430584691,-0.7553241089826812,0.1393907197908445,0.6911217770772368,-0.132236136506745,-218.78452196674036,0.2130082466459595,1.5413226904555235,3.093469113687473,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.379
41506,-18.4600357,-45.3720301,728.908,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0401,0.0086317204733954,0.0133944441500943,0.004303169986025,0.0029096603768567,0.0005746403846736,0002SET_002_IMG_0401,0.323160143031387,4.09128731609394,-0.1692772965736907,-0.193198722146511,-0.7643859268800153,0.1335388531105686,0.676166729714636,-0.1309208725347777,-227.8309635497368,0.2162302769507005,1.551769915554902,3.1126923160354285,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06
41526,-18.4600368,-45.3722604,728.931,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0402,0.0088812537805299,0.0135475195887028,0.0045086251311692,0.0030225477808564,0.0005974682709138,0002SET_002_IMG_0402,0.3227623049910192,4.021955587968748,-0.1743812198673619,-0.1973234936539389,-0.765978322813262,0.1325167326028858,0.6703923464296925,-0.1303974493431405,-218.2499986881373,0.2080481946718486,1.5254062009130525,3.004800619826556,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.362
41546,-18.4600374,-45.3723658,728.839,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0403,0.0089626524252465,0.0135561762554168,0.0045549170649117,0.0030829639225358,0.0006003089849741,0002SET_002_IMG_0403,0.3251459170555966,3.988423692756413,-0.1756134005021932,-0.1927174755400071,-0.7671066295968155,0.1317936147725968,0.6768430420577956,-0.1277391920099926,-212.789072306662,0.2039859130912397,1.5125183497276995,2.9761631358439664,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.06
48065,-18.4621753,-45.3705108,727.913,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0729,0.0090840255881575,0.0141906720505174,0.0053435787092771,0.0036612897063173,0.0007690461048917,0002SET_003_IMG_0729,0.2635849003884224,4.108332863210556,-0.1965453075009674,-0.1868199428707314,-0.7483745106982242,0.143919673823938,0.6851755921477974,-0.1253886959506601,-163.04444577912244,0.2194076392156576,1.5621567677018924,2.6556494855929933,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.555
48085,-18.4621713,-45.3706348,728.045,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0730,0.0091065305730191,0.0142504603306978,0.0054275640262322,0.0038149468413279,0.0007797077081234,0002SET_003_IMG_0730,0.2581647512720562,4.114476360811587,-0.1989920849508558,-0.1744782568300089,-0.7487760351112308,0.1436570263114281,0.7028838025474617,-0.1187616053581845,-152.31554609613897,0.2202308413306837,1.5648616359911176,2.6255720359673824,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.129
48105,-18.4621664,-45.3707586,728.185,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0731,0.0091335487875054,0.0143711111870791,0.0055782415868338,0.0038849525129535,0.0007920146753114,0002SET_003_IMG_0731,0.2473926444788859,4.1346725368147474,-0.2036288513298098,-0.178934200865473,-0.751339775758193,0.1419828566014019,0.6964475188961101,-0.1171523835360513,-147.91693536485295,0.2228308090921994,1.573442209750785,2.5762798120825234,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.278
48125,-18.4621581,-45.3709017,728.285,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0732,0.0091619842422956,0.0146108198991958,0.0056218967566996,0.0039608543218512,0.0008016897198046,0002SET_003_IMG_0732,0.242292185518682,4.184955166317652,-0.2027613994632692,-0.1733366985360116,-0.7503918651248889,0.1426012882305653,0.7045405658030023,-0.1149014757951692,-143.32412273313773,0.229204582869977,1.5947222253173134,2.598912881454844,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.808
48145,-18.4621518,-45.3710035,728.265,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0733,0.0092395347464908,0.01486515734543,0.0058536683149692,0.0041837984304878,0.0008305653336795,0002SET_003_IMG_0733,0.2277719873959167,4.216979963793795,-0.2083869382000237,-0.1663636778908573,-0.7514852480216909,0.1418880074833673,0.7147310379354511,-0.1086268935075606,-130.78669323499332,0.2333828856841007,1.608864272205462,2.5394601377423984,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.189
48165,-18.4621447,-45.371126,728.291,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0734,0.0092826095143959,0.0151144079169174,0.0060437438948342,0.004275314114563,0.0008467432307355,0002SET_003_IMG_0734,0.2142899435667917,4.261509749247029,-0.2130178690378934,-0.1713751176377488,-0.754228339650082,0.1401024340987117,0.7073949837975864,-0.106835807282468,-126.17261455951414,0.2390373503212098,1.628249889589482,2.5008352736184296,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.254
48185,-18.4621383,-45.3712275,728.329,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0735,0.0093001282801648,0.0151929932403639,0.0061284254534305,0.0043568074917453,0.0008574733218355,0002SET_003_IMG_0735,0.2087608923768818,4.273683606789515,-0.2152013220192124,-0.1689631475951435,-0.7545130986233477,0.1399173945006565,0.7109179225320422,-0.1046121436121134,-122.0004645604386,0.2405926478280869,1.6336326535159016,2.479102235282856,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.302
48205,-18.462131,-45.371348,728.423,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0736,0.0093393820412295,0.0152404106799267,0.0062064344815742,0.0044506321830838,0.0008697914625975,0002SET_003_IMG_0736,0.2055684472979285,4.26886778027443,-0.217115053797153,-0.1647547447848066,-0.754165152594117,0.1401435019059262,0.7170996803876583,-0.102299405917095,-117.61371583436032,0.240076419912935,1.6318435858653824,2.4555823033615787,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.854
48225,-18.4621262,-45.371428,728.449,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0737,0.0093637219828507,0.0152442382090134,0.0062493677057827,0.0044833371336421,0.0008847246582873,0002SET_003_IMG_0737,0.2042971406223886,4.259562062589286,-0.2180043776756865,-0.164546644910366,-0.7519727491213573,0.1415702675758127,0.7174065193017133,-0.1028518940000825,-116.25299807873452,0.238968048562876,1.6280105535953162,2.439324892805958,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.612
48245,-18.4621163,-45.3715879,728.597,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0738,0.0093468790186817,0.0151695384653979,0.0062830614702247,0.0045280304369442,0.0008962368019065,0002SET_003_IMG_0738,0.2019717050354329,4.248087236867557,-0.2197231578315339,-0.1623361496091553,-0.7503274643468882,0.1426433285992422,0.7206726304370001,-0.1020446156889244,-113.85898846359838,0.2375004198919888,1.6229522640742855,2.4143546163420546,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.416
48265,-18.4621053,-45.3717469,728.769,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0739,0.0093208793079177,0.0150540726090534,0.006279051873613,0.0045451482186637,0.0008679676820686,0002SET_003_IMG_0739,0.2020601011632805,4.230179936708986,-0.2219936355146991,-0.1601876942561768,-0.7571105898601886,0.138232284035769,0.7238590013508516,-0.0978449655846054,-112.72881192006432,0.2352083942838038,1.6150914641996907,2.397507284868345,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.646
48285,-18.4620945,-45.3718861,728.775,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0740,0.0093003381733004,0.0150800953029553,0.0063429892387192,0.0044359627690771,0.0008759252189258,0002SET_003_IMG_0740,0.196109432677235,4.245400920909223,-0.2242398202278814,-0.1769213248433399,-0.7573249484905104,0.1380934423755494,0.6993489350413632,-0.1032779196822693,-117.90723391766856,0.2370653965313558,1.6214566633982777,2.377442990270677,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.734
48305,-18.4620863,-45.3719858,728.746,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0741,0.0092615415103934,0.0149858558197349,0.0063547627193847,0.0044565040473555,0.0008769411597621,0002SET_003_IMG_0741,0.193968154103068,4.238174801676504,-0.2259137954083097,-0.175581521849873,-0.7574731558655684,0.1379974671732526,0.7012856725179191,-0.1020915152300624,-116.41774832162996,0.2360795359355466,1.618073600697855,2.358208556555815,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.605
49445,-18.4629114,-45.3721309,725.665,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0798,0.009110654317813,0.0137146891044934,0.0116853952040802,0.010564345385812,0.0004336399942138,0002SET_003_IMG_0798,-0.1877360009147876,3.967836368431016,-0.4929500950627739,-0.0503848489261704,-0.9284365484350036,0.0371095702490563,0.9040640219102934,0.0065495172735176,15.103582143967271,0.2017071419911711,1.5053462271835591,1.1736606991010994,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.198
49465,-18.4629103,-45.3720258,725.697,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0799,0.0091988607561297,0.0139277459290931,0.0100310974029684,0.0086479318515776,0.0001321547897067,0002SET_003_IMG_0799,-0.0597538647729259,3.988144632169547,-0.4280326443043122,-0.07404911318152,-0.9739936022050212,0.0131745096670672,0.8621122399846807,-0.0009152340365816,-6.925470038679165,0.2044781250154184,1.5140729160197677,1.3884568526840946,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.831
49485,-18.4629092,-45.3719418,725.721,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0800,0.0092238839830823,0.0139209249463742,0.0085867918729601,0.0074191169117075,2.1867054104737247e-05,0002SET_004_IMG_0800,0.0457650703941288,3.975589714272633,-0.3700581346322866,-0.0729527436999478,-0.9949197536364256,0.0025465918387514,0.864014992033332,-0.0005766939447692,-26.372731416269644,0.2029414447796091,1.5092259369162526,1.6212020918093222,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.811
49505,-18.4629077,-45.3718361,725.734,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0801,0.0092083934552181,0.0138780300787742,0.0074011388032592,0.0059470890199026,0.0,0002SET_004_IMG_0801,0.1302241486508241,3.970546702780421,-0.3205840346973541,-0.1089320472065615,-1.0,0.0,0.8035370201790719,-0.0,-59.552916374844216,0.2022676494988735,1.5071065486357955,1.875120903375411,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.587
49525,-18.4629054,-45.3717093,725.61,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0802,0.0091057142456532,0.0136298845578414,0.0060933813801165,0.0046808577649331,0.0,0002SET_004_IMG_0802,0.2210094188804905,3.9465272049673,-0.2680105957525917,-0.131101936402851,-1.0,0.0,0.7681872301982197,-0.0,-103.8149088965216,0.1989905940587237,1.4968495814974545,2.2368343137551663,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42
49545,-18.4629041,-45.3715394,725.647,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0803,0.0090279403921603,0.0134555757600185,0.0053533504505371,0.00377191766952,0.0001476996362338,0002SET_004_IMG_0803,0.2730905021947681,3.9316709872080224,-0.2315318822496025,-0.1733026098752268,-0.9463012937878922,0.0275901302555264,0.704590088837088,-0.0227974237657591,-154.34989785399446,0.1969280666729315,1.49043692974569,2.5134868124817995,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.023
49565,-18.4629036,-45.3713699,725.716,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0804,0.0091102899707405,0.0135987065146609,0.0049606878824154,0.0031367939465473,0.0004112721426651,0002SET_004_IMG_0804,0.3051468228872631,3.935891240894126,-0.2003353931854679,-0.2252421153134892,-0.8468819050235069,0.0829062727616816,0.6323304390237042,-0.0859685657410311,-209.0308504338344,0.197649268509324,1.492675486547172,2.741294521444388,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.945
