,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,Distance
37566,-18.4588832,-45.3722622,728.76,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0204,0.0083495787021046,0.0125056595085059,0.0042060325842148,0.0028350409976382,0.0006114787912338,0002SET_001_IMG_0204,0.3313336745712218,3.9626945021328233,-0.1723573596561559,-0.1947134297971355,-0.7461432911813892,0.1453813728235663,0.67404161543543,-0.1424513608878169,-232.9620633291113,0.1992823464508218,1.4977593426784177,2.9732673863344568,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.655
37586,-18.4588831,-45.3721362,728.897,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0205,0.0084714931449909,0.0126162818197255,0.0042996910066941,0.0029892446583035,0.0006529281091313,0002SET_001_IMG_0205,0.3306681158448923,3.9388714831478495,-0.1729325594409312,-0.179785692811576,-0.736330174454579,0.1518546584195863,0.6952231343251427,-0.1413522274363675,-216.48972598902532,0.1965493600756632,1.4892630618706653,2.9342298783990457,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.703
37606,-18.4588811,-45.3719656,729.077,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0206,0.008353166632769,0.0126157874509782,0.0042133214185707,0.0028327042149748,0.0006082182817529,0002SET_001_IMG_0206,0.3281479836502244,3.994143696534632,-0.1719257490106325,-0.1959426881762826,-0.7477078611580947,0.1443560130665815,0.6723209396010781,-0.1419000517513337,-233.30448296025293,0.2032824718478977,1.510299986293483,2.994261818092649,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.016
37626,-18.4588789,-45.3717549,729.191,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0207,0.0084269816839419,0.0125927510712748,0.0042167219369605,0.0028407564211542,0.0006053164281163,0002SET_001_IMG_0207,0.3343399486856674,3.952571163613019,-0.1718102485364813,-0.1949656018745297,-0.7489375312729768,0.1435514214989059,0.6736883445537022,-0.1412520821112778,-233.3524674868712,0.1981837464750371,1.4943370643929386,2.986384034692104,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.088
37646,-18.4588778,-45.3715453,729.353,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0208,0.0083931724460352,0.0126246238334738,0.00423400579656,0.0028694639407348,0.0006046345604466,0002SET_001_IMG_0208,0.3294487585798237,3.977965571648788,-0.1726808647228065,-0.192095117778999,-0.7500808012849899,0.1428043771073358,0.677718472437178,-0.1386745616844274,-229.35268798065147,0.2013270721233507,1.504153991192862,2.981720961206742,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.505
37666,-18.4588772,-45.3713771,729.527,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0209,0.0084510575032211,0.0126907808391057,0.0043106703916445,0.0029454532510395,0.0006259290127772,0002SET_001_IMG_0209,0.3262515651376079,3.970642580294321,-0.1742867067283501,-0.1881468960333224,-0.7464128800013398,0.1452045635385291,0.6832935444910748,-0.1384416867348478,-221.17793537096568,0.2005371182597922,1.5016796222565802,2.944038788886438,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.418
37686,-18.4588769,-45.3711879,729.687,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0210,0.0085057615340763,0.0128013038214427,0.0043552152069635,0.0030069956285569,0.00065096832748,0002SET_001_IMG_0210,0.3242284055597889,3.977998185928385,-0.1738506367571646,-0.1831269992842171,-0.7399342940580531,0.1494686936340538,0.6904356009202602,-0.1399519939578008,-214.99048117990145,0.2016017793015198,1.5050156026779422,2.9393045379192406,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869
37706,-18.4588774,-45.3709786,729.79,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0211,0.0084636474547688,0.012632238140609,0.0043283687163052,0.0029099782715648,0.0006209396711349,0002SET_001_IMG_0211,0.3273591498540446,3.94729981765034,-0.1757418065436709,-0.1959550222056686,-0.7490802259521093,0.1434581274917237,0.672303692752134,-0.1400174302190834,-225.49280828388947,0.1976020711239331,1.4925288663212726,2.9184755201244,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.824
41366,-18.4600222,-45.3710472,729.326,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0394,0.0084533147639704,0.0131023052434413,0.0043533423916992,0.0029628354283571,0.000605783846843,0002SET_001_IMG_0394,0.3129199248600584,4.0902191352386765,-0.1738552889486656,-0.1900592081742758,-0.7556892816581826,0.1391537334619228,0.6805886516085963,-0.1327985644910351,-219.21773778403883,0.215674171184702,1.5499606496715066,3.0097116340824277,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.133
41386,-18.4600247,-45.3711516,729.029,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0395,0.0084182353020847,0.0130809024936447,0.0043483077929366,0.0029123342054228,0.0005846589240174,0002SET_001_IMG_0395,0.31113506970375,4.100423600494057,-0.1750604561298645,-0.1977750160162517,-0.762958496351496,0.1344566557517205,0.6697626626508826,-0.1313012065797938,-224.577443678746,0.2168769387805958,1.5538770329222482,3.0082742796849256,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.696
41406,-18.4600279,-45.3712984,728.897,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0396,0.008648104452643,0.0133099041755101,0.0043802299441531,0.0029626031643917,0.0006078617582347,0002SET_001_IMG_0396,0.3206540371900411,4.059882496654243,-0.1717991940800004,-0.1930626447320065,-0.7562748263253795,0.1387739378947667,0.6763579086404579,-0.1348898200825352,-221.90871239255236,0.2123052140935062,1.5390545117019696,3.0386313835593666,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44
41426,-18.460031,-45.3714455,728.824,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0397,0.0087789784906885,0.0133068854617563,0.0043781314665302,0.0030208299029037,0.0006119923663948,0002SET_001_IMG_0397,0.3307195389038433,3.9998466920635383,-0.1705226070505839,-0.1834448777140119,-0.7547185653562926,0.1397839171969457,0.6899815425820911,-0.1328796929744956,-217.1263895941704,0.2050138034363189,1.5157669512313263,3.03939832859848,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.974
41446,-18.4600336,-45.3716344,728.745,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0398,0.0087656815702314,0.0134268226280277,0.0043718173164105,0.0029372978173228,0.0006108926716957,0002SET_001_IMG_0398,0.3272452742951237,4.039736010781738,-0.1694682407679719,-0.1962644551140059,-0.7547950118895502,0.1397342632324985,0.6718711246915691,-0.1382863715987002,-226.36770419073545,0.2100322260235033,1.5317488458200126,3.071222252958148,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.748
41466,-18.4600342,-45.3717391,728.737,2021-10-29, _Campo2021-10-TM_0002SET_001_IMG_0399,0.0087628141543851,0.0134346484132078,0.0043770483876171,0.0029749982607936,0.000608980533843,0002SET_001_IMG_0399,0.3264518453982233,4.043227588567216,-0.1697521886702165,-0.1907020172575459,-0.7557252300635805,0.1391304093337962,0.679681373687809,-0.1352034586193411,-222.0160598010143,0.2104670407528168,1.5331431406068123,3.069339706459524,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.513
41486,-18.460035,-45.3719469,728.866,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0400,0.0087066627332227,0.0134349165837959,0.004360328990721,0.0029938017254676,0.0006028111236614,0002SET_002_IMG_0400,0.3235102886864138,4.068631488013768,-0.1697041486183179,-0.1858176469783536,-0.757084785128452,0.138249000234664,0.686599963406101,-0.1321174429606691,-219.1688868616163,0.2135463682547224,1.5430615604910511,3.081170391588818,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.379
41506,-18.4600357,-45.3720301,728.908,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0401,0.0086752211183917,0.0134506672388031,0.0043517928942597,0.0029268221852251,0.0005747321664606,0002SET_002_IMG_0401,0.3214285319362875,4.087314372475479,-0.1707077549530748,-0.1957749782717543,-0.7666784764608223,0.132067904062877,0.6725554860585783,-0.1301174408456319,-226.3966564581555,0.2158307066960564,1.5504696716360724,3.0908334945225477,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06
41526,-18.4600368,-45.3722604,728.931,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0402,0.0088965625729615,0.0135905771362219,0.0045511517581343,0.0030317713210296,0.0005974722714455,0002SET_002_IMG_0402,0.3197370333336115,4.027164752600026,-0.1758195812282065,-0.2003686996746152,-0.7679099238892136,0.1312793559075753,0.6661547410742561,-0.1299127078611612,-217.43721687176495,0.2087421799288878,1.5276211485913092,2.9861841262338444,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.362
41546,-18.4600374,-45.3723658,728.839,2021-10-29, _Campo2021-10-TM_0002SET_002_IMG_0403,0.0089720338284765,0.0136116182184808,0.0045972520554236,0.00309610259528,0.0006021120466936,0002SET_002_IMG_0403,0.3214005640499937,3.999729658809297,-0.1769040720439308,-0.1951228726997931,-0.7683901204578393,0.1309721632476642,0.6734680974534295,-0.1273643182047523,-211.529264202822,0.2054399518889768,1.5171162390492376,2.960816168959567,,Chuvoso,,Campanha 8,,,2021-10-29,08:28:58,460745.0,7958952.0,-18.459352,-45.371783,0.084,280,27.146,7.95,96,80.3,7.47,0.25,13.06,3.29,3.13,2.46,5.51,1.82,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.06
48065,-18.4621753,-45.3705108,727.913,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0729,0.0092149949987896,0.0143721677511581,0.0054649536253867,0.0037176909037739,0.0007743712414461,0002SET_003_IMG_0729,0.2609238521517205,4.099972159935305,-0.1988616618991616,-0.1902788152219282,-0.7517772329623266,0.1416976784302182,0.6802785821464014,-0.1242597840910309,-160.46539106873584,0.2186432004154435,1.559650086955652,2.629879178552247,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.555
48085,-18.4621713,-45.3706348,728.045,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0730,0.0092138810835719,0.0143261667202211,0.005474079947986,0.0038232629203935,0.0007814327749736,0002SET_003_IMG_0730,0.2610468807617075,4.088330400403009,-0.1993473935195779,-0.1775579378928759,-0.7501618781445336,0.1427514362959023,0.6984302305997812,-0.1195785891501418,-153.02479366082608,0.2171739700471406,1.5548460621837488,2.617091247542324,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.129
48105,-18.4621664,-45.3707586,728.185,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0731,0.009144708496051,0.0142353528376703,0.0054408668343949,0.0037623205596666,0.0007701844303934,0002SET_003_IMG_0731,0.2601861509083786,4.093983503383416,-0.1997720338425685,-0.1823874928170438,-0.7519954682197745,0.141555464200045,0.6914928584325519,-0.1204880759772651,-156.4405501104734,0.2177344305883839,1.556676502462338,2.616375895781957,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.278
48125,-18.4621581,-45.3709017,728.285,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0732,0.0092451942226654,0.0147416756942678,0.0056804164524629,0.003974168322454,0.0007953555452913,0002SET_003_IMG_0732,0.2418163202157973,4.183036555970446,-0.2036556217667674,-0.1767293125274345,-0.7543596205773985,0.1400171188058671,0.6996262255966973,-0.1141022391195217,-143.46066962760872,0.2291454237521101,1.5945230937525678,2.595175163235812,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.808
48145,-18.4621518,-45.3710035,728.265,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0733,0.0092782405969263,0.0148726042572172,0.0058437652578327,0.0041622254068015,0.0008185797836183,0002SET_003_IMG_0733,0.2309262910311728,4.202402335876924,-0.2080749350411334,-0.1680533100010316,-0.7542667698759653,0.1400774581971983,0.7122506163680435,-0.1084430225813438,-132.47703492260976,0.2316425654703789,1.6029552264622458,2.545037933767562,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.189
48165,-18.4621447,-45.371126,728.291,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0734,0.0093340588676095,0.0152647175672342,0.0061131726025562,0.0042765219744099,0.0008324080988771,0002SET_003_IMG_0734,0.2110020215484989,4.277138013535392,-0.2146759013671508,-0.1767761905357781,-0.7603056865481894,0.1361663007075952,0.699558519355676,-0.1054663978159501,-126.7003504149251,0.241095678694979,1.6353783261647212,2.4970205423042224,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.254
48185,-18.4621383,-45.3712275,728.329,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0735,0.0093827365086955,0.0153159710100473,0.0062719430249014,0.0044322364467977,0.0008564964921028,0002SET_003_IMG_0735,0.2031078200496341,4.269314707951661,-0.2192603207552074,-0.1718680617199777,-0.7596959362397027,0.1365599924460833,0.7066767713291494,-0.1019582136401984,-119.04101719071728,0.2402244934010947,1.6323565087704577,2.44198184665239,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.302
48205,-18.462131,-45.371348,728.423,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0736,0.0094265841465186,0.0153682289326423,0.0063788340957208,0.0045570503706829,0.0008824554469131,0002SET_003_IMG_0736,0.1983149824326433,4.26382045628346,-0.2216745345592945,-0.1665876894214299,-0.7569424985102562,0.1383411817380686,0.714401770339186,-0.1000327004400365,-113.35722476410452,0.239632570213543,1.6303072983566431,2.409253588042363,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.854
48225,-18.4621262,-45.371428,728.449,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0737,0.0094401096768459,0.0154881875718415,0.0064462368406046,0.0045889187197378,0.0008899421388471,0002SET_003_IMG_0737,0.1933003989236513,4.287561990851966,-0.2228910641720652,-0.1683091924450561,-0.7573826534658473,0.1380560722251761,0.7118756001691368,-0.0996604252023853,-111.98528629231244,0.2426189737172706,1.640678774085638,2.40267119480966,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.612
48245,-18.4621163,-45.3715879,728.597,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0738,0.0094458015141063,0.0156239764744715,0.0065143519290732,0.0046484654843707,0.0008957250872472,0002SET_003_IMG_0738,0.187625063940853,4.318182911955045,-0.2241195292748878,-0.1671519272952835,-0.7582413555825666,0.137500260501682,0.7135729747152361,-0.0978647862023142,-109.25761441278658,0.2464391572665732,1.654065719159857,2.3983930626686805,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.416
48265,-18.4621053,-45.3717469,728.769,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0739,0.0093483739895206,0.0155652572013101,0.0065591465623814,0.0047306882303264,0.0008842523732599,0002SET_003_IMG_0739,0.1791957171709591,4.344799516979439,-0.2277827003881356,-0.1619561637195982,-0.7624062929031452,0.1348121077719687,0.7212353292207653,-0.092329440428139,-104.41525883357907,0.249537418458598,1.6650229461036263,2.373061350783248,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.646
48285,-18.4620945,-45.3718861,728.775,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0740,0.0094689358301418,0.0156111366724365,0.0065241059653715,0.0045317151747559,0.0008811332488313,0002SET_003_IMG_0740,0.1886364796209735,4.305437318281728,-0.2249982617059854,-0.1802119232360013,-0.762024365899932,0.1350580835915539,0.6946109089596696,-0.1013818815756587,-115.05851323863637,0.2449036318241609,1.6486685465480355,2.392839226600078,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.734
48305,-18.4620863,-45.3719858,728.746,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0741,0.0094614232164557,0.0156247370114676,0.0065307221446158,0.0044958029332033,0.0008668893606739,0002SET_003_IMG_0741,0.1875680256050994,4.311856220568204,-0.22577519765809,-0.1845476428023487,-0.7656299306731569,0.1327401995487742,0.6884082393414682,-0.1011983528272769,-116.73733398758948,0.2456858179575661,1.6514150835460366,2.392497592988133,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.605
49445,-18.4629114,-45.3721309,725.665,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0798,0.0091597657277747,0.0143968443008588,0.0117151649581901,0.0100692392112728,0.0001996884049698,0002SET_003_IMG_0798,-0.1774971776462822,4.130141828725282,-0.4888426874335069,-0.0755552336485079,-0.9664807616370292,0.0170452917805649,0.8595046887695227,0.0019690732160882,9.860728850961834,0.222318855162875,1.571748091460895,1.228906665184764,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.198
49465,-18.4629103,-45.3720258,725.697,2021-10-29, _Campo2021-10-TM_0002SET_003_IMG_0799,0.0090545715239112,0.0135736578815697,0.0090537140230174,0.0080395683766627,0.0001283644721526,0002SET_003_IMG_0799,6.317389912741578e-05,3.953093104522889,-0.3944342878503319,-0.0593300702955495,-0.9720402145940872,0.0141781010341454,0.8879856770628692,-0.0017898292090713,-13.9433378960465,0.1997101176888329,1.4990944459077442,1.499236429056758,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.831
49485,-18.4629092,-45.3719418,725.721,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0800,0.0092597776937055,0.0145663255833216,0.009155140992999,0.0073942879013411,0.0,0002SET_004_IMG_0800,0.0071834657345781,4.131594346051916,-0.3842483551150514,-0.1063996288270776,-1.0,0.0,0.8076651039012467,-0.0,-27.24557391354284,0.2227199230993271,1.5730750850771853,1.5910542059877146,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.811
49505,-18.4629077,-45.3718361,725.734,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0801,0.0091894891412895,0.0141700898046275,0.0078752412191986,0.0060427133140275,0.0,0002SET_004_IMG_0801,0.0927480305496517,4.057367299566824,-0.3371311288371962,-0.1316664672812615,-1.0,0.0,0.7673051714652644,-0.0,-56.66859511277079,0.2132144879353039,1.541988851258287,1.799321368097659,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.587
49525,-18.4629054,-45.3717093,725.61,2021-10-29, _Campo2021-10-TM_0002SET_004_IMG_0802,0.0089338169140451,0.0127705531906573,0.0060670775267042,0.0046278413740817,0.0,0002SET_004_IMG_0802,0.2244804390649384,3.775453267320465,-0.279532531809791,-0.1345719557084944,-1.0,0.0,0.7627793371210914,-0.0,-104.14922582605648,0.1767725236025598,1.4294621563802543,2.1048936880149958,,Chuvoso,,Campanha 8,,,2021-10-29,08:25:25,460798.0,7958589.0,-18.462634,-45.371288,0.142,250,27.209,7.91,88.1,80.1,7.54,0.51,13.92,3.23,3.06,2.45,5.5,3.25,,45.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42
