,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
4070,-19.8537738333333,-43.9792268333333,843.421,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3801.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3801.TIF,0.0725481087337798,0.1896882479572927,0.2033451244345967,0.088324860393916,0.1779101880852103,0000SET_000_DJI_3801.T,-0.6895367378281926,5.722839871155547,-0.0969924104739985,-0.394350704644178,-0.0667136575259262,0.8749174025189514,0.4343593712389427,0.4380355449596332,2.462116136653375,0.4466967917858538,2.6146546239181307,0.9328389283230808,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,84.641
4100,-19.8539271666667,-43.9789793055556,843.375,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3811.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3811.TIF,0.0728099935105566,0.1896855498901095,0.1958526804020058,0.0885268414345986,0.1702135434295894,0000SET_000_DJI_3811.T,-0.6486666325544117,5.708589068781953,-0.097674561024,-0.3774035425415521,-0.0700396138820264,0.8690896804690663,0.4520073008594472,0.4150434860384368,2.4383693428609217,0.4452477739828032,2.605213113535126,0.9685113805987352,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,76.508
4130,-19.8539880833333,-43.9788940555556,843.095,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3821.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3821.TIF,0.0721011418114215,0.1878722204450598,0.194342594340901,0.0876113009791035,0.1758466997902661,0000SET_000_DJI_3821.T,-0.6506627336382977,5.710826076150664,-0.0711453450080299,-0.378541652140193,-0.0499633426570174,0.9048284056649424,0.4508085387880662,0.4317657660776216,2.4553532513979075,0.4453190035655356,2.6056760784237545,0.96670635216235,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,77.251
4160,-19.8541200833333,-43.9787942777778,842.216,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3831.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3831.TIF,0.0714106477115011,0.1950874236163775,0.2004348781721541,0.0858447573549565,0.1726183249347089,0000SET_000_DJI_3831.T,-0.6613662124851676,5.891192345211015,-0.1043780658480708,-0.4002733921545249,-0.0745645741834764,0.8612189979552687,0.4282925114521445,0.4064434678968383,2.3545789130474493,0.4640813169439941,2.7319094542389584,0.9733207383637908,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,86.501
4344,-19.8556764444444,-43.9787659722222,842.51,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4041.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4041.TIF,0.0411410738663678,0.1046059962427061,0.1261282026472013,0.0512696283194426,0.1010017691848967,0001SET_000_DJI_4041.T,-0.8124498769998514,5.707992626549903,-0.1723975201937199,-0.4219813394552403,-0.1106257939435614,0.8007865573682451,0.4064882178877243,0.4849987908890394,4.801884113546436,0.4354456136157149,2.5426170591093857,0.8293624585716496,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.76
4374,-19.8558286388889,-43.9788776111111,841.735,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4051.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4051.TIF,0.0401501029789997,0.1065134202392087,0.1228022850422626,0.0531186881112395,0.0987953388502734,0001SET_000_DJI_4051.T,-0.7759790444963831,5.872362661806427,-0.1636872322797759,-0.3961073866401352,-0.1083357563600563,0.8045073332004599,0.4325545578647712,0.6007517551685815,6.0807702282294365,0.4524868611091018,2.6528803748005325,0.8673569893471603,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,20.2
4404,-19.8559460555556,-43.9789680277778,841.289,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4061.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4061.TIF,0.0421612289823138,0.1043595796648177,0.1236400083390192,0.0540029815224958,0.1004501618228627,0001SET_000_DJI_4061.T,-0.7807503596545625,5.602571085839813,-0.1582699872480569,-0.3920054873587203,-0.1034844433354851,0.8124405940464655,0.4367759453268587,0.5224390392065935,5.20097757660043,0.4245018250772641,2.475249943700537,0.8440599533014036,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,4.117
4434,-19.8560973611111,-43.9790817777778,841.136,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4071.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4071.TIF,0.0422455966324498,0.1058625325080134,0.1240337872636206,0.0537568397971034,0.1004973692191142,0001SET_000_DJI_4071.T,-0.7725886457985477,5.6487447972680975,-0.1589137489015533,-0.395279259814491,-0.1048247308444974,0.8102418819600965,0.4334048083434634,0.5094032873316354,5.068822112357832,0.4295303454628773,2.5058832386497296,0.8534975416256045,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.539
4464,-19.85631925,-43.9792510277778,840.952,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4081.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4081.TIF,0.0407849431941623,0.1049196244768777,0.1261947778424972,0.0544346177330369,0.0977539441422923,0001SET_000_DJI_4081.T,-0.8140501367040025,5.753563224045703,-0.1951952101077319,-0.3972784157352297,-0.1269970797249585,0.7746274910384826,0.4313539645909624,0.6010097897813783,6.148189672086666,0.4401693255596042,2.572508780443642,0.8314101920114882,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,46.901
4494,-19.8565288611111,-43.9794145555556,840.803,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4091.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4091.TIF,0.0411899409532928,0.1061756290486332,0.1209469880643871,0.0554818117647996,0.0999845312535583,0001SET_000_DJI_4091.T,-0.7511803586731,5.759613780532348,-0.1422479946337182,-0.3710571990682304,-0.0948821466287092,0.8266806214333402,0.45872834580439,0.6252879980141395,6.25384737193421,0.440982843512844,2.57770772648183,0.8778691453821881,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,75.81
4524,-19.8567054722222,-43.9795491666667,840.646,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4101.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4101.TIF,0.0395903516315047,0.1037541451087359,0.122061963031232,0.0546198110869733,0.0963253030249192,0001SET_000_DJI_4101.T,-0.7948753402892561,5.828465339806742,-0.1795441094118252,-0.3817153879105715,-0.1178487210865831,0.789150859389935,0.4474760992742491,0.6694901508548432,6.950304123950144,0.4476195105941498,2.6206926898363734,0.8500120965790819,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,99.972
4586,-19.8570164722222,-43.9797842222222,840.357,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4121.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4121.TIF,0.0406459452181693,0.1065428708466288,0.1255962760117288,0.0542784566122373,0.0988059783610961,0001SET_000_DJI_4121.T,-0.7973347265613638,5.825047810865804,-0.1820131336530255,-0.3964860342479769,-0.1193851537967302,0.7866951274245513,0.4321661305241925,0.610540354511592,6.179184343282476,0.4477033472397058,2.621242297964882,0.8482964163418294,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,94.42
4616,-19.8571581944444,-43.9798925,840.285,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4131.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4131.TIF,0.0782709315274706,0.1049092168102768,0.1215192221382172,0.0552490386256735,0.0955031214368424,0001SET_000_DJI_4131.T,-0.4122449097009181,3.184846780262845,-0.1420246731835063,-0.374898656728092,-0.1198775217003259,0.7859095849726242,0.4546526685533971,-0.5084325748901697,-5.323727300645388,0.1454212452852181,1.340334333103689,0.8633137619244468,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,75.019
4646,-19.8572958333333,-43.9799971111111,840.194,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4141.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4141.TIF,0.0802688304761364,0.1039030785591251,0.1253361144293521,0.0553752420069259,0.0991000668125328,0001SET_000_DJI_4141.T,-0.4337434903583784,3.0491114335730067,-0.14245412209848,-0.3871415377654787,-0.1168975851916832,0.7906744776932773,0.4418139357442672,-0.5550075364160761,-5.600475905490374,0.1283271059456939,1.2944386749227037,0.8289955295980704,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,56.213
4676,-19.85748625,-43.9801409166667,839.846,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4151.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4151.TIF,0.0810020319572153,0.1038181533989339,0.1204970667093244,0.0545960334716131,0.0956309192141868,0001SET_000_DJI_4151.T,-0.3804251323980366,3.0101947271537317,-0.1345423793792893,-0.3763770997806914,-0.1150528812309288,0.7936369060740515,0.4530901453669021,-0.5710102702247963,-5.970979625803777,0.123450376363122,1.2816734455966476,0.8615824122040653,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,30.261
4706,-19.8576657777778,-43.9802764444444,839.701,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4161.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4161.TIF,0.0828191444070523,0.1031094535870102,0.1232008494088433,0.1082741228685703,0.094962693190584,0001SET_000_DJI_4161.T,-0.3916392105377067,2.896893693367149,-0.151876346742318,-0.0644852719644519,-0.1294357246027477,0.7707957668006762,0.8788423406827457,0.26956924550443,2.838685766455906,0.1091295766163193,1.2449953972022694,0.8369216128116163,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,5.947
4736,-19.8578111944444,-43.9803884722222,839.587,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4171.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4171.TIF,0.0805833402589825,0.105789415268787,0.1199850222848632,0.1090986592861338,0.0990613916542753,0001SET_000_DJI_4171.T,-0.3724539163560921,3.1017134095662997,-0.1122676464772786,-0.0475213377228509,-0.0955214479630854,0.8256146456270856,0.9092689838163012,0.3213053675522559,3.2434974129337206,0.1352454919627391,1.3127951128458566,0.8816885079008144,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.338
4766,-19.8579869444444,-43.98051975,839.505,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4181.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4181.TIF,0.0834505796995178,0.2070219217927575,0.1270066259118912,0.1078341936753244,0.100855407294242,0001SET_000_DJI_4181.T,-0.210393401023375,5.501755061777753,-0.0900299287653728,-0.0816401180606786,-0.1147677752615845,0.794095635327001,0.8490438424065578,0.2732822399322296,2.709643907687949,0.42541494103023,2.480772722468622,1.630008830691838,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,38.148
4796,-19.8581241944444,-43.9806233611111,839.565,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4191.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4191.TIF,0.082074870251423,0.2052559809977175,0.125117841329494,0.0937708927794487,0.0934353114452732,0001SET_000_DJI_4191.T,-0.20970385792826,5.534866043985092,-0.1102649776259122,-0.1432095108853051,-0.1449648723066998,0.7467784806102447,0.749460602764924,0.1419943218601554,1.5197072676674723,0.4287082650915405,2.5008383244341323,1.6405012971505972,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,56.853
4826,-19.8582561388889,-43.9807231944444,839.734,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4201.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4201.TIF,0.0810400488000626,0.2016607566172337,0.1213125752162167,0.0841509754261184,0.0849401944337076,0001SET_000_DJI_4201.T,-0.1997043306377858,5.518061945686315,-0.1286603366015163,-0.1808671157191677,-0.176348569011919,0.7001763360667085,0.6936706707951357,0.0387475431438445,0.4561744107389049,0.4266726712685596,2.488408627625085,1.6623235988339344,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.856
4856,-19.8584039444444,-43.98083675,839.907,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4211.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4211.TIF,0.0821024182233441,0.10567255912837,0.1226342371100335,0.1027380055371124,0.0986035830718843,0001SET_000_DJI_4211.T,-0.3835604931025825,3.023954048827333,-0.1279758058132437,-0.0882816416929907,-0.1086191050806297,0.8040461244392322,0.8377595682756258,0.2412250756363472,2.4464128799507066,0.1255233324346383,1.2870821763240612,0.8616888857355173,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,95.131
4916,-19.8584896666667,-43.9807705555556,840.134,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4231.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4231.TIF,0.0798624163226825,0.2029202747527715,0.2489842720825483,0.1002094426395133,0.1898671984299142,0001SET_000_DJI_4231.T,-0.8334399111469563,5.599271503584304,-0.2090547813510272,-0.4260524264059315,-0.1347086147019195,0.7625670362301663,0.4024729827363948,0.4827250056874869,2.542434973915073,0.4351675767780775,2.540873217921133,0.814992340903747,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.317
4946,-19.8583995555556,-43.98061625,840.281,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4241.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4241.TIF,0.0824059872176545,0.2043439858127025,0.2431120099933612,0.0828633808360276,0.1625311506921409,0001SET_000_DJI_4241.T,-0.7864485080711233,5.502170015297752,-0.2810143570360145,-0.4915973219622754,-0.1986496189533814,0.6685443088417526,0.3408444561759429,0.0108869266252336,0.0669836310077887,0.42524153465967,2.479722562791217,0.8405343109881023,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,83.06
4976,-19.85827775,-43.9804028333333,840.407,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4251.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4251.TIF,0.0822328216546717,0.2019990765546801,0.2432361054262868,0.0883063193651099,0.1752220899027131,0001SET_000_DJI_4251.T,-0.7970496029868351,5.466830680935641,-0.2392905791083229,-0.4673000330460189,-0.1625347914863987,0.720378619759699,0.3630477441264216,0.1465516633334602,0.8363766430067621,0.421368099972348,2.4564288624675257,0.8304650175214072,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.455
5006,-19.8581752222222,-43.9802250833333,840.391,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4261.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4261.TIF,0.0813725363860325,0.2103251935716277,0.2498272185626071,0.0966180207526091,0.0972358540072133,0001SET_000_DJI_4261.T,-0.800924888340617,5.660947236069201,-0.5231146796292943,-0.4422320771756926,-0.4396646506513488,0.3892124107479739,0.3867393685464119,0.188552228657697,1.9391224624170995,0.4420763137385835,2.5847196475951284,0.8418826210440312,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,51.599
5036,-19.8581060277778,-43.9801032222222,840.469,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4271.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4271.TIF,0.0772430920778287,0.2087891893135149,0.1218663514330304,0.1082745672584879,0.0984909825155008,0001SET_000_DJI_4271.T,-0.2137239935741886,5.838437138554627,-0.0817228349325644,-0.05905852923426,-0.1060793779751818,0.8081884897458743,0.8884697538351131,0.3654372250162486,3.710362265486944,0.4598994791630091,2.703014388693073,1.7132636438061533,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,47.826
5066,-19.8580379722222,-43.9799849444444,840.534,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4281.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4281.TIF,0.0753875347014161,0.2014282935341024,0.1176078362599785,0.1045850396493409,0.0947843768587955,0001SET_000_DJI_4281.T,-0.2096046231529752,5.798570063403536,-0.0824499796368743,-0.0586103247340496,-0.1074590215245776,0.8059358957108053,0.8892693121073157,0.3510050729209477,3.703195447957162,0.4553235255227139,2.6719045042644,1.7127114989925862,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.374
5096,-19.8579701111111,-43.9798654444444,840.532,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4291.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4291.TIF,0.0741299102475969,0.1020170014248436,0.1155244270641381,0.1067445949460227,0.0964208918768151,0001SET_000_DJI_4291.T,-0.405760963745212,3.293340833328962,-0.108452285685528,-0.039500925674267,-0.0901342633221597,0.8346363996532362,0.9240002106806302,0.3974156457906145,4.12167568723947,0.1583172302736991,1.3761921616268344,0.8830773198139706,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.16
5126,-19.8578874722222,-43.9797218055556,840.508,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4301.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4301.TIF,0.078564700141793,0.1949728670529984,0.1154979877049428,0.1069969233695843,0.096823168031345,0001SET_000_DJI_4301.T,-0.189427832299919,5.512798563346096,-0.0682714987382303,-0.0382079045956739,-0.0879555294847431,0.8383104325479205,0.9263964290263156,0.3274849615285725,3.382299589934449,0.4255655561501317,2.481685371434153,1.6881061819976144,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.005
5156,-19.85781325,-43.9795952777778,840.475,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4311.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4311.TIF,0.0759600834005851,0.2074444673237464,0.1202177781146194,0.1061449551672866,0.0972485398635612,0001SET_000_DJI_4311.T,-0.2133471925523272,5.88000608523871,-0.0810475279678922,-0.0621693453833979,-0.1056220497252489,0.8089364267807495,0.8829389199497988,0.3640722968723928,3.743730213154695,0.4639459161368816,2.730966818845653,1.7255722953552042,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.077
5186,-19.8577453888889,-43.9794764166667,840.525,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4321.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4321.TIF,0.076307110199773,0.2035779343819505,0.1216078591264834,0.101892516481033,0.0947654958623516,0001SET_000_DJI_4321.T,-0.2225228832596252,5.79092717414968,-0.0959049573522108,-0.0882116756710603,-0.1240557704783793,0.7792711469723904,0.8378777261020225,0.3118424701783627,3.290675233012223,0.4547253475882516,2.667876346633765,1.6740524489474864,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,85.777
5216,-19.8576895555556,-43.979378,840.632,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4331.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4331.TIF,0.0771279121715752,0.2061925839330338,0.12344938710025,0.1046206898929228,0.0940701230959483,0001SET_000_DJI_4331.T,-0.2246515080470539,5.797011885471839,-0.1036962182695534,-0.0825566310826949,-0.135064960277826,0.7620136908379823,0.8474784067414047,0.3205097004659352,3.407135973863097,0.4555430106045158,2.673384746553845,1.670260086148425,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.052
5485,-19.8582966666667,-43.978269,840.195,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4421.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4421.TIF,0.0795940697711745,0.2031027106847472,0.2476363421192867,0.107837123945601,0.0982479307960351,0001SET_000_DJI_4421.T,-0.8273758227133893,5.615929522055173,-0.528440440964075,-0.3932760993985608,-0.4319028733631504,0.3967427799781866,0.4354656631685172,0.3232853790009933,3.29050572751645,0.4368944022439274,2.551731696452367,0.8201652025166499,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.024
5515,-19.858485,-43.9781373055556,840.354,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4431.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4431.TIF,0.0781658358224019,0.21108580451748,0.2457457167742336,0.1104462544834903,0.0983630830201238,0001SET_000_DJI_4431.T,-0.7938946028838922,5.833000718316385,-0.509530848575066,-0.3798498371903136,-0.428302425983256,0.4002636721863595,0.4494330803940611,0.3677928842473778,3.739135384482939,0.4595305614823549,2.700486757374172,0.858960258955009,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,69.965
