,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
9740,-19.8537905833333,-43.9791792222222,841.063,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5841.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5841.TIF,0.0328572995235317,0.0855846823784007,0.0984166033239941,0.0277223335251672,0.0372773945394628,0001SET_000_DJI_5841.T,-0.7660167915398823,5.835209469239139,-0.5161954216128649,-0.5604476426130346,-0.4505667881202312,0.378771399138244,0.2816835024665849,-0.2101461662704495,-5.637361968739082,0.4451747767824944,2.6047387831463986,0.8696162993621122,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,81.437
9770,-19.8539261944444,-43.9789640833333,840.901,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5851.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5851.TIF,0.0299947892695231,0.0810189275406817,0.09413197878026,0.027323800363085,0.0682853184297707,0001SET_000_DJI_5851.T,-0.7916321711186804,5.987108549639444,-0.2328240247525283,-0.5500617499503782,-0.1591373627961901,0.7254210451601653,0.2902711779476046,-0.2225422653090072,-3.2590060415092736,0.4596201238662452,2.701100074838761,0.8606950431777369,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,75.461
9800,-19.8540095833333,-43.9788735277778,840.996,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5861.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5861.TIF,0.0311818246269997,0.0854811708172419,0.0971968569392859,0.0269477353876729,0.0363852907608244,0001SET_000_DJI_5861.T,-0.7722757150042533,6.036848804551173,-0.5212583985770024,-0.5658653368211026,-0.4552372246251233,0.3743463719567856,0.2772490411341781,-0.1833420394899334,-5.03890543832992,0.4654376135592563,2.7413780893125,0.8794643521306227,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,78.347
9830,-19.8541788333333,-43.9787491111111,840.262,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5871.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5871.TIF,0.0309184040774344,0.085268811632147,0.0963580979927457,0.026338080262522,0.0355517293607031,0001SET_000_DJI_5871.T,-0.7674516937989085,6.06087260800753,-0.5233481864651326,-0.5706780661460213,-0.4609692079204499,0.368954245686539,0.273335410423988,-0.1999658014124441,-5.624643442337721,0.4677830277865121,2.7578658788012897,0.8849158857262464,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,91.441
10014,-19.8557105277778,-43.9782675555556,845.066,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6201.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6201.TIF,0.0329404255071153,0.0834097878539899,0.0822878640583228,0.0344261796524016,0.070299345199588,0002SET_0000_DJI_6201.T,-0.5916264723942343,5.727954519472869,-0.103038219805641,-0.4100764816661337,-0.0785683080321049,0.854310000679593,0.4183627810293084,0.0921043612002378,1.3101738136926144,0.4337711198709846,2.5321405710431084,1.0136341343709192,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,80.851
10044,-19.8558396666667,-43.9788762777778,844.774,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6211.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6211.TIF,0.0317637926024291,0.0783140634379016,0.0824306183760882,0.0350850874768042,0.0656360838126354,0002SET_0000_DJI_6211.T,-0.6469696954728302,5.63298109547579,-0.1525696008950207,-0.4028868358970818,-0.113425465112654,0.7962585396748082,0.4256317393705471,0.1956118591667398,2.9802487870107086,0.4228849698745699,2.46551362484065,0.9500603656834782,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,19.28
10074,-19.8561704444444,-43.9791256388889,844.126,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6221.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6221.TIF,0.0324429628505393,0.0822413746515251,0.0845786230915363,0.0341567039253405,0.0666239372948655,0002SET_0000_DJI_6221.T,-0.6339346887367499,5.734584817921464,-0.1565574357208768,-0.424658106673079,-0.1187459111194093,0.78771603106805,0.4038455897818763,0.1030336384081163,1.546495788024476,0.4342215588077962,2.534952649990721,0.9723659672553232,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.816
10104,-19.8563291111111,-43.9792481666667,844.075,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6231.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6231.TIF,0.0325814357155554,0.083277110033921,0.0848773827075849,0.0344273643610993,0.0696721314273268,0002SET_0000_DJI_6231.T,-0.6279750458526713,5.7651113952336,-0.1312397905730386,-0.4228668144901337,-0.0983843356957104,0.8208562658836638,0.405612935541458,0.1146568516725489,1.6456630409268378,0.4375652567570288,2.5559680905701128,0.9811460647982388,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,47.617
10134,-19.8565268055556,-43.9793992222222,843.886,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6241.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6241.TIF,0.0337610624613932,0.0827052122708148,0.0842745578270665,0.034341987786332,0.069377384594697,0002SET_0000_DJI_6241.T,-0.6107655609451668,5.598935099457282,-0.127909759856428,-0.4209578839319554,-0.0969540182673241,0.8232304788482087,0.4075012515260254,0.034761355117651,0.5010473560040793,0.4202431126260313,2.4497218464433907,0.9813781810701157,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,74.687
10164,-19.8567004722222,-43.9795306111111,843.85,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6251.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6251.TIF,0.0320760451692876,0.0791466193857595,0.079016580677022,0.0356418213402074,0.0717255255372654,0002SET_0000_DJI_6251.T,-0.5930832658682097,5.634411273232448,-0.0655536816072956,-0.3782955158427621,-0.0483677409243042,0.9077275291174826,0.4510676244760871,0.2237108830694026,3.11898562462498,0.4232102728772102,2.4674681360513038,1.0016457141985051,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,98.387
10226,-19.8571199166667,-43.9798473055556,843.601,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6271.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6271.TIF,0.0322585302408608,0.0823383714999736,0.0805770027587507,0.0341092036983118,0.0706527386850425,0002SET_0000_DJI_6271.T,-0.5868281293115615,5.761502509044236,-0.0866015042549084,-0.4051733900347992,-0.0656237587855474,0.8768350306672282,0.4233118945915065,0.1188345265790848,1.681952161951262,0.4370086843392191,2.5524526655488584,1.021859447248199,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,81.211
10256,-19.8572795833333,-43.9799675833333,843.422,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6281.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6281.TIF,0.0336193603087413,0.0791769658546633,0.0816633677643567,0.0342860726920644,0.0708083579287536,0002SET_0000_DJI_6281.T,-0.6067927324192324,5.450709460607346,-0.096235491037871,-0.4086030504830144,-0.0711935920332644,0.8670761427948243,0.4198464211150144,0.0409558418660364,0.5784040622329591,0.4038926363605503,2.3551003090941225,0.9695530324334892,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,59.453
10286,-19.8574388611111,-43.9800881944444,843.296,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6291.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6291.TIF,0.032838533112886,0.0807488895946671,0.0828610439305833,0.0350133387674761,0.0719981376280544,0002SET_0000_DJI_6291.T,-0.6194823367701261,5.617607655070927,-0.0956347634587764,-0.4059211515505559,-0.070146995439309,0.8689021307572558,0.4225548835325858,0.1361834842437651,1.8914862068696152,0.4217927948337475,2.4589676194452434,0.974509682285856,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,37.709
10316,-19.8575737222222,-43.9801907222222,843.253,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6301.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6301.TIF,0.0324849475458501,0.083786590094723,0.0823433947508606,0.035135168214923,0.0699452570814332,0002SET_0000_DJI_6301.T,-0.595064760943776,5.799851969925275,-0.1066308911107153,-0.4018454545591207,-0.0814120915790935,0.8494337316679816,0.4266907906970375,0.1624112468519948,2.3219765517897635,0.4412227066907828,2.579243508904068,1.0175265465825032,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,19.275
10346,-19.8577161944444,-43.9802959722222,844.514,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6311.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6311.TIF,0.0335839421302132,0.0824811249592762,0.0844127060761695,0.0343202889970131,0.0736905168582438,0002SET_0000_DJI_6311.T,-0.6162472198463859,5.609404197103352,-0.0923808471127543,-0.4218912952400577,-0.0678176511453762,0.8729789658887305,0.4065772866710885,0.0470772880466101,0.6388513753699314,0.4212911262211386,2.455969124752437,0.977117412689621,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,0.022
10376,-19.8578028333333,-43.9803611944444,844.19,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6321.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6321.TIF,0.0327476965050952,0.0796392378605385,0.0818854289299368,0.033527875607801,0.0722960984873429,0002SET_0000_DJI_6321.T,-0.6170040515818335,5.576216423844837,-0.0853242460675764,-0.4189946169189174,-0.062195067095432,0.8828933234165658,0.4094486167555925,0.0513715158573396,0.7105710672109566,0.4172330317587349,2.4319035034463408,0.972569099304344,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,11.82
10496,-19.8583912777778,-43.9805781111111,843.482,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6361.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6361.TIF,0.0333654709518538,0.081770056733639,0.083856808683054,0.0328239093219344,0.0694417883337168,0002SET_0000_DJI_6361.T,-0.6174795487261634,5.6023899338475065,-0.1252004541006112,-0.4373721745433364,-0.0940323044689065,0.8280995833764632,0.3914280764725494,-0.0343384920784582,-0.4944931993029549,0.4204139830236278,2.4507388746777403,0.9751152949630828,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,80.676
10526,-19.8582743333333,-43.9803746388889,843.723,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6371.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6371.TIF,0.0326158772812662,0.0779719724774394,0.0820508159268847,0.0324402125683239,0.06818305637622,0002SET_0000_DJI_6371.T,-0.6340090814032199,5.512132848839427,-0.1254003905575802,-0.4333143304816847,-0.0923078087389357,0.8309857203245582,0.395367336715229,-0.0113200472515049,-0.1660243446559981,0.4101363331969723,2.3906139885504376,0.9502888130560464,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.626
10556,-19.8581912222222,-43.9802331666667,843.516,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6381.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6381.TIF,0.0336832280453346,0.082293665604603,0.0817531540512161,0.0321251986065175,0.0704059702089431,0002SET_0000_DJI_6381.T,-0.584126684025031,5.589172569033668,-0.0978400393833888,-0.4357979746498231,-0.0745744555079836,0.8612018829858931,0.3929536294880066,-0.1013737751837459,-1.4398462926212083,0.4191389856154726,2.443164458401764,1.0066115070379826,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.249
10586,-19.8580870555556,-43.9800463055556,843.424,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6391.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6391.TIF,0.032858929522367,0.0802185352188553,0.0835810999408977,0.0330353669555689,0.0699335839251267,0002SET_0000_DJI_6391.T,-0.6322998828157174,5.590252506478928,-0.1206917403658043,-0.4334356401845364,-0.0889003948813227,0.8367152858071801,0.3952492486809702,0.011366950538162,0.162539225078639,0.4188244386701694,2.4413009305202937,0.9597688385960444,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.829
10616,-19.85798225,-43.9798644166667,843.357,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6401.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6401.TIF,0.0322787761362231,0.0792117730006849,0.0828609486700188,0.0338063706908002,0.068889600095135,0002SET_0000_DJI_6401.T,-0.6385688719953073,5.61269798660593,-0.1253141964322668,-0.4204654589474768,-0.0920678619522198,0.831388020543639,0.4079891822796883,0.0964375472301847,1.399885426784401,0.4209594196798608,2.4539893540695243,0.9559602475242448,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.979
10646,-19.8579038888889,-43.9797284444444,843.329,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6411.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6411.TIF,0.0324299803863157,0.0809584641193234,0.0804405137268505,0.0318815121202597,0.0698988183246326,0002SET_0000_DJI_6411.T,-0.5930267312108692,5.676731547908533,-0.0929697505612543,-0.4323194960237633,-0.0701193444082081,0.8689504216990206,0.396336505613562,-0.0370796598074943,-0.5304762039793651,0.4279843853982339,2.4964080506655195,1.0064389244732037,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.926
10676,-19.8578121666667,-43.9795683611111,843.285,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6421.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6421.TIF,0.0329529751167027,0.0828353858045895,0.0817885635038901,0.0309823840963146,0.0688405478167389,0002SET_0000_DJI_6421.T,-0.5895498392726948,5.700332708512789,-0.1118248465055368,-0.4505254277696899,-0.0859595835999461,0.8416891661566429,0.3788107134910248,-0.1328713516777366,-1.930132108063038,0.4308067779091774,2.5137452843401435,1.0127991280914184,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,76.846
10945,-19.85828375,-43.9782588611111,841.533,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6511.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6511.TIF,0.0325245961079366,0.080626397267052,0.0823959987772521,0.0311866405890297,0.0680844453962806,0002SET_0000_DJI_6511.T,-0.6185493133735179,5.649716893769448,-0.1264819066461239,-0.450855504625863,-0.0951057358952738,0.8263076655013176,0.3784970271837971,-0.0898067690071233,-1.319049725446238,0.4251116117001587,2.478936156485512,0.9785232106357008,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.626
10975,-19.8584725833333,-43.9781274444444,841.315,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6521.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6521.TIF,0.0325105331683238,0.0823235622946705,0.0813201151235031,0.0297131972195428,0.0337685220864781,0002SET_0000_DJI_6521.T,-0.5928992938919403,5.730162992622308,-0.4140894988139534,-0.4647877003301206,-0.4131736563207912,0.4152542336566164,0.3653855774111553,-0.0977874683622624,-2.8958172380727127,0.433782570633816,2.5322120024436066,1.0123394706173674,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,70.531
11005,-19.8586549722222,-43.97799925,841.104,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6531.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6531.TIF,0.0331557172316707,0.0809584943501242,0.0827653287928343,0.0288124446528411,0.035151065573163,0002SET_0000_DJI_6531.T,-0.6127783373368466,5.589533463494316,-0.4172509502512078,-0.4835450867484964,-0.403796804300874,0.4247076171369759,0.3481221554131691,-0.1598148182649839,-4.546514185532935,0.4189029259005954,2.441765737849633,0.978169186674378,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,46.219
11035,-19.8588148333333,-43.9778864722222,840.862,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6541.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6541.TIF,0.0336340188084162,0.0830523849525719,0.0838116543456244,0.0281636708452896,0.0353392050725752,0002SET_0000_DJI_6541.T,-0.6041685084162577,5.629623517826364,-0.4154078599623022,-0.4969664826197819,-0.4068157754776992,0.4216502507735092,0.3360352574493711,-0.204081531967791,-5.774932728358607,0.423514347441718,2.469297095469002,0.9909407659474014,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,24.886
11065,-19.8590025,-43.9777555,840.859,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6551.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6551.TIF,0.0335814670961511,0.0829984086468743,0.0812399527734172,0.028464153938325,0.0347339310724933,0002SET_0000_DJI_6551.T,-0.5742096318982967,5.633326967050989,-0.3989198084533574,-0.4810740492492733,-0.4010042619829344,0.4275474060080781,0.3503713747558806,-0.1859507729177761,-5.353576954179982,0.4238891252522171,2.4715539797362536,1.021645210434348,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,0.076
11095,-19.8591770277778,-43.9776356666667,841.17,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6561.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6561.TIF,0.032496258928193,0.0827065527408645,0.0836678998903819,0.028465261462749,0.0346686163624187,0002SET_0000_DJI_6561.T,-0.6187132611187347,5.749438044170299,-0.4253306218664452,-0.4922953902439991,-0.4140673148032069,0.4143598250683958,0.3402172338500544,-0.151077743794326,-4.357766754086459,0.4358426073567574,2.545109974770364,0.9885099643856614,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,23.177
11125,-19.8593125833333,-43.9775406666667,841.075,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6571.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6571.TIF,0.0323135634866404,0.081436141053565,0.0828640284694768,0.028343520456472,0.0344605353179682,0002SET_0000_DJI_6571.T,-0.6207374800530712,5.713138265533216,-0.4255263198015617,-0.490259056508017,-0.412560606142124,0.4158684528674808,0.3420485460336075,-0.1493752303702325,-4.334675273960304,0.4318479574561179,2.520184475699613,0.9827683080066792,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,41.229
11155,-19.859503,-43.9774069444444,840.891,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6581.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6581.TIF,0.0329360022413669,0.0801815221145962,0.0815694741819514,0.0279703793489416,0.0350059421001843,0002SET_0000_DJI_6581.T,-0.6065421391112665,5.57927729875648,-0.411638535645803,-0.4893113611649435,-0.399428400659313,0.4291549314403934,0.3429025334471325,-0.1886888617334944,-5.390195218671206,0.4176675554227572,2.4344643143693365,0.9829844181138252,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,66.604
11185,-19.8596308055556,-43.9773209722222,840.816,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6591.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6591.TIF,0.0325340309048235,0.0813073797923202,0.0413262861638677,0.027726216935172,0.0349514971216386,0002SET_0000_DJI_6591.T,-0.108136005384774,5.680366504839066,-0.0559971016099596,-0.1969525885135485,-0.0835733390202018,0.8457449329719182,0.6709099585003,-0.1862880284261593,-5.329901256528085,0.4284324007302593,2.4991486616023826,1.96744946956808,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,83.419
11471,-19.8611001111111,-43.9762987777778,841.207,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6691.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6691.TIF,0.032001608594353,0.0815097784042997,0.0398621018864239,0.0269381005135863,0.0351269532080376,0002SET_0000_DJI_6691.T,-0.0964361999989961,5.754776249723248,-0.0417151864988003,-0.1934724882335928,-0.0631445305241087,0.8812117662064636,0.6757822402425997,-0.206325644985128,-5.873713093281243,0.4361515713884663,2.547052538436549,2.0447937902657367,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,87.011
11501,-19.8611875,-43.9762362777778,841.211,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6701.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6701.TIF,0.0325225654708727,0.0819789820291604,0.0403230126669425,0.0273661808442967,0.0346511222720637,0002SET_0000_DJI_6701.T,-0.0951517938255824,5.712849965802858,-0.0495354911677255,-0.1914165489428446,-0.0756512949364879,0.8593386252726916,0.6786740135300448,-0.2007537288350671,-5.793570761109752,0.431927931439297,2.5206800522111643,2.0330569718658,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,75.911
