,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
8997,-19.8524088611111,-43.9840083888889,839.677,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5591.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5591.TIF,0.0345531361288319,0.0930404340110846,0.1095028780395445,0.0413477087459821,0.0826781227595253,0001SET_000_DJI_5591.T,-0.8055609661255803,5.952666650197674,-0.2102359488068539,-0.4518057950312301,-0.1395806826298359,0.7550315045570578,0.3775947215839414,0.393200292458764,4.75579608407913,0.4583875019573221,2.6926769733485814,0.8496619968060121,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,94.011
9358,-19.8526901666667,-43.9820346388889,841.044,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5711.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5711.TIF,0.0325015973855411,0.0889449845175945,0.1009642527177465,0.0362552188034035,0.0789117385808175,0001SET_000_DJI_5711.T,-0.7697191213593678,6.023669387611427,-0.1815820074254361,-0.4715732628686682,-0.122598430050209,0.7815809700629535,0.3590896562643593,0.2513719670944264,3.1854825608357835,0.4647589602568807,2.736634247926633,0.880955210615456,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,86.614
9388,-19.85259825,-43.9816353055556,841.227,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5721.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5721.TIF,0.033730813891807,0.0895141546829416,0.1047569782258364,0.034949388580039,0.0772308977980533,0001SET_000_DJI_5721.T,-0.7934629398624552,5.901518211950906,-0.2233444557299588,-0.499673645817419,-0.1512522758613312,0.737238693842027,0.3336234890690973,0.0798319676318766,1.033679135009212,0.452621648057801,2.653779863422863,0.8544934781334173,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,43.765
9418,-19.8525442222222,-43.9813812222222,841.088,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5731.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5731.TIF,0.033578125102949,0.0900119828821825,0.1046828236719495,0.0343570541256513,0.0798160294385058,0001SET_000_DJI_5731.T,-0.7899470302978449,5.940357869621732,-0.2012037584467141,-0.5057956800614487,-0.1347802103602048,0.7624558321872346,0.3282014462402919,0.0538909256577778,0.6751892575575695,0.4566211543890128,2.680673283758693,0.8598543650700343,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,16.874
9448,-19.8525123333333,-43.98124825,841.253,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5741.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5741.TIF,0.0336337249666299,0.0895829723919124,0.1046078018587766,0.0341545398370515,0.0793574693445252,0001SET_000_DJI_5741.T,-0.7922719574613523,5.915780159352613,-0.2049262239254529,-0.5077260960049313,-0.1372559741797516,0.7586190316058831,0.3265008845435933,0.0359788915105539,0.4533775057059088,0.4540719612251779,2.6634864999578016,0.8563698959361737,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,5.126
9478,-19.8525921111111,-43.981129,840.812,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5751.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5751.TIF,0.0334611635431187,0.0943239904008034,0.1036748259653498,0.0336748438852151,0.0775583359364524,0001SET_000_DJI_5751.T,-0.7443881680988875,6.130982522166224,-0.2043781239279056,-0.5096479820904848,-0.14410436674414,0.7480922703682564,0.3248121573550546,0.014707756229238,0.1896347575235353,0.4762902808286639,2.818909458401101,0.9098061127426282,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,10.607
9508,-19.8527473055556,-43.9808756666667,840.442,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5761.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5761.TIF,0.0338620426865477,0.0902922936982245,0.1046817958056926,0.0314657650828331,0.0762560781332567,0001SET_000_DJI_5761.T,-0.7843388424247937,5.9189367147978285,-0.2289546905904317,-0.537769683459897,-0.1571020873276487,0.7284559607173828,0.3005848805005119,-0.171498428795441,-2.2489804484273286,0.454516955708992,2.6664751011637797,0.8625405497038139,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,42.169
9538,-19.8528803888889,-43.9806649444444,840.72,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5771.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5771.TIF,0.0345265180342233,0.0923842484662403,0.1055750581935001,0.0299772838497429,0.0776636101129437,0001SET_000_DJI_5771.T,-0.7690546964317176,5.928949378279674,-0.2199297100648623,-0.5577017202671459,-0.1523229149094119,0.735624601509575,0.283942858878656,-0.3413585662439845,-4.3953476505606375,0.4558930028352295,2.675747620268785,0.8750575187646743,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,68.699
9568,-19.8529978055556,-43.98047525,840.992,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5781.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5781.TIF,0.0339697474255365,0.0927199903899823,0.102696306330498,0.0295064182773108,0.0760328501879536,0001SET_000_DJI_5781.T,-0.7412269847731444,6.0067155583166425,-0.2104626357453735,-0.5536186055946393,-0.1491835840437804,0.7403659674308453,0.2873172301090657,-0.3385722608367063,-4.452973418723012,0.4637332429402914,2.729487188364572,0.9028561367298854,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,92.447
9710,-19.8536869722222,-43.9793490555556,841.007,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5831.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5831.TIF,0.0332694801737265,0.0910767086225856,0.1043557467832282,0.0291175985723068,0.0757210521909856,0001SET_000_DJI_5831.T,-0.7805098326958362,6.021191361412233,-0.2302820445839982,-0.5636941818646141,-0.1590137916453244,0.7256050052353734,0.2790224733170757,-0.3245338716388168,-4.285913391962239,0.464889426917229,2.7375452861602114,0.8727522099168498,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,91.838
9740,-19.8537905833333,-43.9791792222222,841.063,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5841.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5841.TIF,0.0343638403079347,0.0906430848379182,0.103536013021619,0.0285127951187338,0.0386201816696965,0001SET_000_DJI_5841.T,-0.7631268600067316,5.875635782707485,-0.5192978811068378,-0.5681476338896151,-0.4566514424002677,0.3730120616256718,0.2753901206605294,-0.2306249445491752,-5.971617288639948,0.4502090141351706,2.6377460733627167,0.8754739746351962,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,81.437
9770,-19.8539261944444,-43.9789640833333,840.901,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5851.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_5851.TIF,0.0314513395068171,0.0855837891125405,0.0989946121372749,0.0282757175887451,0.0712166867491116,0001SET_000_DJI_5851.T,-0.789206382784012,6.0074754914806405,-0.2373469035823218,-0.5556589245959309,-0.1631967182549065,0.7193996239952543,0.2856288537151439,-0.2543066831868243,-3.570886189675157,0.4625316368197668,2.7211492564248387,0.864529768487423,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,75.461
9800,-19.8540095833333,-43.9788735277778,840.996,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5861.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5861.TIF,0.0326073445722293,0.0899424308107985,0.1020840660105707,0.0278481941865661,0.0379256207340482,0001SET_000_DJI_5861.T,-0.7724576800074655,6.053024745792476,-0.523529684783151,-0.5713428806007984,-0.4582429028182106,0.3715136182969146,0.2727966790006429,-0.1987694585111604,-5.241033756705601,0.4678514184083088,2.7583488318579543,0.8810623863814854,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,78.347
9830,-19.8541788333333,-43.9787491111111,840.262,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_5871.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_5871.TIF,0.032262351786859,0.0897775046141881,0.1010439203834147,0.0270949437110659,0.0369417573347007,0001SET_000_DJI_5871.T,-0.7661336644646026,6.087995196259101,-0.5252559691488132,-0.5771002981408045,-0.4645566417383212,0.3656009900894968,0.2681501629019657,-0.2183765674443568,-5.911374639430811,0.4712817150351515,2.782732802844087,0.8884998154616746,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,91.441
10014,-19.8557105277778,-43.9782675555556,845.066,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6201.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6201.TIF,0.0348755647220145,0.0884459113586293,0.0873078517618269,0.0364488118727797,0.0744555932061557,0002SET_0000_DJI_6201.T,-0.5928175337264677,5.724641013213709,-0.1042175212634229,-0.4109600113268185,-0.0794509449166034,0.85279378318995,0.4174746158250569,0.0921487943139749,1.2376342776402254,0.4343959246934691,2.5360424143268308,1.0130350200335587,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,80.851
10044,-19.8558396666667,-43.9788762777778,844.774,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6211.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6211.TIF,0.0334707922015556,0.0829966770638879,0.0872931619760839,0.0368032838830302,0.0686368256951776,0002SET_0000_DJI_6211.T,-0.6484882489102275,5.646254660611227,-0.1601849546364423,-0.4068599849376391,-0.119645595818544,0.7862795222606592,0.4216055765411883,0.1856836655859539,2.705306716988808,0.4252336311133953,2.4796747135262165,0.9507809682346812,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,19.28
10074,-19.8561704444444,-43.9791256388889,844.126,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6221.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6221.TIF,0.034195072874564,0.0866717706787287,0.0893617865036221,0.0358376411350928,0.0697616104501503,0002SET_0000_DJI_6221.T,-0.6365015182803612,5.7256841967681,-0.1621633814308196,-0.427511102710331,-0.1231759529314594,0.7806649036422593,0.4010398911803335,0.0935054607413746,1.340356969083892,0.4341695063876358,2.534627459244267,0.9698974703825514,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.816
10104,-19.8563291111111,-43.9792481666667,844.075,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6231.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6231.TIF,0.0343718293148976,0.0880022697487497,0.0897022323689204,0.0361255196411201,0.0730083379055352,0002SET_0000_DJI_6231.T,-0.6287383633625986,5.762956482468638,-0.1364168936982542,-0.4257940865344642,-0.1025987090772677,0.8138965550519651,0.4027270970531241,0.1031118593943791,1.412329911246502,0.4382499306978241,2.560302186494547,0.9810488259291116,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,47.617
10134,-19.8565268055556,-43.9793992222222,843.886,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6241.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6241.TIF,0.0355610598774572,0.0873600852329783,0.0890267083965085,0.0359936299355666,0.0727309892517019,0002SET_0000_DJI_6241.T,-0.6120146102933071,5.601256538762232,-0.1325705120153746,-0.424195608238374,-0.1007415373841832,0.8169569622609377,0.4043014796779594,0.0245796449902915,0.3379528484787713,0.4214004458629434,2.4566220898370195,0.981279514950644,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,74.687
10164,-19.8567004722222,-43.9795306111111,843.85,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6251.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6251.TIF,0.0337561758611454,0.0834993584366258,0.0833947183579218,0.0374420263436435,0.0754176711571857,0002SET_0000_DJI_6251.T,-0.5944781304451695,5.63562831683322,-0.0680313065691068,-0.3802874045288894,-0.0502293758383205,0.904345894346697,0.448973593063125,0.2199369743747196,2.916252530740792,0.4242288679454333,2.473602424045214,1.001254756665223,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,98.387
10226,-19.8571199166667,-43.9798473055556,843.601,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6271.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6271.TIF,0.033986883610074,0.0869011598865149,0.0850700252466332,0.0357139689972654,0.0739402419886212,0002SET_0000_DJI_6271.T,-0.5878303776758468,5.7597364437437015,-0.0920668656394132,-0.4086307673324937,-0.0699941170562625,0.8691691553429688,0.4198184835813111,0.1052071402387223,1.4228671344477457,0.4377130669497019,2.5569028594536,1.0215250275825465,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,81.211
10256,-19.8572795833333,-43.9799675833333,843.422,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6281.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6281.TIF,0.035544038494634,0.0841685035155216,0.0867394580459291,0.0361407235863418,0.0746505775678991,0002SET_0000_DJI_6281.T,-0.6082491361136544,5.462459959567129,-0.1009825727115915,-0.4117729465196282,-0.0749047512880913,0.8606299745194527,0.4166583974643357,0.034674862307389,0.4644955663718768,0.4061768650503022,2.368006199639592,0.9703600346563596,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,59.453
10286,-19.8574388611111,-43.9800881944444,843.296,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6291.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6291.TIF,0.034811215600006,0.0858519406943164,0.0879458877776096,0.036988919512812,0.0758289304466333,0002SET_0000_DJI_6291.T,-0.6189105540059299,5.619398181633075,-0.100419694819026,-0.4078684665222541,-0.073985472628555,0.8622225821221263,0.4205872548168093,0.1282457339988638,1.6912507303412418,0.4230017402313885,2.4662149601665044,0.9761905060463064,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,37.709
10316,-19.8575737222222,-43.9801907222222,843.253,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6301.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6301.TIF,0.0343315536050118,0.088380310415645,0.0871323074067886,0.0370684826963386,0.0736732512452281,0002SET_0000_DJI_6301.T,-0.5974266615885302,5.783779311727853,-0.1096801541478895,-0.4030878118317982,-0.0836977046961784,0.8455331143851714,0.4254275342816245,0.1584437509144731,2.15062791768316,0.4404525776051683,2.574317242746132,1.0143230799917868,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,19.275
10346,-19.8577161944444,-43.9802959722222,844.514,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6311.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6311.TIF,0.0357192658783678,0.0876122218267686,0.0898989922956189,0.0364767325899416,0.0777351410302645,0002SET_0000_DJI_6311.T,-0.6184037487872188,5.594660957770978,-0.0986272969838488,-0.4227256441381745,-0.072561900276644,0.8646942423408323,0.4057524078800963,0.0451920964492851,0.5813599338771454,0.4207599933641245,2.452800181423327,0.9745628909684482,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,0.022
10376,-19.8578028333333,-43.9803611944444,844.19,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6321.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6321.TIF,0.0348725845774817,0.0848665841311206,0.0873675039324379,0.0356008843223191,0.076259891912797,0002SET_0000_DJI_6321.T,-0.6185581744853839,5.56882299628038,-0.0927650670990745,-0.4209750192291084,-0.0678835714659109,0.8728633471292654,0.4074842787067557,0.0447364399787548,0.5866313058758443,0.4175241910631974,2.433618992092762,0.971374713838096,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,11.82
10496,-19.8583912777778,-43.9805781111111,843.482,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6361.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6361.TIF,0.0354588423068007,0.0867364246802172,0.0891644628460893,0.0348831253143491,0.0734681550538733,0002SET_0000_DJI_6361.T,-0.6191818574179453,5.585516007626641,-0.1284526657966513,-0.4375847877149759,-0.0965138973651091,0.8239622906795269,0.3912222896981099,-0.0341954435610225,-0.4654457912540124,0.4196364035839805,2.446115525423736,0.9727689923948374,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,80.676
10526,-19.8582743333333,-43.9803746388889,843.723,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6371.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6371.TIF,0.0346541458855724,0.0831849391579689,0.0873639630061215,0.0344486494284534,0.0720875149845724,0002SET_0000_DJI_6371.T,-0.6336461582360806,5.517927069591408,-0.1296382097324031,-0.4343993000403691,-0.0958062491113483,0.8251401665412238,0.3943118906595346,-0.012409005990793,-0.1721380740263924,0.4118395289174596,2.4004325321606435,0.9521653585259202,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.626
10556,-19.8581912222222,-43.9802331666667,843.516,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6381.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6381.TIF,0.035632307979919,0.0872512076345918,0.0866856694932583,0.0338740169993865,0.0738976467647149,0002SET_0000_DJI_6381.T,-0.5851307150630036,5.588656494376217,-0.1040662180325293,-0.4380539965744999,-0.0796348152880325,0.8524782377145054,0.3907683611074947,-0.1076491741632962,-1.4567334533133902,0.4200636627015359,2.448654397682104,1.0065240096158856,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.249
10586,-19.8580870555556,-43.9800463055556,843.424,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6391.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6391.TIF,0.0346108517241785,0.0846273388995614,0.0882527433800144,0.0346617253868749,0.0732171954074282,0002SET_0000_DJI_6391.T,-0.633860078236655,5.587834670243771,-0.1260967471406152,-0.4360025189123695,-0.093116700764833,0.829630814898938,0.392755217111181,0.0031048715033183,0.0424063157027632,0.4194670089653708,2.4451099780489454,0.9589202064252882,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.829
10616,-19.85798225,-43.9798644166667,843.357,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6401.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6401.TIF,0.0340226842522153,0.0838904499832285,0.0877342452213237,0.0356614649421008,0.0726927409650657,0002SET_0000_DJI_6401.T,-0.6402583485944644,5.622307081119402,-0.1275642815686993,-0.4219983029414721,-0.0937591898583838,0.8285560647576851,0.4064714394264068,0.0981847702719348,1.3506819108543446,0.4229195165946435,2.4657210865943413,0.956188199620358,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.979
10646,-19.8579038888889,-43.9797284444444,843.329,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6411.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6411.TIF,0.0342048334175604,0.085894705373823,0.0851807411214411,0.0334388499178424,0.0731748498279542,0002SET_0000_DJI_6411.T,-0.5934697311321817,5.690516892231589,-0.0999661731785789,-0.436200215750729,-0.0758160240602022,0.8590539230414743,0.3925635005942136,-0.049005231205939,-0.6697004684144652,0.4303919272000661,2.5111861918826235,1.0083817567560724,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.926
10676,-19.8578121666667,-43.9795683611111,843.285,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6421.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6421.TIF,0.0347934543650819,0.0876411781251351,0.0866110336022526,0.0325864903940396,0.0722339339484889,0002SET_0000_DJI_6421.T,-0.5912469497293266,5.699378115711207,-0.1174267391615071,-0.4532354481616036,-0.0905102621470905,0.8340038323547986,0.3762394817234011,-0.1406051971131548,-1.9465255376153612,0.4316403184717848,2.5188984458263577,1.0118939178998057,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,76.846
10945,-19.85828375,-43.9782588611111,841.533,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6511.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6511.TIF,0.0346769824829806,0.085938664719266,0.087996351920468,0.0332447466363081,0.0725566294821251,0002SET_0000_DJI_6511.T,-0.6204351628183267,5.638436780052205,-0.1280076241887073,-0.4515927844263158,-0.0961659030150749,0.8245413349374134,0.3777968735153367,-0.0901420255417572,-1.242367874378239,0.4250002667591754,2.478262483232056,0.97661622151039,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.626
