,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
10044,-19.8558396666667,-43.9788762777778,844.774,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6211.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6211.TIF,0.0349102390610257,0.0869612996007347,0.0913527829864971,0.0383401581548694,0.071363680876184,0002SET_0000_DJI_6211.T,-0.6490535926281688,5.656737827503456,-0.1640178037448958,-0.4087548972603177,-0.1228462174988156,0.7811878143518879,0.4196933788052902,0.1828750237333588,2.5625783520142,0.4270977548266653,2.4909969664979914,0.9519283021031608,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,19.28
10074,-19.8561704444444,-43.9791256388889,844.126,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6221.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6221.TIF,0.0358419401949341,0.0907945821481339,0.0937154487758511,0.0375200554403115,0.0729786157166121,0002SET_0000_DJI_6221.T,-0.6374114755712488,5.716019629682403,-0.1637508096049995,-0.4282026702391313,-0.1244005485280885,0.7787255641400446,0.4003614764738745,0.0910672918765334,1.247862692136593,0.4339399166721344,2.533193840911738,0.9688326026725504,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.816
10104,-19.8563291111111,-43.9792481666667,844.075,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6231.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6231.TIF,0.0360920448048288,0.0926335620977952,0.0943845926012546,0.0379266362894061,0.0766090160624017,0002SET_0000_DJI_6231.T,-0.6292810777899822,5.764418027724275,-0.1380888928517498,-0.4267057058211151,-0.1039546254258975,0.8116686627662932,0.4018307993300801,0.1026747001271413,1.3402430341032954,0.4392406348158677,2.566592239334737,0.981447920097966,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,47.617
10134,-19.8565268055556,-43.9793992222222,843.886,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6241.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6241.TIF,0.0374512008308575,0.0920972875379913,0.0938253624442262,0.037698996563119,0.0760866859201485,0002SET_0000_DJI_6241.T,-0.6121153306509016,5.596824031750247,-0.136926927881801,-0.4267374219096002,-0.1043991682451929,0.8109394297877365,0.4017996369108501,0.0133538641038118,0.1755085524138415,0.421819562660941,2.4591277581174054,0.9815820066001648,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,74.687
10164,-19.8567004722222,-43.9795306111111,843.85,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6251.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6251.TIF,0.0359929223555253,0.0888646988025827,0.0889003698643859,0.0396754640287665,0.079357821007253,0002SET_0000_DJI_6251.T,-0.595370807775955,5.618245516978208,-0.076427444064861,-0.3828472609909395,-0.0567137255410807,0.8926601894717683,0.4462913269010004,0.2046436533794937,2.57874587258123,0.4234565415923272,2.468949254100814,0.9995987523802476,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,98.387
10226,-19.8571199166667,-43.9798473055556,843.601,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6271.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6271.TIF,0.0363649577525121,0.0924888827350375,0.0906611706519903,0.0381132580975189,0.0780817592797547,0002SET_0000_DJI_6271.T,-0.5870566417698676,5.728829077420038,-0.0976254283507449,-0.4080617018824994,-0.0745477832897878,0.8612480813806982,0.420392300512195,0.0984932504170496,1.2614117730642285,0.4355626869185038,2.5433518544002256,1.020159811194839,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,81.211
10256,-19.8572795833333,-43.9799675833333,843.422,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6281.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6281.TIF,0.0379265547261023,0.0895721436565478,0.0924438051521352,0.0386244962974097,0.0795522313847696,0002SET_0000_DJI_6281.T,-0.6086406800206979,5.442041596506021,-0.1011114147116647,-0.4106203274133631,-0.0749527374405483,0.8605469155434496,0.4178159502829334,0.0379022691213839,0.4764450784298226,0.4050675778308445,2.3617263498733068,0.968936139194384,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,59.453
10286,-19.8574388611111,-43.9800881944444,843.296,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6291.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6291.TIF,0.0366619694966471,0.0903587805312504,0.0926356364644813,0.0390016427383107,0.079837371899501,0002SET_0000_DJI_6291.T,-0.6194601857035444,5.60870476563885,-0.1007572743994143,-0.407437726235176,-0.074204449069336,0.8618429682848086,0.4210220194607812,0.1306359623688084,1.6362758349968305,0.4227404658121598,2.464646110720105,0.9754213818771148,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,37.709
10316,-19.8575737222222,-43.9801907222222,843.253,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6301.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6301.TIF,0.0360176810137287,0.0933489806312503,0.0918719787421681,0.0388227417750054,0.077218892180904,0002SET_0000_DJI_6301.T,-0.5983385929952098,5.80162552470361,-0.1132678726879153,-0.4059019121601926,-0.0866580583639581,0.8405053775712515,0.422574350814393,0.1549044482083949,2.006043389556712,0.4431690428470351,2.591754327427934,1.0160767397121957,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,19.275
10346,-19.8577161944444,-43.9802959722222,844.514,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6311.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6311.TIF,0.0373936855767593,0.0918381434058798,0.0941126431658029,0.0381289545627301,0.08093457265982,0002SET_0000_DJI_6311.T,-0.6175969535705166,5.592228304325209,-0.1019723284095377,-0.4233440125095639,-0.0752829483395526,0.85997555628348,0.4051416821388858,0.0417375695567114,0.5156951866804889,0.4212929450718717,2.455979986710871,0.9758321551343956,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,0.022
10376,-19.8578028333333,-43.9803611944444,844.19,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6321.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6321.TIF,0.0365322291458988,0.0890432857762932,0.091786682249821,0.0372057093282343,0.0794259299599124,0002SET_0000_DJI_6321.T,-0.6205347502869565,5.56723655145789,-0.0984328218567724,-0.4231332736284597,-0.0721953373082517,0.8653317454457539,0.405349756808612,0.0393551314586985,0.4954947518847028,0.418163179843864,2.4373898844409667,0.9701111707463076,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,11.82
10496,-19.8583912777778,-43.9805781111111,843.482,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6361.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6361.TIF,0.0371925010776579,0.0913293447919086,0.0935913672172684,0.0364702891515029,0.0768929378225039,0002SET_0000_DJI_6361.T,-0.6175328014025916,5.592483360127172,-0.1299267784537681,-0.4391846118260005,-0.0979470185884203,0.8215815209110067,0.3896757813873865,-0.0409408183278205,-0.5324392523839627,0.4212267832598108,2.4555849202292968,0.9758308646126664,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,80.676
10526,-19.8582743333333,-43.9803746388889,843.723,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6371.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6371.TIF,0.036278006907962,0.087601916021359,0.0916235047008515,0.0359689538057052,0.0754027040811912,0002SET_0000_DJI_6371.T,-0.6317841013819289,5.533061645417625,-0.1309397054510196,-0.4361899719354206,-0.0971153014724012,0.8229624519099021,0.3925734332379334,-0.01785865727705,-0.2368437245674961,0.4143036894096194,2.414738942070515,0.9561074563495155,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.626
10556,-19.8581912222222,-43.9802331666667,843.516,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6381.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6381.TIF,0.0372943493008487,0.0917127837762143,0.0909978697612155,0.0354052828114006,0.0774055923909136,0002SET_0000_DJI_6381.T,-0.5855619930958285,5.597545588061049,-0.1053606653066423,-0.4398038009208517,-0.0807125767878998,0.8506308179964108,0.3890781498985243,-0.1107410101689132,-1.430659035714747,0.4218250043806376,2.459160315048779,1.0078563818787711,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.249
10586,-19.8580870555556,-43.9800463055556,843.424,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6391.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6391.TIF,0.0362053092137124,0.0886413855605655,0.0925941074175683,0.0362888048750211,0.0767442934366477,0002SET_0000_DJI_6391.T,-0.6361452706008012,5.585553774043138,-0.1269542138025918,-0.4368717430494057,-0.0935984626107681,0.8288248094509593,0.3919126809157605,0.0048771383380325,0.0635505015374029,0.4200037208967143,2.4482979840700674,0.957311302336148,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.829
10616,-19.85798225,-43.9798644166667,843.357,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6401.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6401.TIF,0.0358603718721089,0.088496312891881,0.09250009871275,0.0377143711742052,0.0766634170850468,0002SET_0000_DJI_6401.T,-0.6400235782686202,5.6170796220719925,-0.1273488567000545,-0.4207345588098362,-0.0936175956914549,0.8287928137581511,0.4077224965059063,0.1050935541012331,1.3708435926440288,0.4232658752496266,2.4678024312600817,0.9567158751548756,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.979
10646,-19.8579038888889,-43.9797284444444,843.329,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6411.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6411.TIF,0.0360057855934015,0.0907335052342492,0.0899836815476412,0.0350633523050505,0.0769966231646168,0002SET_0000_DJI_6411.T,-0.5949058819548907,5.6955059882751975,-0.1024706568753422,-0.4391973767829482,-0.0777759892425865,0.8556731825186715,0.3896634556620854,-0.0574773279478823,-0.7464915419082381,0.4318133649277746,2.5199701586535364,1.0083328851821982,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,62.926
10676,-19.8578121666667,-43.9795683611111,843.285,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6421.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6421.TIF,0.0366814473219744,0.0921165714660689,0.0911640449929757,0.0344099777390629,0.0758737633022188,0002SET_0000_DJI_6421.T,-0.5914527299908241,5.679440048381549,-0.11871519325091,-0.4519570689793051,-0.0915378491062061,0.832277278921366,0.3774511951692603,-0.1365424515859159,-1.7996003577948656,0.4304035470865542,2.511257820813562,1.0104484884711575,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,76.846
10945,-19.85828375,-43.9782588611111,841.533,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6511.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6511.TIF,0.036630495484362,0.090680147426202,0.0928877842803992,0.0350034802925157,0.0760836909666357,0002SET_0000_DJI_6511.T,-0.6203925599241105,5.625508643479629,-0.1319928399510826,-0.4526056113463621,-0.0994492904154151,0.8190925379053375,0.3768362068671068,-0.0965448607870115,-1.268929774047745,0.4245493597876966,2.475537014368655,0.9762332919091596,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.626
10975,-19.8584725833333,-43.9781274444444,841.315,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6521.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6521.TIF,0.0363326126305814,0.0919817249141782,0.0910932917513925,0.0330834741101994,0.0374565510663564,0002SET_0000_DJI_6521.T,-0.5953430333243316,5.711550639054583,-0.4180105022661721,-0.4671551657727272,-0.4172447006495325,0.4111889069568486,0.3631823318064875,-0.1012484248593877,-2.703089899548424,0.4336936413219205,2.5316573253187022,1.0097530031652646,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,70.531
11005,-19.8586549722222,-43.97799925,841.104,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6531.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6531.TIF,0.0370172484517365,0.0908392397732844,0.0928637842949319,0.0320383773298842,0.0389160551991704,0002SET_0000_DJI_6531.T,-0.6147842714511548,5.590753266536634,-0.4219397063433829,-0.4869844218369608,-0.4093777113621077,0.4190660061361969,0.3450040031551106,-0.1633747927387939,-4.19813344139456,0.4209562773758024,2.453970610260825,0.9781987721368576,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,46.219
11035,-19.8588148333333,-43.9778864722222,840.862,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6541.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6541.TIF,0.037499578451713,0.092783299734893,0.0939596908488406,0.0314682340961502,0.0394808093836795,0002SET_0000_DJI_6541.T,-0.6085158919595383,5.619789848963437,-0.4181584120910365,-0.4982260272590607,-0.4082634685139192,0.4201887961423264,0.3349120650766647,-0.2017908243034111,-5.111111637615693,0.42433604517085,2.474249140010122,0.9874798320075344,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,24.886
11065,-19.8590025,-43.9777555,840.859,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6551.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6551.TIF,0.0375630206309602,0.0925777311377605,0.0911759961157371,0.0318755385808402,0.0386197524308182,0002SET_0000_DJI_6551.T,-0.5791130850355145,5.604745573442656,-0.4038415559356771,-0.4819156273111184,-0.404914985840757,0.423573682505152,0.349604500513249,-0.1834473675923483,-4.750091754756021,0.4227323859675372,2.4645976170898263,1.015373947987846,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,0.076
11095,-19.8591770277778,-43.9776356666667,841.17,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6561.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6561.TIF,0.0363688853869631,0.0924633665103318,0.0938126248213322,0.0318196073117265,0.0385213542382771,0002SET_0000_DJI_6561.T,-0.6212594414670201,5.727360570381201,-0.4291725850382039,-0.4934483488596151,-0.4178161268629984,0.4106201517294895,0.3391825713471668,-0.1514325458220392,-3.9311324541017,0.4354071305691935,2.5423755918424846,0.9856175188193478,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,23.177
11125,-19.8593125833333,-43.9775406666667,841.075,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6571.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6571.TIF,0.0360966232638807,0.0911343803275696,0.0928483715134116,0.0315821083408066,0.0381232098481508,0002SET_0000_DJI_6571.T,-0.6227260013788956,5.702242283023788,-0.4301244203102257,-0.4923734381188924,-0.4178399702923765,0.4105964297138377,0.3401471434126842,-0.1509707653754526,-3.960074872414648,0.4325813324590276,2.524734229607599,0.9815398896296804,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,41.229
11155,-19.859503,-43.9774069444444,840.891,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6581.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6581.TIF,0.0368650115956181,0.0900840527226385,0.0915940300106305,0.0311920313094287,0.0386919543248875,0002SET_0000_DJI_6581.T,-0.6075328180840023,5.575434115816464,-0.416718909822915,-0.4919287910356165,-0.4060457919211581,0.4224287796966338,0.3405465542438576,-0.1908859254573276,-4.933478517381214,0.4192157020834927,2.443619269967793,0.9835144573525508,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,66.604
11185,-19.8596308055556,-43.9773209722222,840.816,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6591.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6591.TIF,0.03637995268037,0.0910098863318293,0.0463525597750083,0.0309936855337725,0.0387775085426241,0002SET_0000_DJI_6591.T,-0.1095771843761828,5.666270002784065,-0.0594635434907707,-0.1985729776528942,-0.0889820880223026,0.8365774992977106,0.6686510018910158,-0.1852390050539349,-4.776970259714361,0.4288405894462881,2.501649387271927,1.963427408833173,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,83.419
11471,-19.8611001111111,-43.9762987777778,841.207,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6691.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6691.TIF,0.0359060692746832,0.0916861568214933,0.0448200117592107,0.0301622646135016,0.0391876789309561,0002SET_0000_DJI_6691.T,-0.097222337521272,5.745913773715493,-0.0441432287889472,-0.1954828241390038,-0.0670454428872173,0.874334418774508,0.6729642280226116,-0.2078343812089013,-5.303564458999475,0.4371746559603418,2.553500248665196,2.04565222593123,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,87.011
11501,-19.8611875,-43.9762362777778,841.211,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6701.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6701.TIF,0.0362939273936937,0.0915973567264072,0.0451559331655025,0.0305193124466293,0.0387024284880651,0002SET_0000_DJI_6701.T,-0.0967495797753071,5.699919246578279,-0.0504608638644757,-0.1934135872368645,-0.0769571996183024,0.8570840147675732,0.6758649485721391,-0.2017681147014218,-5.213319230436465,0.4324253189981175,2.523765359775388,2.028467807113867,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,75.911
11531,-19.8613016388889,-43.9761574722222,841.201,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6711.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6711.TIF,0.0363843975689243,0.0890366214132217,0.0449775695729541,0.0317960244099189,0.0383463841152359,0002SET_0000_DJI_6711.T,-0.0965127816805696,5.582929608214686,-0.0528714047416738,-0.1716937358172369,-0.0795831830368135,0.8525668345204303,0.7069306926054642,-0.1520880664524998,-3.966164475780957,0.4198038277124233,2.447109952681128,1.9795783155602336,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,62.006
11561,-19.8614284722222,-43.9760681388889,841.279,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6721.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6721.TIF,0.0358325276483412,0.0889624075706571,0.044669849506199,0.03117780713387,0.03800499698645,0002SET_0000_DJI_6721.T,-0.0993377101540207,5.6399964294604565,-0.0534064343881671,-0.1778834438663644,-0.0806152391264688,0.8507975156973812,0.6979608724570102,-0.158347532843167,-4.166492445707153,0.4257374694660493,2.4827276614067006,1.9915537785349255,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,47.274
11591,-19.8615806388889,-43.9759611111111,841.209,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6731.TIF,0.0353569668960343,0.0458170684083729,0.0444524518868296,0.030692454956745,0.0376467579295302,0002SET_0000_DJI_6731.T,-0.1985173933374824,3.184391051666612,-0.0838407741068639,-0.1831128350285681,-0.0828959739383903,0.8468994696934637,0.6904558388564069,-0.1618181238090813,-4.298328268053883,0.1288601887674135,1.2958427272083632,1.030698340892814,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,32.553
11621,-19.8617147222222,-43.9758675,841.233,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6741.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_6741.TIF,0.0358053218289156,0.0915842004517797,0.0455116378687103,0.0308309256033433,0.0375390242504766,0002SET_0000_DJI_6741.T,-0.1059824291953633,5.752778650279316,-0.0625845318790544,-0.1923004887141509,-0.0959969904489396,0.8248225291027167,0.6774294894040688,-0.1691567023305417,-4.506156079120625,0.4378608038105255,2.557837655792785,2.0123248632795248,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,26.641
11651,-19.86186225,-43.9757659166667,841.232,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_6751.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_6751.TIF,0.0360215481791107,0.0894826511165656,0.0457861480655492,0.0304209863722175,0.0382862968158557,0002SET_0000_DJI_6751.T,-0.1091228273256961,5.641307812892052,-0.0597577713875895,-0.2016236643286909,-0.0892070078403573,0.836198248453737,0.6644146244551006,-0.1956767786919623,-5.110882873658486,0.425970630763561,2.4841422881556654,1.954360759687817,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,32.61
