,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
5096,-19.8579701111111,-43.9798654444444,840.532,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4291.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4291.TIF,0.059769670572717,0.0821209223355159,0.0927777986959815,0.0866538260739081,0.0792662209511508,0001SET_000_DJI_4291.T,-0.4019454139641226,3.321646214136704,-0.0952253244411295,-0.034129839875925,-0.0785355850935323,0.8543662607354368,0.9339931243449664,0.4114489392160319,5.190722280927137,0.1575245497582385,1.373956415496818,0.8851354902762186,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.16
5126,-19.8578874722222,-43.9797218055556,840.508,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4301.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4301.TIF,0.0640798854584151,0.1617434769902496,0.0938811293468664,0.0872466047742347,0.0801266917142889,0001SET_000_DJI_4301.T,-0.1842500510252281,5.609450480732085,-0.0609079480680579,-0.036628982330204,-0.0790449391797365,0.8534909227416895,0.9293305841249644,0.3320255361658186,4.143756956168064,0.4324778024418793,2.524091231330519,1.722853976251707,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.005
5156,-19.85781325,-43.9795952777778,840.475,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4311.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4311.TIF,0.0618815709010714,0.1677862353848457,0.097254403561207,0.0876448702589755,0.0811338072745439,0001SET_000_DJI_4311.T,-0.2108208255522398,5.8856356185608965,-0.0701909272673345,-0.0519717200813721,-0.090368058579308,0.8342430193763143,0.9011917923471326,0.3854033661274911,4.750219163552222,0.4611210695848763,2.711408791691497,1.7252302131414494,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.077
5186,-19.8577453888889,-43.9794764166667,840.525,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4321.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4321.TIF,0.0626777526494997,0.1652028677572746,0.0991695854781069,0.0857037722685737,0.0801190747764384,0001SET_000_DJI_4321.T,-0.2208910373288621,5.77661354091057,-0.0835986433057042,-0.0728380409901165,-0.1062560826469533,0.8078996638956993,0.8642142835970009,0.3434325398246566,4.286526532950603,0.4499071264803661,2.635749700234239,1.6658622395244909,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,85.777
5216,-19.8576895555556,-43.979378,840.632,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4331.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4331.TIF,0.063339956499294,0.1675506057136506,0.1004088968651596,0.0873567678265775,0.079009359737921,0001SET_000_DJI_4331.T,-0.2212402647425674,5.788545331328202,-0.0926825978599434,-0.0695128636005434,-0.1192717928063468,0.7868760857319615,0.8700102336936341,0.3429411273000024,4.3405126739105295,0.4513421779372936,2.6452592482522177,1.668682865211202,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.052
5485,-19.8582966666667,-43.978269,840.195,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4421.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4421.TIF,0.0632918174578848,0.1623695628682659,0.1967171261763353,0.0860320406141645,0.0800989005291885,0001SET_000_DJI_4421.T,-0.8217384241324925,5.672809448947963,-0.5167841545531509,-0.39146034210662,-0.4212842263327657,0.4071780738469543,0.4373388442907925,0.3345133742282972,4.176254255904532,0.4390549471388636,2.5654116027922367,0.8253961717736737,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.024
5515,-19.858485,-43.9781373055556,840.354,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4431.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4431.TIF,0.061839057458806,0.1679740584214515,0.1940138378738909,0.0875574031123596,0.079625076882141,0001SET_000_DJI_4431.T,-0.7868761501460825,5.892572415737973,-0.4977468781692658,-0.3780799288615192,-0.41802811962522,0.4104092664457127,0.4512946296607563,0.3782136160929636,4.749930937621395,0.4618317825599927,2.716310133500129,0.8657839062522681,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,69.965
5545,-19.8586233333333,-43.9780401111111,840.349,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4441.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4441.TIF,0.0617373076451331,0.1662668662344352,0.0990371796874511,0.0873488512972011,0.0814898159447503,0001SET_000_DJI_4441.T,-0.2243373733268384,5.860446302661109,-0.0769607127980442,-0.0627103239899585,-0.0972007742180073,0.8228204417969284,0.8819803994102327,0.3870207121466268,4.749313857930726,0.4584545835749242,2.6931343878832465,1.6788328056105046,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,51.534
5575,-19.8588401944444,-43.9778911111111,840.241,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4451.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4451.TIF,0.0615197950169267,0.1655328304459943,0.0986945233805201,0.0865775885355474,0.0808630824630804,0001SET_000_DJI_4451.T,-0.2245761657275702,5.857627296824891,-0.0785343965130747,-0.0654007487670996,-0.0993076335233126,0.819326946352535,0.8772278903637293,0.3804282450011497,4.704597368951914,0.4581010028710437,2.6907246748863387,1.6772240725838132,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,22.877
5605,-19.8590393888889,-43.9777534722222,840.212,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4461.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4461.TIF,0.0651066002246031,0.1621188737391641,0.0975507767254212,0.0862160360122345,0.0800002960146584,0001SET_000_DJI_4461.T,-0.2001258444036448,5.555585530976612,-0.0772381740682884,-0.0616800201534109,-0.0988475059030214,0.8200887650524545,0.8838067610154361,0.3008535570930786,3.760655548548888,0.4269427710822173,2.490052823828775,1.6618921876499708,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,4.166
5635,-19.8592928333333,-43.9775788888889,840.097,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4471.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4471.TIF,0.0639129654241553,0.0827932724334942,0.0939431138897453,0.0887583700962453,0.0799845479940295,0001SET_000_DJI_4471.T,-0.362712423158687,3.088394140384519,-0.0951463693674698,-0.028378224852829,-0.08025500799892,0.8514146985579164,0.9448097515738624,0.350311087195599,4.37973453599748,0.1286946436978273,1.295406524858308,0.8813128392855178,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,37.268
5665,-19.8594914722222,-43.9774403333333,840.371,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4481.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4481.TIF,0.0637815191936377,0.0821355387762167,0.0921609497183934,0.0870244640064137,0.0806425442058592,0001SET_000_DJI_4481.T,-0.3455195028558491,3.066356334801961,-0.078938032830362,-0.028665758027985,-0.0666560915578664,0.8750185892427347,0.9442661373643096,0.3376907429182842,4.187501104333324,0.1257839202485211,1.2877639136637222,0.891218450191645,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,63.656
5921,-19.8610541666667,-43.9763513333333,839.813,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4571.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4571.TIF,0.060772251256362,0.1594935905619209,0.1874457215539403,0.0781786480122576,0.075680288300979,0001SET_000_DJI_4571.T,-0.7942229518520953,5.765309803467668,-0.5074115547392348,-0.4113593708293078,-0.424760111380041,0.4037450824355085,0.4170735259474062,0.2772669952091434,3.66366198429977,0.448191778128735,2.624447626419371,0.8508787996850824,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,94.497
5951,-19.8612051944444,-43.9762461666667,840.038,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4581.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4581.TIF,0.0612327642870978,0.1549690482955175,0.1831787568445875,0.0785615232319152,0.0737586250368481,0001SET_000_DJI_4581.T,-0.7869054749884337,5.6267841919094055,-0.506101824497552,-0.3996986385973693,-0.4258630293751168,0.4026592728731442,0.4288790064154019,0.2656969148709399,3.6022487504099203,0.4335591958675234,2.53081908190401,0.8459990173805815,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,75.618
5981,-19.8613529166667,-43.976144,840.066,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4591.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4591.TIF,0.0602263175843523,0.1569652735302731,0.1850756675658289,0.0656307486055659,0.0722173216775569,0001SET_000_DJI_4591.T,-0.7953947212241029,5.740462668567566,-0.519625761333963,-0.4764334347095639,-0.4386374701469765,0.3902043019883755,0.3546157605089926,0.098741037906306,1.367276376534356,0.4454083855155594,2.606257194961809,0.8481140475932238,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,58.0
6011,-19.8615287777778,-43.9760211666667,839.971,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4601.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4601.TIF,0.0597958751906736,0.1509692146299034,0.1794117222981049,0.079352660524664,0.0752396646834605,0001SET_000_DJI_4601.T,-0.792319463280418,5.621497369170227,-0.494256699263267,-0.3866801940898205,-0.4090771263782104,0.4193687219525412,0.4422936222239375,0.3101070224707535,4.1215896399246255,0.4325827370977095,2.524742955070088,0.8414679525736768,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,39.409
6041,-19.8616741944444,-43.9759217777778,839.998,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4611.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4611.TIF,0.0591498729592238,0.1555183421532732,0.1822935883938587,0.0780832282988395,0.0741821911216686,0001SET_000_DJI_4611.T,-0.7918275987874726,5.7765142533913005,-0.5036208887074142,-0.4002290273715509,-0.4215267323737481,0.4069380156223187,0.4283377653970744,0.3040994718546944,4.099359526276746,0.4489182021825981,2.6292252945409205,0.8531201976081814,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,29.925
6071,-19.8618056388889,-43.9758305833333,839.854,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4621.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4621.TIF,0.0581598295304398,0.0802207060020992,0.0927706738880503,0.0768674287374641,0.0733210334275429,0001SET_000_DJI_4621.T,-0.4314452724550294,3.3407276091233165,-0.140551851354369,-0.0937480725405983,-0.1171018154660236,0.7903471038274662,0.8285746509745395,0.3068182268092816,4.18458677498708,0.1594218174309057,1.379314668728751,0.864720526865035,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,30.522
6101,-19.8619301666667,-43.975739,839.654,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4631.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4631.TIF,0.0604371609913993,0.0807267989153797,0.0964953838387754,0.0793452227252737,0.0752688338324991,0001SET_000_DJI_4631.T,-0.4466697965464161,3.213167309999505,-0.1503680544261705,-0.0975324269440281,-0.1235795807418985,0.7800252285462521,0.8222696212892814,0.2967818652911266,3.942958196370833,0.1437310056857228,1.3357146098716943,0.83658715789201,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,38.953
6131,-19.8620819722222,-43.9756376666667,839.61,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4641.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4641.TIF,0.0629534357625003,0.0795294738755134,0.0949768719542286,0.0833127744116055,0.0766925929126492,0001SET_000_DJI_4641.T,-0.4026612352780584,2.995965893535212,-0.1283261205714545,-0.0654221811550931,-0.10650862723757,0.8074870369452576,0.8771901274212918,0.2977049480681458,3.8817953176680806,0.1163370270520549,1.2633063297061065,0.8373562135615539,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,54.72
6161,-19.8622275277778,-43.9755377222222,839.882,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4651.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4651.TIF,0.0610974169652504,0.0806382179617927,0.0966762920752098,0.080969282028608,0.0770972204345369,0001SET_000_DJI_4651.T,-0.4412160388615863,3.166207487375313,-0.1381379612173819,-0.0884176829388525,-0.1126700574667542,0.7974780453366865,0.8375298668428196,0.3096950131396819,4.016941355267708,0.1378679469464451,1.3198302312462125,0.8341054071360102,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,71.856
6191,-19.8621995833333,-43.9754310833333,840.132,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4661.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4661.TIF,0.0596328528279415,0.080282007177821,0.0930661868869015,0.0752183685689432,0.0712026333439195,0001SET_000_DJI_4661.T,-0.4164486568566564,3.245068754327296,-0.1562632699777674,-0.106057375673083,-0.1330961865572578,0.765075219321582,0.8082244592265522,0.2474045815376125,3.4746549378674096,0.1475837116159716,1.3462714488850374,0.8626334640247326,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,71.545
6221,-19.8619931111111,-43.9753130277778,839.663,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4671.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4671.TIF,0.0588771219063803,0.0775343071612779,0.086036631388223,0.0732568761618205,0.0710813925583611,0001SET_000_DJI_4671.T,-0.3502902195972245,3.1636811632597936,-0.1096333271491811,-0.0802277219138239,-0.0951847436354359,0.8261759138107188,0.851461464492532,0.2369803977383175,3.333930149775073,0.1367714229109343,1.3168834455693017,0.9011778577362,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,57.018
6251,-19.8617780277778,-43.9754424722222,839.95,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4681.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4681.TIF,0.0573426284389007,0.0768798827169102,0.0884099854684287,0.0728341022550408,0.0689276937624494,0001SET_000_DJI_4681.T,-0.4041025549417825,3.235689530715325,-0.1451492118439318,-0.0965981663780456,-0.1238247049353695,0.7796369764936061,0.8238221267556926,0.2556666715542522,3.709201013389121,0.1455587003235982,1.3407108256090263,0.8695837049352766,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,30.136
6281,-19.8615765555556,-43.9755620555556,839.758,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4691.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4691.TIF,0.0595470166662855,0.0788727743698869,0.0867055033496641,0.0725170895033444,0.0658719778276389,0001SET_000_DJI_4691.T,-0.3443328436250308,3.1838025005086656,-0.1505097310584792,-0.0891105564360341,-0.1365439077986584,0.7597208398870806,0.8363608617886575,0.1978530480509418,3.0035996272746743,0.1396170125596499,1.324546195351938,0.9096628394141312,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,9.318
6311,-19.8613907777778,-43.9756724166667,839.824,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4701.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4701.TIF,0.0582121970034965,0.0780459309746699,0.0895514555018965,0.0693160598983665,0.0672000228621647,0001SET_000_DJI_4701.T,-0.4015489098153146,3.2332915211582307,-0.1640374264008186,-0.1273727706545128,-0.1425915268742777,0.7504068190241928,0.7740361059446828,0.1849250107945277,2.7518593434682472,0.1455600063311562,1.3407144033746414,0.87152051898271,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,22.276
6341,-19.8612076111111,-43.9757800833333,840.067,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4711.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4711.TIF,0.0279496033927518,0.0763083677234189,0.0872967119348123,0.0326401368989373,0.0636862813233571,0001SET_000_DJI_4711.T,-0.7777274014976339,6.038931218520714,-0.2264616351026722,-0.4557112811229281,-0.1563780800866966,0.7295381453875837,0.3738988121718823,0.3274466203807145,5.141556604917088,0.4638375734051334,2.7302128996652604,0.8741264823399213,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,44.643
6371,-19.8609834722222,-43.975913,840.328,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4721.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4721.TIF,0.027793533618269,0.0734808243497185,0.0836277245336206,0.0328709671918797,0.0620123056921464,0001SET_000_DJI_4721.T,-0.7598470949321283,5.918268018653999,-0.213434271766075,-0.4356852131982422,-0.1484167423473244,0.7415280762208922,0.3930630347196004,0.3446401582496242,5.557609161648564,0.4511239730188278,2.6438100803928988,0.8786658343212151,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,72.836
6401,-19.8607726944444,-43.9760386666667,840.153,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4731.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4731.TIF,0.0281928875034991,0.0749679130571873,0.0842612530996125,0.0335934984757331,0.062375466725522,0001SET_000_DJI_4731.T,-0.7478981781624775,5.93779364987147,-0.2121521571676418,-0.4299169439213238,-0.149251745403126,0.7402627474787561,0.3986826357307946,0.3556820185308156,5.702274262667476,0.4534185979506028,2.659107303141007,0.8897080247377909,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,99.556
6655,-19.8591896944444,-43.9769792777778,839.683,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4811.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4811.TIF,0.0312715898864229,0.0823089416210919,0.0480254059158126,0.0277493615240375,0.0374823935272493,0001SET_000_DJI_4811.T,-0.2035479463035214,5.88257683861961,-0.0928241156176113,-0.2675830632917507,-0.1232988389039727,0.7804701035313486,0.5778058715980762,-0.1521394594808136,-4.058957957693121,0.4493494708755807,2.632067698509558,1.7138624869798609,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,83.87
6685,-19.8590371111111,-43.9770700833333,839.88,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4821.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4821.TIF,0.0320493890327965,0.080334625824696,0.0964630444154673,0.0282241848888181,0.0384274193741548,0001SET_000_DJI_4821.T,-0.8018168345394736,5.694003824622515,-0.5164046249362423,-0.5472802620396657,-0.4302426087868304,0.3983641570407784,0.2925906502313596,-0.1625004898103109,-4.228764055897134,0.4296450598701883,2.506588370295879,0.8328020985808199,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,71.841
6715,-19.8588873333333,-43.9771590277778,839.889,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4831.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4831.TIF,0.0312786349494476,0.0799411832676242,0.0955561455767869,0.0284330839308363,0.037826427637364,0001SET_000_DJI_4831.T,-0.804060035140503,5.771356427486994,-0.5190596322208484,-0.5413620353356877,-0.4328130470742651,0.3958555193811943,0.2975536922215858,-0.1210291396713937,-3.199592116698966,0.4375348665217212,2.555775960070662,0.8365886127479383,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,63.721
6745,-19.8587620555556,-43.9772333333333,839.725,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4841.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4841.TIF,0.0324941956139972,0.0808495740402751,0.0962388161754266,0.0284508199976108,0.0392516395058925,0001SET_000_DJI_4841.T,-0.7884348349154582,5.663850025793336,-0.5027817306885034,-0.5436538132467028,-0.4205991955888836,0.4078566327576557,0.2956272856240242,-0.1716727289140318,-4.37364479739146,0.426625817844018,2.4881235713817254,0.8400931895598176,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,60.826
6775,-19.8586238611111,-43.9773149166667,839.614,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4851.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4851.TIF,0.0321957653169984,0.0846619378772557,0.0991156245005749,0.0279592406986635,0.0387894898264367,0001SET_000_DJI_4851.T,-0.790436184919344,5.874369164828252,-0.516235840900084,-0.5599563980677579,-0.4374466818619072,0.3913559544409843,0.2820871163304966,-0.1825574984675738,-4.706365030435464,0.4489748739374253,2.62959855259464,0.8541734797500533,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,62.417
