,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
12230,-18.5930938,-45.2191936,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0282,0.0115453336758733,0.016197972837043,0.0053457407918638,0.0038671858094496,0.0008851488387363,0000SET_001_IMG_0347,1.497163763820312,7.934819187019264,1.1815754119417756,0.3739697360999161,0.3827388122192492,3.663761808340164,-0.1607808337860091,-0.1604870033593251,-0.7158836406315704,0.1655802017343403,0.7234143891404994,-0.1522198350175111,-171.97089162409202,0.1677031235986091,1.4029887131709746,3.030070754963701,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,58.679
12294,-18.5924841,-45.2182236,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0287,0.0111685179778271,0.0159130614364582,0.0056538829775921,0.0033898125437754,0.0008458425501304,0000SET_001_IMG_0348,1.6736613741274555,11.297662077394914,1.212804194845174,0.4875699006717062,0.3465477100214352,3.727421208094137,-0.1775391440030082,-0.2503479278429255,-0.7397297635037883,0.1496038304087134,0.5995547762856365,-0.1737903365833497,-205.4641689006509,0.17519448869841,1.424814059309432,2.814536752799104,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,88.892
12295,-18.5924841,-45.2182236,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0287,0.0111685179778271,0.0159130614364582,0.0056538829775921,0.0033898125437754,0.0008458425501304,0000SET_001_IMG_0348,1.6736613741274555,11.297662077394914,1.212804194845174,0.4875699006717062,0.3465477100214352,3.727421208094137,-0.1775391440030082,-0.2503479278429255,-0.7397297635037883,0.1496038304087134,0.5995547762856365,-0.1737903365833497,-205.4641689006509,0.17519448869841,1.424814059309432,2.814536752799104,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.868
12490,-18.5927293,-45.2179962,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0302,0.0108975280476973,0.0157563929284975,0.0053847833672593,0.0035602936174118,0.0007551264791685,0000SET_001_IMG_0351,1.5601568500355305,11.74581377849584,1.1964495391862562,0.4235326463238787,0.3498735215258233,3.7867996600320826,-0.1736951532281366,-0.2039657962669378,-0.7540268511897344,0.1402333998726559,0.6611767595070194,-0.1428033131752,-189.11178076081572,0.1822945631578843,1.4458685363812305,2.926095973386772,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,80.874
12750,-18.5937438,-45.2190925,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0322,0.0110045333134557,0.0159931266608629,0.0054448978506682,0.0036359709598845,0.0007684631829107,0000SET_001_IMG_0355,1.5609699005367064,11.882821227430966,1.1991371388334666,0.4116341794532426,0.3476265511229017,3.804671248663896,-0.1732162962347824,-0.1992019627771278,-0.7526417091304721,0.1411345454013235,0.6677757892993883,-0.141518687734672,-184.1580584233628,0.1847787309030699,1.453321663473674,2.9372684482777243,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.565
12815,-18.5932289,-45.218282,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0327,0.0110549351290199,0.0160570727653789,0.0054917798557988,0.0036231202469328,0.0007930739069677,0000SET_001_IMG_0356,1.5755675562399636,11.47033389228246,1.2018964857831578,0.419827804926201,0.3464613603306309,3.801750496213863,-0.1733071916743513,-0.2050115292328866,-0.7476237516722742,0.1444110885344919,0.6597351572836859,-0.147153161887465,-185.54785448698183,0.1844989738805887,1.452480053295661,2.9238376604670617,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,39.161
13075,-18.5935702,-45.2182334,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0347,0.0111205126943569,0.0161931407870263,0.0054986893340119,0.0036346298124757,0.0007980435046706,0000SET_001_IMG_0360,1.575097223831997,11.366561682422642,1.2011465546221896,0.4176964563193994,0.3471731293072632,3.810344428479445,-0.1720987575882233,-0.2040944252181378,-0.7465214024111022,0.1451334047432607,0.6609993021416681,-0.1478034599764129,-185.20727142240224,0.1857176703265592,1.456150559968652,2.944909196245065,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,65.085
13270,-18.5938314,-45.2181394,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0362,0.0111303302117437,0.0161958795663963,0.0054750461324618,0.0036053991098963,0.0007801917054167,0000SET_001_IMG_0363,1.5747085760414603,11.76298549425406,1.1990667888487632,0.4194275407808958,0.34918042308833,3.807506879637991,-0.1718077430116494,-0.2058981660771484,-0.7505477087722353,0.1424995674083744,0.6585148367097261,-0.1462993715191467,-187.5172095568592,0.1853732879817405,1.4551122256290203,2.9581265937414094,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,94.227
13724,-18.5916053,-45.2182126,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0397,0.0247779752781782,0.0448470061627479,0.0960733104417855,0.1449434261239803,0.0843152787748096,0000SET_001_IMG_0370,32.389216691475234,1122.3623576202554,80407042469.12961,2.425374807649146e-12,-1.5897456990747507,4.504328327412532,-0.1688766219198508,0.2027664816084658,-0.0651816820456302,0.8776139636189538,1.5086752549430165,2.821120016578094,33.45917913777858,0.2882446855888563,1.8099544316780545,0.4667998422925419,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,77.874
13788,-18.5905783,-45.2188942,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0402,0.0272136453684538,0.0458154226195882,0.0970285391695698,0.1422756472082397,0.0940283090095694,0000SET_001_IMG_0371,37.10836809049432,616.1912440248175,13417744897.797115,4.458554567397354e-10,-1.5238295274671747,4.215656415092649,-0.0410826845071014,0.1890777956020983,-0.0157033374547627,0.9690788897196824,1.4663278291719386,2.794301478640121,29.71766171351375,0.2547174401045391,1.6835459564229376,0.4721850190851568,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,44.485
15998,-18.5906256,-45.219787,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0572,0.0112705309931869,0.0157698056876115,0.0051032137328937,0.0032266107966435,0.0004084227904699,0000SET_002_IMG_0405,1.553950121521452,59.79026413006199,1.1685459590913323,0.4150778865698322,0.3910839094953556,3.657413520460493,-0.1736217635839429,-0.2252872109845587,-0.8517961811383561,0.0800324681361738,0.6322703624670446,-0.0903413885211148,-221.19575750700636,0.1663912231395986,1.399206984759142,3.0901715101533616,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,98.508
16063,-18.5907824,-45.2194976,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0577,0.01098773876375,0.0156297784333155,0.0056066069031917,0.003505019081415,0.000812062456323,0000SET_002_IMG_0406,1.6319747936728002,11.981889521839491,1.2126931316555485,0.4550614284833018,0.3442871492719437,3.723820392488516,-0.1801274105083431,-0.2306490439057913,-0.7469685971223176,0.1448402697647151,0.6251586997154519,-0.1577793622854828,-194.29461497321785,0.1743979213086512,1.4224745208613987,2.787742872505982,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,63.713
16388,-18.5907712,-45.2190374,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0602,0.0110524379712626,0.0158045988942219,0.005644088315544,0.0035273710451606,0.0007795530389304,0000SET_002_IMG_0411,1.637574393107725,13.758611313591212,1.2144443154335085,0.4452073334794011,0.3422010069294369,3.742733423674917,-0.1811270283083719,-0.2307939431594213,-0.7572862506131663,0.1381185047695809,0.6249673725774466,-0.150468920006221,-193.0194771771716,0.1769428603297101,1.4299649484860604,2.800204038391024,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,25.577
16583,-18.5904553,-45.2182495,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0617,0.0110247890275064,0.0157558812395477,0.0055776427227704,0.0034860271937739,0.0007566105431933,0000SET_002_IMG_0414,1.628051936297329,13.98430919283292,1.209509460379348,0.4471950426363521,0.3457214624760887,3.740932295214337,-0.180019100773142,-0.2307691639540607,-0.7611050548739976,0.1356505930551058,0.625000088216909,-0.1484127983587995,-196.1548113411405,0.17666070956639,1.4291322219624718,2.824827982478196,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.162
16648,-18.5913383,-45.2191903,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0622,0.0110695478374937,0.0157235231057004,0.0055708504395166,0.0035375889816039,0.0007755493728955,0000SET_002_IMG_0415,1.6146388649276402,13.029991509864445,1.208022388563794,0.4383768737310161,0.3497115348139505,3.717197897070612,-0.1789754178155971,-0.2232283011289515,-0.7555939128263858,0.1392156155179059,0.6350177625502486,-0.149169535026226,-192.3404753320916,0.1737007033674461,1.4204304761612037,2.8224636931851967,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,48.707
16649,-18.5913383,-45.2191903,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0622,0.0110695478374937,0.0157235231057004,0.0055708504395166,0.0035375889816039,0.0007755493728955,0000SET_002_IMG_0415,1.6146388649276402,13.029991509864445,1.208022388563794,0.4383768737310161,0.3497115348139505,3.717197897070612,-0.1789754178155971,-0.2232283011289515,-0.7555939128263858,0.1392156155179059,0.6350177625502486,-0.149169535026226,-192.3404753320916,0.1737007033674461,1.4204304761612037,2.8224636931851967,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,76.995
16909,-18.5919036,-45.2193928,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0642,0.011133451405774,0.01588185247271,0.0055995855343477,0.0034266459544409,0.0007877908472867,0000SET_002_IMG_0419,1.6482911864557117,12.85202386586847,1.209060148498106,0.4655717287344135,0.3484395715761254,3.732390682471421,-0.1781136613789228,-0.2407360793489274,-0.7533288160216041,0.140687349528713,0.6119463544974802,-0.1591425358100423,-202.01115100303488,0.1757670795892029,1.4264985666954453,2.83625500053373,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,57.05
16973,-18.5911258,-45.2185439,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0647,0.0111584975941758,0.0159044983969223,0.0056223931622207,0.0034539983696908,0.0007973900535818,0000SET_002_IMG_0420,1.648438699392596,12.7222733292057,1.2104151156497058,0.4619538298787798,0.3480841893779183,3.7289231410436976,-0.1782878403494573,-0.2389049420032273,-0.7515834953370392,0.141823958335004,0.6143288578429047,-0.159399655154878,-199.90173496505264,0.1753686400540285,1.4253261483180033,2.828777344101712,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,43.83
16974,-18.5911258,-45.2185439,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0647,0.0111584975941758,0.0159044983969223,0.0056223931622207,0.0034539983696908,0.0007973900535818,0000SET_002_IMG_0420,1.648438699392596,12.7222733292057,1.2104151156497058,0.4619538298787798,0.3480841893779183,3.7289231410436976,-0.1782878403494573,-0.2389049420032273,-0.7515834953370392,0.141823958335004,0.6143288578429047,-0.159399655154878,-199.90173496505264,0.1753686400540285,1.4253261483180033,2.828777344101712,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,97.614
17168,-18.5910942,-45.2181004,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0662,0.0112125045506599,0.0160047371059656,0.0056998112151502,0.0035574597431791,0.0008354348882046,0000SET_002_IMG_0423,1.6466594730355135,12.119855798064386,1.2156917306208943,0.4490064604482257,0.3444413550195023,3.7336484353802906,-0.1787240745522595,-0.2314236540784736,-0.7443294789539026,0.1465723787454572,0.624136415908532,-0.1603310800831964,-191.9133164617504,0.176073410221536,1.4274007233311363,2.807941614526587,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,88.295
17233,-18.5917963,-45.2188366,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0667,0.0111961346156648,0.0161356310816242,0.0057452770657463,0.0036063978881005,0.0008483550396238,0000SET_002_IMG_0424,1.648491860398941,12.136300863792105,1.2198546741738787,0.4431858361145693,0.3378149588537705,3.770193742921832,-0.1791659595050684,-0.2287161592123103,-0.7426744391963064,0.1476612929046965,0.6277152253634676,-0.1594639816952555,-187.96844982021832,0.1807236503000368,1.4411787313675584,2.8085035581357496,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,91.621
17234,-18.5917963,-45.2188366,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0667,0.0111961346156648,0.0161356310816242,0.0057452770657463,0.0036063978881005,0.0008483550396238,0000SET_002_IMG_0424,1.648491860398941,12.136300863792105,1.2198546741738787,0.4431858361145693,0.3378149588537705,3.770193742921832,-0.1791659595050684,-0.2287161592123103,-0.7426744391963064,0.1476612929046965,0.6277152253634676,-0.1594639816952555,-187.96844982021832,0.1807236503000368,1.4411787313675584,2.8085035581357496,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,17.52
17624,-18.5915629,-45.2181743,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0697,0.0061174320011272,0.0126875508442427,0.0056215063192354,0.0542453902598664,0.1109322727810207,0000SET_002_IMG_0430,1.0323273728460238,1.0184440964712458,1.4165392202102116,123476121.70727834,0.0390875818335607,5.242888164223114,5.600152221766827,0.8121998419674975,0.9035379828499608,19.733549422765563,9.6496183014599,16.08878915310711,145.03253877134776,0.3493818046599906,2.07399948898572,2.256966393656634,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,83.745
17819,-18.5919124,-45.2181004,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0712,0.0075040300553545,0.0149232364782784,0.009790300017429,0.0595636998746745,0.0880949503314918,0000SET_002_IMG_0433,1.091861751385169,1.0722972878205532,2.3655609587515447,1512.9559996346752,-0.1532020192404169,5.051442074898832,3.4914932765717905,0.7176716546223687,0.7999637334014962,8.998186998831741,6.083950417110541,10.260681167360554,116.47297749474536,0.3308118897056731,1.9886962563042945,1.524287963771446,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,79.552
17884,-18.5925678,-45.2187845,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0717,0.0073790178794538,0.0149219953366871,0.0097264830008948,0.0547453742838982,0.0774934329696552,0000SET_002_IMG_0434,1.0989737116142244,1.0814704934613808,2.3731645206958314,228.8280535294547,-0.157315765651631,5.117318368743975,3.038738612993262,0.6982719775566637,0.7769664670583041,7.967261441008647,5.628486090898615,9.08633798270946,117.25300628077063,0.3382347422570867,2.022219701924836,1.5341614574676514,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,68.754
17885,-18.5925678,-45.2187845,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0717,0.0073790178794538,0.0149219953366871,0.0097264830008948,0.0547453742838982,0.0774934329696552,0000SET_002_IMG_0434,1.0989737116142244,1.0814704934613808,2.3731645206958314,228.8280535294547,-0.157315765651631,5.117318368743975,3.038738612993262,0.6982719775566637,0.7769664670583041,7.967261441008647,5.628486090898615,9.08633798270946,117.25300628077063,0.3382347422570867,2.022219701924836,1.5341614574676514,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,64.176
17950,-18.5932146,-45.2194497,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0722,0.0082500507998686,0.015590593073486,0.0109083105945094,0.0541854888935027,0.0685635734411233,0000SET_002_IMG_0435,1.1274194755651366,1.1177764838887505,2.6438497639151484,9.380486728295155,-0.1705040842327893,4.843380572275088,2.4183601396375067,0.6648433282337955,0.725480005240131,6.285443822587355,4.967358457942743,7.045335645784011,102.75624930538314,0.3079003366105194,1.8897572210990887,1.4292399302723728,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,86.086
18210,-18.5933976,-45.219248,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0742,0.0116491029055901,0.0173263474070916,0.005227733220143,0.0019601245955024,0.000174900793456,0000SET_002_IMG_0439,2.141388616622902,22576.729763674062,1.1713327250907035,0.7028717183790804,0.3706130054173368,3.883060930777273,-0.1743832234584987,-0.4546011772141878,-0.9352535104114932,0.0334563349143542,0.3749473266825928,-0.0742153266774747,-424.3281303131719,0.195932917012052,1.487354652758466,3.3143136188226627,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,70.935
18274,-18.5921399,-45.217929,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0747,0.0118811644805024,0.0167673349458319,0.0058733626908194,0.0041870387063288,0.001211606488787,0000SET_002_IMG_0440,1.568238993247688,6.212827889331869,1.2161823790647903,0.3824806658512766,0.358303917056088,3.681376185934946,-0.1627225263235678,-0.1676199505288744,-0.6579783318537146,0.2062883824084031,0.712886114265261,-0.1873936576206055,-154.66544571597228,0.1705558951837467,1.4112534990444714,2.8548100685218656,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,99.678
18478,-18.6003646,-45.2507117,2021-05-06, _Campo2021-05-TM_0012SET_000_IMG_0000,0.0120001112536019,0.0164938764457413,0.0058291628267796,0.0042335432481507,0.0012242280330638,0000SET_002_IMG_0443,1.5501288501508297,5.933875991131584,1.210303593062638,0.3723925098943425,0.3741357252870432,3.579971245209965,-0.1616107524964624,-0.1585676424162029,-0.6528682282351271,0.2100178137827282,0.7262695131282819,-0.1871553284107222,-152.87619900545832,0.1577092416672511,1.3744769608523897,2.829544642322775,Região 5,Seco,Banco de macrófitas ,Campanha 4,TM02,ME EXTRA 2,2021-05-06,,,,-18.600255,-45.250742,Subsuperfície,180,26.1,7.4,,79.0,7.19,0.58,2.38,-0.04,0.24,,,1.54,-156,50,,,,4.5,Não,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,12.598
18543,-18.5994884,-45.2502839,2021-05-06, _Campo2021-05-TM_0012SET_000_IMG_0005,0.0117211495150036,0.0163085512236596,0.0055843024349746,0.0038865649004209,0.0010359206929608,0000SET_002_IMG_0444,1.549915436899512,6.898376122519369,1.196429369880019,0.4018200416286361,0.3762962752403158,3.6299317250416663,-0.1622700786005867,-0.1792589289271047,-0.687043571510598,0.1855058362299304,0.6959803745727067,-0.1781584204744045,-171.98075266283558,0.1636621721875287,1.3913781410930657,2.92042764759996,Região 5,Seco,Banco de macrófitas ,Campanha 4,TM02,ME EXTRA 2,2021-05-06,,,,-18.600255,-45.250742,Subsuperfície,180,26.1,7.4,,79.0,7.19,0.58,2.38,-0.04,0.24,,,1.54,-156,50,,,,4.5,Não,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,97.964
19063,-18.6002708,-45.25027,2021-05-06, _Campo2021-05-TM_0012SET_000_IMG_0045,0.0117276260998517,0.0162620883410774,0.0056456266736939,0.0040682300660702,0.0010998829332659,0000SET_002_IMG_0452,1.5339984010921308,6.418242273723162,1.2010556622771569,0.3797543417433831,0.3739986709329888,3.616970709741008,-0.1624076497822643,-0.1623862333862263,-0.6738918191944827,0.1948203444607599,0.7205984917540396,-0.1765734376854852,-160.53839217341326,0.1620045910363057,1.3866479202711826,2.880475327362943,Região 5,Seco,Banco de macrófitas ,Campanha 4,TM02,ME EXTRA 2,2021-05-06,,,,-18.600255,-45.250742,Subsuperfície,180,26.1,7.4,,79.0,7.19,0.58,2.38,-0.04,0.24,,,1.54,-156,50,,,,4.5,Não,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,49.774
