,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
61075,-18.5930938,-45.2191936,679.025,2021-05-06, _Campo2021-05_0006SET_001_IMG_0282,0.0094646598208744,0.014478954836884,0.0057559847175407,0.0039387385690749,0.0008295575585782,0006SET_001_IMG_0282,0.2561424595293399,4.022627015450688,-0.2057511879212523,-0.1874469332172342,-0.7480670463277055,0.1441208757990998,0.6842857933712103,-0.1229671341250443,-148.23219058578746,0.2094209703790412,1.5297913618565058,2.515460958880077,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,58.679
61140,-18.5929653,-45.2189948,679.377,2021-05-06, _Campo2021-05_0006SET_001_IMG_0283,0.0097084822238525,0.0146939369591676,0.0060052434796089,0.0042131752252723,0.0009486215582889,0006SET_001_IMG_0283,0.2520249511437529,3.9781251416093166,-0.20721805831606,-0.1753762794511985,-0.7271671068911989,0.157965544862584,0.7015827484061794,-0.1274453775535168,-134.34796673122167,0.2043016595167794,1.5135153590812038,2.4468511575028704,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,41.729
61205,-18.5928596,-45.2188254,679.741,2021-05-06, _Campo2021-05_0006SET_001_IMG_0284,0.0095719856969225,0.0145897122853077,0.0059068780461181,0.0041228434679071,0.0008782674471666,0006SET_001_IMG_0284,0.2512117839702212,4.007005490126813,-0.2081232288661917,-0.1778747870233754,-0.7411205262920812,0.1486855561109447,0.6979733516957513,-0.12127074411778,-138.0795161075531,0.2076727633991412,1.5242095785828906,2.4699531920920244,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,35.788
61269,-18.5927855,-45.218705,679.924,2021-05-06, _Campo2021-05_0006SET_001_IMG_0285,0.0094997264017412,0.0145408760882893,0.0058301901941544,0.0040698255482051,0.0008428915584613,0006SET_001_IMG_0285,0.2523600493743367,4.024187507590106,-0.2074531467238104,-0.1778143279527499,-0.7473756235247965,0.1445735954388622,0.6980605113510161,-0.1183795576757133,-140.44458802246805,0.2096931509365723,1.5306626184122645,2.4940654771209023,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,93.892
61270,-18.5927855,-45.218705,679.924,2021-05-06, _Campo2021-05_0006SET_001_IMG_0285,0.0094997264017412,0.0145408760882893,0.0058301901941544,0.0040698255482051,0.0008428915584613,0006SET_001_IMG_0285,0.2523600493743367,4.024187507590106,-0.2074531467238104,-0.1778143279527499,-0.7473756235247965,0.1445735954388622,0.6980605113510161,-0.1183795576757133,-140.44458802246805,0.2096931509365723,1.5306626184122645,2.4940654771209023,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,38.733
61334,-18.5926559,-45.2184988,679.77,2021-05-06, _Campo2021-05_0006SET_001_IMG_0286,0.0094022138212134,0.0144071707519128,0.0056986765765007,0.0038929039906997,0.0008073841789804,0006SET_001_IMG_0286,0.2570620775228191,4.029921332078352,-0.205435482067904,-0.1882664252413271,-0.7518055212441074,0.1416792422138436,0.6831242198851293,-0.1215272345301626,-150.51971254085333,0.2102094203790771,1.532316859185562,2.528160803391231,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,86.661
61335,-18.5926559,-45.2184988,679.77,2021-05-06, _Campo2021-05_0006SET_001_IMG_0286,0.0094022138212134,0.0144071707519128,0.0056986765765007,0.0038929039906997,0.0008073841789804,0006SET_001_IMG_0286,0.2570620775228191,4.029921332078352,-0.205435482067904,-0.1882664252413271,-0.7518055212441074,0.1416792422138436,0.6831242198851293,-0.1215272345301626,-150.51971254085333,0.2102094203790771,1.532316859185562,2.528160803391231,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,54.507
61399,-18.5924841,-45.2182236,679.702,2021-05-06, _Campo2021-05_0006SET_001_IMG_0287,0.0093291315059555,0.0143933826631012,0.0056671535444133,0.0038675726116948,0.0008069362552588,0006SET_001_IMG_0287,0.2544209410154868,4.057046833407483,-0.2048778327001316,-0.1887396557860929,-0.7507182383229626,0.1423882816893642,0.6824541776369314,-0.1221451307068358,-151.3689958913317,0.2134786861567748,1.542842723774748,2.5397904874644253,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,88.892
61400,-18.5924841,-45.2182236,679.702,2021-05-06, _Campo2021-05_0006SET_001_IMG_0287,0.0093291315059555,0.0143933826631012,0.0056671535444133,0.0038675726116948,0.0008069362552588,0006SET_001_IMG_0287,0.2544209410154868,4.057046833407483,-0.2048778327001316,-0.1887396557860929,-0.7507182383229626,0.1423882816893642,0.6824541776369314,-0.1221451307068358,-151.3689958913317,0.2134786861567748,1.542842723774748,2.5397904874644253,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.868
61464,-18.5923841,-45.2180663,679.575,2021-05-06, _Campo2021-05_0006SET_001_IMG_0288,0.0093114677383616,0.0143717585092646,0.0056771753295045,0.0038720680749856,0.000826287414123,0006SET_001_IMG_0288,0.2528773640688641,4.05883067619726,-0.20482377969377,-0.1890314423936591,-0.745893089052398,0.1455455162409292,0.6820413057990851,-0.1246582370832936,-150.86546757535052,0.2136656010458118,1.5434471678461064,2.531498091061944,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,95.863
62375,-18.5927293,-45.2179962,678.371,2021-05-06, _Campo2021-05_0006SET_001_IMG_0302,0.0089759569949374,0.0140712659324601,0.005214796749702,0.0035677266220636,0.000815274621509,0006SET_001_IMG_0302,0.267293665210251,4.123545286303372,-0.1908916376629067,-0.1875395097647522,-0.7295970242072704,0.1563387147458027,0.6841544921702803,-0.1376850460364267,-168.88180056627317,0.221081253631891,1.5676619150912314,2.6983344908436178,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,80.874
62440,-18.592821,-45.2181446,678.466,2021-05-06, _Campo2021-05_0006SET_001_IMG_0303,0.0089711715852353,0.0140033196882649,0.0051077454362458,0.0035202667458901,0.0007609607341496,0006SET_001_IMG_0303,0.2758935905910323,4.107349620703843,-0.1892004767526658,-0.1839912435036355,-0.7406717214815575,0.148981726604783,0.689201682000327,-0.1313427519508165,-172.6012211360637,0.2190319708551677,1.5609242956975071,2.7415852773111884,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,62.204
62505,-18.5928935,-45.2182632,678.3,2021-05-06, _Campo2021-05_0006SET_001_IMG_0304,0.0095963488463121,0.0146883793504911,0.0058913309767241,0.0040910095708839,0.0008997696989211,0006SET_001_IMG_0304,0.252241433937647,4.022467193772082,-0.2055432219521436,-0.1803506299203145,-0.7350150610642757,0.1527277456445709,0.6944117699458676,-0.1261766315657125,-140.2321413101697,0.2096803580799107,1.5306216547281812,2.4932191738204863,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,47.331
62570,-18.5934913,-45.2192491,678.281,2021-05-06, _Campo2021-05_0006SET_001_IMG_0305,0.0094578116748398,0.0146104039825183,0.0057757020001769,0.0039194570351013,0.0008662300295665,0006SET_001_IMG_0305,0.2520197031559588,4.059641230490408,-0.2039815514578656,-0.1914610124827453,-0.7391632357309849,0.1499783107819567,0.6786113679309032,-0.1294188173500563,-149.40467650933695,0.2140828543765875,1.5447975160454626,2.5296325852806825,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,76.025
63675,-18.5937438,-45.2190925,680.175,2021-05-06, _Campo2021-05_0006SET_001_IMG_0322,0.0095527549820337,0.0153254713960919,0.0062025924402314,0.0039326285931479,0.0008927544121084,0006SET_001_IMG_0322,0.2186009457860208,4.200903641536394,-0.2134331421950449,-0.2239678680521726,-0.7483549625726892,0.1439324638384743,0.6340298239877882,-0.1335569572865501,-149.6010050189854,0.2320389052787908,1.6042985950037671,2.47081708878492,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.565
63740,-18.5936489,-45.2189447,680.45,2021-05-06, _Campo2021-05_0006SET_001_IMG_0323,0.0095533944440801,0.0152425260953423,0.006126393690225,0.0039089284355448,0.0008990667627871,0006SET_001_IMG_0323,0.2248315490765207,4.1801260336916055,-0.2108139893063097,-0.2209660264901662,-0.7440547082144249,0.1467530178841772,0.6380472155718153,-0.1358937164087131,-151.14974997790335,0.2294382111048143,1.5955089245569205,2.4880095642013003,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,66.33
63805,-18.5935534,-45.2187956,680.534,2021-05-06, _Campo2021-05_0006SET_001_IMG_0324,0.0095526269306617,0.0152191163705738,0.0060211492597829,0.0039805180375802,0.0009191282019251,0006SET_001_IMG_0324,0.2320422280039149,4.174632734049396,-0.2059613243934808,-0.2040291045014769,-0.7351321450774094,0.1526499613726965,0.6610894143028971,-0.1346893551377822,-146.54033556546025,0.2287481091259928,1.593186511002957,2.527609882091271,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,50.134
63870,-18.5934252,-45.2185941,680.319,2021-05-06, _Campo2021-05_0006SET_001_IMG_0325,0.0095757539763076,0.0151455102395204,0.005939000399008,0.0038014515343986,0.0009103353816512,0006SET_001_IMG_0325,0.2401209018240881,4.146779423599078,-0.2034145573403626,-0.2194506866029797,-0.7341828723825286,0.1532809093266359,0.640082720828502,-0.1444037636171312,-158.62699234561916,0.225302242417146,1.581651980302912,2.550178350223748,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,33.369
63935,-18.5933384,-45.2184561,679.989,2021-05-06, _Campo2021-05_0006SET_001_IMG_0326,0.0095653113375488,0.0150592292266388,0.0058546464026194,0.0038227773274141,0.0009050577490003,0006SET_001_IMG_0326,0.2464047049875218,4.129482960219079,-0.2010022741629329,-0.2099597095143695,-0.7322197159224969,0.1545879437903153,0.652947601703797,-0.1421352360977705,-157.04548826278642,0.2231074271119605,1.5743585018005142,2.572184243253567,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,30.247
64000,-18.5932289,-45.218282,679.527,2021-05-06, _Campo2021-05_0006SET_001_IMG_0327,0.0095343826946586,0.0148866395925036,0.0057747985253387,0.0037958438029119,0.0008865492787884,0006SET_001_IMG_0327,0.2525475374048215,4.098671576164437,-0.2001656273464025,-0.2067734489027268,-0.733822852414603,0.1535203825550611,0.6573119020960594,-0.1405734479503576,-158.56247510851503,0.2191659642626266,1.5613637578071486,2.577863024516596,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,39.161
64065,-18.5930845,-45.2180565,679.434,2021-05-06, _Campo2021-05_0006SET_001_IMG_0328,0.0094608813131116,0.0146627102459165,0.0057679734503697,0.0038821873384469,0.0008419418257213,0006SET_001_IMG_0328,0.2518571124168779,4.071871163895416,-0.2041997607443682,-0.1954149939250964,-0.7452488298097487,0.1459683947864453,0.673059155325701,-0.1278811520442876,-151.8883468400333,0.2156324409686893,1.5498249857120407,2.542090453793037,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,61.476
64130,-18.5929643,-45.2178702,679.354,2021-05-06, _Campo2021-05_0006SET_001_IMG_0329,0.0094035372613849,0.0146449388684445,0.0057734502337816,0.0039536667617629,0.0008388583671436,0006SET_001_IMG_0329,0.2478731430846092,4.091240675281304,-0.2051935365882581,-0.1870835390231505,-0.7462736790517532,0.1452958513845453,0.6848013928706292,-0.122965565665326,-146.58680235143456,0.2179515067301182,1.5573861687753523,2.536600866974493,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,82.942
65105,-18.5932477,-45.2177279,678.59,2021-05-06, _Campo2021-05_0006SET_001_IMG_0344,0.0088811430727305,0.0141444575753301,0.0053302722123621,0.0033473647094996,0.000460325222722,0006SET_001_IMG_0344,0.2510432684645053,4.184995966349906,-0.2115014094127566,-0.2285077747222785,-0.8410094198802427,0.086360546775529,0.6279913250464598,-0.0856869398891338,-186.14435112299287,0.2285853291320293,1.5926393099960947,2.653608861199607,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,96.836
65170,-18.593351,-45.2178881,678.386,2021-05-06, _Campo2021-05_0006SET_001_IMG_0345,0.009168444884668,0.0146367580864583,0.0057698211490456,0.0037055006207789,0.0005448668268669,0006SET_001_IMG_0345,0.2321978484270197,4.188882405390441,-0.2194879131472278,-0.2178628418552307,-0.8274287410730965,0.0944339196643951,0.642221054181521,-0.0876142138000717,-160.7993173375449,0.2297108412989757,1.5964275589347467,2.5367784734331678,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,82.832
65235,-18.5934661,-45.2180666,678.437,2021-05-06, _Campo2021-05_0006SET_001_IMG_0346,0.0094462250846277,0.0154345488670941,0.0070927690106304,0.0035067354430943,1.7741370047456917e-06,0006SET_001_IMG_0346,0.1524797449062332,4.271896821525202,-0.2849989669688286,-0.3383208699229289,-0.9994998587032804,0.0002501331993311,0.4944099318388241,-0.0003181082929463,-179.30311587852748,0.240680767973136,1.6339382905676778,2.1760963657439465,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,70.992
65300,-18.5935702,-45.2182334,678.335,2021-05-06, _Campo2021-05_0006SET_001_IMG_0347,0.0094135035263745,0.0163821763596118,0.0103289716328786,0.005489917331105,0.0,0006SET_001_IMG_0347,-0.0558819589295273,4.5108018216188,-0.4004147856746312,-0.3059035506723098,-1.0,0.0,0.5315066713543684,-0.0,-75.92173136670341,0.2701488336046178,1.7402847211681245,1.5860413739026042,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,65.085
65365,-18.5936748,-45.2184007,677.981,2021-05-06, _Campo2021-05_0006SET_001_IMG_0348,0.0095484104616872,0.0169677888647884,0.013648383405798,0.0084858782510638,0.0,0006SET_001_IMG_0348,-0.2416327181333021,4.587501944986855,-0.5147186909313399,-0.2332359323643298,-1.0,0.0,0.6217496972908085,-0.0,-13.113367368347156,0.2798054997155336,1.7770275935320652,1.2432086907508972,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,65.744
65430,-18.5938111,-45.2186198,677.659,2021-05-06, _Campo2021-05_0006SET_001_IMG_0349,0.0095732001437087,0.0172695023866368,0.0162637410292681,0.0119999250172033,7.398848827477192e-05,0006SET_001_IMG_0349,-0.387419436632787,4.643909780645622,-0.6031342232657431,-0.1508585618388708,-0.990942622939702,0.0045492908514481,0.7378330112123852,0.0015629641785451,21.12442374468722,0.2867186057077331,1.8039424776871449,1.061840713988174,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,75.981
65495,-18.5939359,-45.2188253,677.424,2021-05-06, _Campo2021-05_0006SET_001_IMG_0350,0.009468282119654,0.0169454580993787,0.0148516544340512,0.0106218788635307,1.8612589306015696e-05,0006SET_001_IMG_0350,-0.3176882137281718,4.6157271325102585,-0.5615653717248676,-0.1660458924605491,-0.997496670466404,0.001253233394883,0.715198357913401,0.0002134952820088,11.470477239822545,0.2830790307514625,1.7897077722477008,1.1409811731497683,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,91.978
66210,-18.5939073,-45.2183013,679.913,2021-05-06, _Campo2021-05_0006SET_001_IMG_0361,0.0196156037467618,0.0344435025633311,0.0635823840837103,0.1102048369658517,0.0751784889129258,0006SET_001_IMG_0361,-1.2764898185399989,4.427149946898091,0.2145078899880093,0.2682731940851119,0.0835689815060231,1.1823792076426152,1.733260533621387,3.1504155295654006,41.90581075943566,0.2742904910694188,1.755923651802822,0.5417145497089888,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,93.638
66275,-18.5938314,-45.2181394,679.578,2021-05-06, _Campo2021-05_0006SET_001_IMG_0362,0.0219460399296294,0.0378320264831958,0.0711390690505159,0.1167607366305552,0.0783552787471267,0006SET_001_IMG_0362,-1.300301191709543,4.339538907443734,0.1207166797061636,0.2427978433222786,0.0482707861729913,1.1014380676177609,1.6413025667744303,2.8992851345685806,37.0017844480567,0.2657494212652906,1.723865745460469,0.5318037892277063,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,94.227
66340,-18.5937174,-45.2179274,679.494,2021-05-06, _Campo2021-05_0006SET_001_IMG_0363,0.0205160115058117,0.0346690285304808,0.0636115389358786,0.1082437724989641,0.0747556101536741,0006SET_001_IMG_0363,-1.2430555241020838,4.27499133387801,0.2019400767031533,0.2597081998248705,0.0805398629018722,1.175189460972307,1.7016373807286045,2.953146432470214,39.50401082138813,0.2564647414473444,1.6898522659075277,0.5450116301293655,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,99.518
68419,-18.5919199,-45.2180053,680.315,2021-05-06, _Campo2021-05_0006SET_001_IMG_0395,0.0090644096361758,0.0141260340722507,0.0051747056921278,0.0033853894671601,0.0007602223261921,0006SET_001_IMG_0395,0.2753571118512992,4.099592967564682,-0.1903578655690684,-0.2090299455405295,-0.7438141376456631,0.146911219965343,0.6542187456786654,-0.140690854835149,-185.06540782597057,0.218263371745479,1.558406409158088,2.7298236677962997,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,89.522
68484,-18.5917705,-45.218102,680.535,2021-05-06, _Campo2021-05_0006SET_001_IMG_0396,0.0090802440915917,0.0141159497948339,0.0053315810543963,0.0035034203259056,0.0007993463496306,0006SET_001_IMG_0396,0.2655622251197947,4.0900168307168485,-0.1953869987014534,-0.2069225175863221,-0.7392412935421238,0.1499266993177337,0.657107205191368,-0.1401303310413478,-175.30614996378716,0.2170918956747076,1.5545782307664238,2.647610465040986,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,81.812
68549,-18.5916053,-45.2182126,680.634,2021-05-06, _Campo2021-05_0006SET_001_IMG_0397,0.0091225392561157,0.0141273599532875,0.0054830545905511,0.0036794678618301,0.0007922626249821,0006SET_001_IMG_0397,0.2576195890526366,4.074761389027966,-0.2017553677682978,-0.1968439082244513,-0.7474987804533533,0.1444929303362033,0.6710616867048698,-0.12847317126802,-162.159828340915,0.2152620384327364,1.5486214481145253,2.576549206282399,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,77.874
